auct_id,gms_greater_avg,gms_transformed,listing_start_date_year_transformed,listing_end_date_year_transformed,listing_start_date_month_transformed,listing_end_date_month_transformed,listing_start_date_day_transformed,listing_end_date_day_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,dasy_between_weihnachten_2006_Mean__avg_transformed,days_between_weihnachten_2005_Mean__avg_transformed,qty_available_per_listing_Mean__avg_transformed,qty_available_per_listing_transformed,feedback_score_at_listing_time_transformed,start_price_transformed,buy_it_now_price_transformed,feedback_dif_transformed,buy_dif_transformed,start_dif_transformed,qty_dif_transformed,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,qty_available_per_listing_Invers_transformed,dasy_between_weihnachten_2006_Log10_transformed,listing_durtn_days_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,listing_durtn_days_Mean__avg_transformed,item_leaf_category_name_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,category_avg_gms_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Gr¸n_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,is_24_days_before_weihnachten_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,qty_available_per_listing_is_default_transformed,start_price_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,_contains_gen_transformed,_contains_1gen_transformed,_contains_2gen_transformed,_contains_3gen_transformed,_contains_4gen_transformed,_contains_5gen_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweiﬂt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed,Partition
9510,"W",0.593681,2006,2006,-0.818583,-0.786657,-0.832022,-0.275267,-1.560453,-1.560453,-0.802310,-0.802310,,-0.078655,-0.164866,-0.493242,1.700771,-0.130327,1.753036,-0.664392,-1.025692,0.656072,0.117147,1.891829,0.148858,-1.662837,-0.108233,0.174606,0.000000,-1.267743,14,3,0,1,1,1,1,0,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"1_Training"
13747,"W",0.593896,2006,2006,-1.244638,-1.210860,-1.181820,-0.396237,-0.246653,-0.246653,0.671728,0.671728,,-0.078655,-0.264245,-0.541920,-0.503863,-0.307894,-0.680349,-0.542239,-0.101459,-0.073026,-0.605404,-0.523740,0.148858,-0.183626,0.364994,0.679053,0.000000,0.970616,13,3,1,0,1,1,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3653,"W",0.603152,2005,2005,1.098661,1.122255,-0.598824,-0.275267,0.304296,0.304296,-0.802310,-0.802310,,-0.078655,-0.071266,2.183922,-0.503863,-0.036367,-0.377018,1.962479,-1.025692,0.921593,1.826116,-0.523740,0.148858,0.360653,-0.581461,-0.591237,-1.094864,-1.267743,14,2,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3616,"W",0.603152,2005,2005,1.098661,1.122255,-0.598824,0.208613,0.304296,0.304296,-0.802310,-0.802310,,-0.078655,-0.071266,2.183922,-0.503863,-0.036367,-0.377018,1.962479,-1.025692,0.921593,1.826116,-0.523740,0.148858,0.360653,0.364994,0.679053,-1.094864,-1.267743,14,2,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3654,"W",0.603152,2005,2005,1.098661,1.122255,-0.598824,-0.154297,0.304296,0.304296,-0.802310,-0.802310,,-0.078655,-0.071266,2.183922,-0.503863,-0.036367,-0.377018,1.962479,-1.025692,0.921593,1.826116,-0.523740,0.148858,0.360653,-0.344847,-0.159937,-1.094864,-1.267743,14,2,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3691,"W",0.603152,2005,2005,1.098661,1.122255,-0.598824,0.087643,0.304296,0.304296,-0.802310,-0.802310,,-0.078655,-0.071266,2.183922,-0.503863,-0.036367,-0.377018,1.962479,-1.025692,0.921593,1.826116,-0.523740,0.148858,0.360653,0.128380,0.447947,-1.094864,-1.267743,14,2,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8792,"W",0.603152,2006,2006,-1.031611,-0.786657,1.266762,-0.880116,-1.348550,-1.348550,-0.802310,-0.802310,,9.051793,0.324321,2.183922,-0.503863,0.360736,-0.377018,1.962479,5.146249,1.416332,1.826116,-0.523740,-8.064960,-1.404077,1.074836,1.213789,0.000000,-1.267743,14,2,1,1,0,1,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8209,"W",0.603367,2006,2006,-1.031611,-0.998759,0.100771,0.087643,-1.136647,-1.136647,-0.802310,-0.802310,,-0.078655,-0.253074,1.867637,1.990268,-0.218873,2.032740,1.652136,-1.025692,0.088315,1.771007,1.947866,0.148858,-1.153775,0.000000,0.000000,0.000000,-1.267743,14,3,0,1,1,0,1,1,1,1,0,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13758,"W",0.603367,2006,2006,-1.244638,-1.210860,-1.065221,-0.759146,-0.267843,-0.267843,-0.802310,-0.802310,,-0.078655,-0.120185,2.184043,-0.503863,-0.085474,-0.377018,1.962598,-1.025692,0.800980,1.826136,-0.523740,0.148858,-0.205353,-0.581461,-0.591237,0.000000,-1.267743,14,2,1,1,1,0,1,0,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
10003,"W",0.603367,2005,2005,0.459579,0.698052,0.683766,-1.726905,1.999523,1.999523,0.671728,0.671728,,-0.078655,-0.175652,-0.541920,-0.503863,-0.218962,-0.680349,-0.542239,-0.101459,0.613443,-0.605404,-0.523740,0.148858,1.827375,1.074836,1.213789,1.814214,0.970616,13,3,1,1,1,0,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8790,"W",0.603367,2006,2006,-1.031611,-0.786657,1.266762,-1.243026,-1.348550,-1.348550,0.447976,0.447976,4.000000,-0.078655,-0.187978,-0.541920,-0.503863,-0.181364,-1.131774,-0.714318,-0.092887,0.559609,-0.605404,-0.523740,0.148858,-1.404077,0.364994,0.679053,0.000000,1.295835,9,3,1,1,1,1,1,1,1,0,1,9.000000,2,1,6,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,"1_Training"
3173,"W",0.603367,2005,2005,1.098661,1.122255,-1.298419,-0.517207,0.431438,0.431438,0.447976,0.447976,4.000000,-0.078655,-0.253459,-0.541920,-0.503863,-0.247097,-1.131774,-0.714318,-0.092887,0.083563,-0.605404,-0.523740,0.148858,0.480947,0.364994,0.679053,-0.549977,1.295835,9,3,1,0,1,1,1,1,1,0,1,9.000000,2,1,6,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
4004,"W",0.603367,2005,2005,1.098661,1.122255,-0.249027,0.087643,0.240725,0.240725,0.486514,0.486514,,-0.078655,-0.280808,-0.541920,-0.503863,-0.222054,-0.081603,-0.168867,0.625030,-0.501932,-0.605404,-0.523740,0.148858,0.299790,-0.581461,-0.591237,-1.463285,0.732108,12,3,1,1,1,0,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"1_Training"
2076,"W",0.603367,2005,2005,0.885634,0.910153,0.100771,0.692492,0.812864,0.812864,-0.802310,-0.802310,,-0.078655,-0.291593,-0.541920,-0.503863,-0.257539,-0.377018,-0.712155,-1.025692,-1.808070,-0.605404,-0.523740,0.148858,0.830892,-0.108233,0.174606,0.430575,-1.267743,14,3,1,1,1,1,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2848,"W",0.603367,2005,2005,0.885634,1.122255,1.499960,-1.484965,0.558580,0.558580,-0.802310,-0.802310,,3.345263,-0.251148,2.184043,-0.503863,-0.216939,-0.377018,1.962598,1.288786,0.111397,1.826136,-0.523740,-7.551596,0.599381,-0.108233,0.174606,-0.149166,-1.267743,14,2,1,1,1,1,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15960,"W",0.603367,2006,2006,-0.818583,-0.786657,0.217370,0.571522,-1.751167,-1.751167,-0.802310,-0.802310,,9.051793,0.009623,2.184043,-0.503863,0.044832,-0.377018,1.962598,5.146249,1.071970,1.826136,-0.523740,-8.064960,-1.903440,-0.581461,-0.591237,0.000000,-1.267743,14,2,1,0,1,1,1,1,0,1,0,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5717,"W",0.603367,2006,2006,-1.244638,-1.210860,-0.715423,-0.396237,-0.331414,-0.331414,0.486514,0.486514,,-0.078655,-0.248067,-0.541920,-0.503863,-0.189188,-0.081603,-0.168867,0.625030,0.146174,-0.605404,-0.523740,0.148858,-0.270904,-0.581461,-0.591237,0.000000,0.732108,12,3,1,1,1,1,1,1,1,1,1,12.000000,6,2,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
4462,"W",0.603367,2005,2005,1.098661,1.122255,0.333969,0.329582,0.134773,0.134773,-0.802310,-0.802310,,-0.078655,-0.283119,2.184043,-0.503863,-0.249033,-0.377018,1.962598,-1.025692,-0.609558,1.826136,-0.523740,0.148858,0.197265,0.000000,0.000000,-2.389270,-1.267743,14,2,1,1,1,1,1,0,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,"1_Training"
4576,"W",0.603367,2005,2005,1.098661,1.122255,0.567167,1.176371,0.092393,0.092393,-0.802310,-0.802310,,-0.078655,-0.271178,-0.541920,-0.503863,-0.237046,-0.377018,-0.712155,-1.025692,-0.209583,-0.605404,-0.523740,0.148858,0.155867,-0.108233,0.174606,-3.008694,-1.267743,14,3,1,1,1,0,1,1,1,0,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
4196,"W",0.603367,2005,2005,1.098661,1.122255,-0.015828,0.329582,0.198344,0.198344,-0.802310,-0.802310,,-0.078655,-0.227652,-0.541920,-0.503863,-0.193353,-0.377018,-0.712155,-1.025692,0.328987,-0.605404,-0.523740,0.148858,0.258945,-0.581461,-0.591237,-1.769846,-1.267743,14,3,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
4594,"W",0.603367,2005,2005,1.098661,1.122255,0.567167,0.571522,0.092393,0.092393,-0.802310,-0.802310,,0.301780,-0.249222,2.184043,-0.503863,-0.215006,-0.377018,1.962598,-0.768527,0.133425,1.826136,-0.523740,-4.129172,0.155867,0.000000,0.000000,-3.008694,-1.267743,14,2,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
4644,"W",0.603367,2005,2005,1.098661,1.122255,0.567167,0.813462,0.092393,0.092393,-0.802310,-0.802310,,-0.078655,-0.249222,2.184043,-0.503863,-0.215006,-0.377018,1.962598,-1.025692,0.133425,1.826136,-0.523740,0.148858,0.155867,-0.818075,-1.199121,-3.008694,-1.267743,14,2,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
7351,"W",0.605520,2006,2006,-1.031611,-0.998759,-1.531617,-0.396237,-0.839982,-0.839982,-0.802310,-0.802310,,-0.078655,-0.156392,-0.541920,-0.503863,-0.121820,-0.377018,-0.712155,-1.025692,0.687109,-0.605404,-0.523740,0.148858,-0.816552,1.074836,1.213789,0.000000,-1.267743,14,3,1,1,1,1,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13553,"W",0.611116,2005,2006,1.098661,-1.210860,1.849758,-1.001086,-0.140701,-0.140701,1.865549,1.865549,,-0.078655,-0.291978,-0.541920,-0.503863,-0.040824,-0.346451,-0.521225,-0.564355,-2.142387,-0.605404,-0.523740,0.148858,-0.075909,0.364994,0.679053,0.000000,0.140586,4,3,1,1,1,1,1,1,1,0,1,4.000000,6,2,1,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
12678,"W",0.612838,2005,2005,1.098661,1.122255,-0.948621,-0.638176,0.367867,0.367867,0.671728,0.671728,,-0.078655,-0.277726,-0.541920,-0.503863,-0.321427,-0.680349,-0.542239,-0.101459,-0.387918,-0.605404,-0.523740,0.148858,0.421036,-0.581461,-0.591237,-0.798255,0.970616,13,3,1,0,1,1,1,0,0,0,0,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"1_Training"
9294,"W",0.614345,2006,2006,-0.818583,-0.786657,-1.181820,-0.396237,-1.496882,-1.496882,-0.802310,-0.802310,,-0.078655,-0.289282,1.624247,-0.503863,-0.255219,-0.377018,1.413319,-1.025692,-1.139437,1.723455,-0.523740,0.148858,-1.584287,0.364994,0.679053,0.000000,-1.267743,14,3,1,1,1,1,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
11572,"W",0.618220,2005,2005,0.885634,0.910153,-0.715423,-0.396237,0.961196,0.961196,0.671728,0.671728,,-0.078655,-0.272719,-0.541920,2.268631,-0.316401,1.998355,-0.542239,-0.101459,-0.246001,-0.605404,1.995946,0.148858,0.962777,-0.581461,-0.591237,0.688871,0.970616,13,3,0,1,1,1,1,0,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
14494,"W",0.622740,2006,2006,-1.244638,-0.998759,1.383361,-1.726905,-0.712840,-0.712840,0.954842,0.954842,,-0.078655,2.653548,-0.541920,-0.503863,2.563111,-0.468510,-0.608125,-1.035822,2.170586,-0.605404,-0.523740,0.148858,-0.676452,-0.108233,0.174606,0.000000,0.778773,8,3,1,1,1,1,1,1,1,1,1,8.000000,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8383,"W",0.624893,2006,2006,-1.031611,-0.998759,0.450568,0.813462,-1.200218,-1.200218,-0.802310,-0.802310,,-0.078655,0.669064,-0.541920,-0.503863,0.706800,-0.377018,-0.712155,-1.025692,1.630510,-0.605404,-0.523740,0.148858,-1.228011,-0.581461,-0.591237,0.000000,-1.267743,14,3,1,1,1,0,1,1,1,1,1,14.000000,5,0,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
14845,"W",0.624893,2006,2006,-1.031611,-0.998759,-1.181820,-0.638176,-0.903553,-0.903553,0.671728,0.671728,,-0.078655,4.275187,-0.541920,-0.503863,4.248938,-0.680349,-0.542239,-0.101459,2.382110,-0.605404,-0.523740,0.148858,-0.887574,-0.108233,0.174606,0.000000,0.970616,13,3,1,1,1,1,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"1_Training"
772,"W",0.624893,2005,2005,0.672607,0.698052,0.100771,0.934432,1.469764,1.469764,0.447976,0.447976,4.000000,-0.078655,-0.265785,-0.541920,-0.503863,-0.259470,-1.131774,-0.714318,-0.092887,-0.100206,-0.605404,-0.523740,0.148858,1.398452,0.364994,0.679053,1.341871,1.295835,9,3,1,0,1,1,1,1,0,1,0,9.000000,2,1,6,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
13868,"W",0.624893,2006,2006,-1.244638,-1.210860,-0.715423,-0.154297,-0.331414,-0.331414,0.671728,0.671728,,-0.078655,-0.272719,-0.541920,-0.503863,-0.316401,-0.680349,-0.542239,-0.101459,-0.246001,-0.605404,-0.523740,0.148858,-0.270904,-0.108233,0.174606,0.000000,0.970616,13,3,1,0,1,0,1,1,1,1,1,13.000000,4,1,6,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3543,"W",0.624893,2005,2005,1.098661,1.122255,-0.715423,-0.638176,0.325486,0.325486,0.527403,0.527403,9.000000,-0.078655,-0.261548,-0.541920,-0.503863,-0.618661,-0.169843,-0.281195,0.000000,-0.028862,-0.605404,-0.523740,0.148858,0.380834,-1.054689,-2.238304,-0.989465,0.401621,5,3,1,1,1,1,1,1,1,1,1,5.000000,6,2,2,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
14825,"W",0.624893,2006,2006,-1.031611,-0.998759,-1.181820,-0.396237,-0.903553,-0.903553,0.954842,0.954842,,-0.078655,-0.252304,-0.541920,1.823251,-0.353880,1.779880,-0.608125,-1.035822,0.097681,-0.605404,1.916381,0.148858,-0.887574,0.364994,0.679053,0.000000,0.778773,8,3,0,1,1,0,1,1,1,1,1,8.000000,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
12651,"W",0.624893,2005,2005,1.098661,1.122255,-1.065221,-0.275267,0.389057,0.389057,0.954842,0.954842,,-0.078655,-0.065488,-0.541920,-0.503863,-0.166348,-0.468510,-0.608125,-1.035822,0.934035,-0.605404,-0.523740,0.148858,0.441059,0.364994,0.679053,-0.710935,0.778773,8,3,1,1,1,0,1,1,1,1,1,8.000000,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
