auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed
1496,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.176892,0.916790,-1.238836,0.080281,1.035838,1.797307,0.000000,0.806829,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","0","1","1","1","1","1","0","1","1","1"
5894,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,-0.029380,0.382179,-0.334450,1.937203,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","0","1","1"
6501,"F",2006,2006,1.366717,-0.696476,1.410703,0.150366,-1.240108,0.685259,-1.205195,0.817239,-0.695972,-0.535730,1.829469,-2.250540,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
218,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.642430,0.704591,-0.875999,-0.500411,1.655635,-0.506275,0.668542,1.636658,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
11131,"F",2005,2005,-0.208363,0.667938,-0.589519,0.150366,0.678138,1.383566,0.916790,-1.722618,-1.081103,1.200082,-0.506275,0.163796,1.066438,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1"
1661,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.891276,-0.711354,0.916790,0.454402,0.341851,0.961692,-0.506275,1.203594,0.675722,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1"
4829,"F",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.150797,-1.205195,-1.722618,0.134941,0.052862,-0.506275,0.668542,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1"
6197,"F",2006,2006,0.579177,-0.696476,1.512560,0.150366,-1.240108,0.103337,-1.205195,0.454402,-1.806540,-0.423254,-0.506275,-0.602499,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0"
6249,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.219721,-1.205195,0.817239,-0.903745,-0.445617,1.914459,0.163796,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","0","0","1","0"
2549,"F",2005,2005,1.366717,-0.696476,1.724236,0.150366,0.891276,1.034413,1.128988,-1.359782,-1.276665,0.677050,-0.506275,1.203594,0.051475,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
46,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.464999,1.150797,0.704591,-1.601673,-0.516762,1.757013,-0.506275,0.668542,1.742879,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
2661,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.267182,1.128988,-1.722618,0.836845,0.638283,-0.506275,0.163796,-0.054745,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
4875,"F",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.150797,-1.205195,-1.359782,0.187906,0.052862,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
8111,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-0.129432,-0.992997,0.696293,-2.140854,-1.099951,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1"
524,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-0.245817,0.704591,0.938184,0.065590,1.448751,-0.506275,1.203594,1.399331,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","0","1","1","1","1","1","1","1","1","1","1"
6155,"F",2006,2006,1.366717,-0.696476,1.512560,0.150366,-1.240108,0.103337,-1.205195,0.091565,0.245999,-0.423254,1.859554,0.000000,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
7217,"W",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.026969,-1.642430,-0.992997,-0.875999,-0.672440,-0.789169,1.951772,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","0","1","1"
5538,"F",2006,2006,-0.995902,-0.696476,0.145126,0.150366,-1.240108,-0.944123,-1.205195,-0.996945,-0.628563,-0.224879,1.762761,0.000000,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1","1","1","1","1","0","1","1","1"
5659,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,-0.827739,-1.205195,-0.029380,-0.064946,-0.246668,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
733,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,0.103337,0.704591,0.938184,-0.533687,1.396142,-0.506275,0.668542,1.333807,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
6460,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.685259,-1.205195,0.696293,0.475672,-0.535730,1.927231,0.000000,0.000000,"1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","0","1","1","1","0","1","0","1","1","0","1","0","1","1","1","1","0","0","0","1","1"
6557,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.801644,-1.205195,1.663858,-2.140854,-0.558426,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","0","1","1","1","1","1","1","1"
6217,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,0.219721,-1.205195,0.817239,0.126250,-0.445617,-0.506275,0.163796,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
3859,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,1.104415,-0.478585,1.128988,0.091565,1.078376,0.341085,-0.506275,0.163796,-1.235997,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
1056,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.678138,0.918028,0.704591,1.784804,-0.225929,1.271960,-0.506275,0.668542,1.169114,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1"
5069,"W",2005,2006,-2.570982,-0.696476,1.512560,0.150366,1.104415,1.616335,-1.205195,-1.480727,-0.500411,-0.031526,-0.506275,0.163796,0.000000,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
15928,"F",2005,2005,-2.570982,-0.696476,1.666146,0.150366,0.891276,1.267182,0.916790,1.542912,0.627524,0.638283,1.826351,-1.210742,-0.054745,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1"
3533,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,-0.711354,1.128988,-0.634108,0.333364,0.381386,-0.506275,-2.250540,-1.015682,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
6361,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.240108,0.452490,-1.205195,0.454402,0.371750,-0.490541,1.829469,0.000000,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","0","1","1","1","1","1","0","1","1","1"
6802,"F",2006,2006,0.579177,-0.696476,1.697638,0.150366,-1.240108,1.267182,-1.205195,1.421967,0.844817,-0.649888,1.914459,-2.250540,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","0","0","0","1","1"
4429,"W",2005,2005,1.366717,-0.696476,1.697638,0.150366,1.104415,0.336106,1.128988,0.454402,-0.190837,0.198333,1.901327,-2.250540,-2.426386,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","0","1","0"
1355,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-1.642430,0.916790,-1.117891,-0.672440,1.109272,-0.506275,0.163796,0.927643,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0"
6483,"W",2006,2006,1.366717,-0.696476,1.741144,0.150366,-1.240108,0.685259,-1.205195,1.421967,0.404851,-0.535730,1.927231,0.437299,0.000000,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","1","1"
9,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.464999,0.685259,0.704591,-1.722618,-0.803598,1.823858,2.067594,1.203594,1.809827,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","0","0","1","1"
1984,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.013048,0.916790,1.180076,-0.484596,0.849105,-0.506275,1.203594,0.455406,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
1225,"F",2005,2005,1.366717,-0.696476,1.649545,0.150366,0.678138,1.499951,0.704591,1.542912,-0.283877,1.182006,-0.506275,0.000000,1.039662,"0","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
6998,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,1.616335,-0.992997,-1.238836,-0.746789,-0.719211,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","0"
261,"F",2005,2005,1.366717,-0.696476,1.712606,0.150366,0.678138,-1.526046,0.704591,-1.480727,0.143478,1.638607,1.873898,-2.250540,1.618220,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1"
1126,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,1.150797,0.704591,1.784804,-1.364601,1.236105,-0.506275,0.163796,1.118632,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
1127,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,1.150797,0.916790,-1.722618,0.055541,1.236105,-0.506275,0.668542,1.118632,"1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
560,"W",2005,2005,-2.570982,-0.696476,1.754502,0.150366,0.678138,-0.478585,0.704591,-0.392217,-0.695972,1.483623,-0.506275,-2.250540,1.441514,"0","0","0","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","0","1","0","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
2726,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,0.333364,0.618826,-0.506275,0.668542,-0.110736,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
5073,"F",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.616335,-1.205195,-0.875999,-0.399260,-0.031526,-0.506275,1.203594,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
287,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.409661,0.704591,-0.634108,0.206823,1.621541,-0.506275,0.668542,1.599558,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1"
2795,"W",2005,2005,1.366717,-0.696476,1.727098,0.150366,0.891276,1.499951,1.128988,-1.480727,-0.071508,0.599319,1.887814,0.163796,-0.168840,"0","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","0","1","0"
6213,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.219721,-1.205195,0.817239,0.085080,-0.445617,-0.506275,0.163796,0.000000,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
148,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.464999,1.499951,0.704591,-1.238836,0.603682,1.706492,-0.506275,0.668542,1.690684,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1"
7510,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-1.176892,-0.992997,-0.392217,-2.140854,-0.883454,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","0","1","1","1","1","1","1","1"
103,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.464999,1.383566,0.704591,-1.601673,-1.610979,1.723370,-0.506275,0.163796,1.708280,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
1444,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.409661,0.916790,-0.634108,0.444969,1.072643,-0.506275,0.668542,0.868421,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
992,"F",2005,2005,-2.570982,-0.696476,1.628794,0.150366,0.678138,0.801644,0.704591,1.663858,0.108385,1.289824,1.885064,0.668542,1.193748,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1"
2594,"W",2005,2005,0.579177,-0.696476,1.697638,0.150366,0.891276,1.150797,0.916790,1.301021,0.870791,0.657691,1.901327,-2.250540,-0.000719,"0","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","0","0","1","1"
4534,"W",2005,2005,-2.570982,-0.696476,1.780861,0.150366,1.104415,0.452490,1.128988,0.817239,-2.140854,0.177720,-0.506275,-0.602499,-2.707085,"0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","1","1","1","1","0"
1500,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.176892,0.916790,-0.392217,0.858460,1.035838,-0.506275,0.668542,0.806829,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1"
436,"F",2005,2005,-0.995902,-0.696476,1.649545,0.150366,0.678138,-0.944123,0.704591,-0.271271,-0.608036,1.552893,1.859554,0.437299,1.522563,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1"
671,"F",2005,2005,-0.995902,-0.696476,1.649545,0.150366,0.678138,-0.129432,0.704591,0.696293,-0.608036,1.431255,1.859554,0.668542,1.377798,"0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1"
3492,"W",2005,2005,1.366717,-0.696476,1.510272,0.150366,1.104415,-0.827739,1.128988,-0.029380,-0.868002,0.401457,-0.506275,0.668542,-0.916319,"1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
9342,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,-1.176892,-0.780798,-0.392217,-0.803598,-1.578207,-0.506275,0.668542,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","0"
7286,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-1.526046,-0.992997,-1.238836,0.379593,-0.812631,-0.506275,-0.602499,0.000000,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
4802,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,0.918028,1.128988,0.938184,0.266098,0.094708,1.859554,0.000000,-5.184946,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
3502,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.827739,1.128988,-0.513163,-0.672440,0.401457,-0.506275,-0.602499,-0.916319,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
1791,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.478585,0.916790,0.333457,-1.081103,0.924347,-0.506275,0.668542,0.605729,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
470,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-0.711354,0.704591,0.091565,-0.569431,1.518337,-0.506275,0.668542,1.482572,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1"
