auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
3315,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-1.060508,1.128988,-0.513163,0.080281,0.441442,-0.506275,0.163796,-0.734983,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.464999,0.801644,0.704591,-1.601673,-0.199373,1.807202,-0.506275,1.203594,1.793361,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
13674,"F",2006,2006,1.366717,-0.525924,-0.589519,0.150366,-1.240108,-1.293277,-1.205195,-0.996945,0.151866,-0.159882,1.859554,-0.602499,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,"1_Training"
10744,"F",2005,2005,1.366717,-0.525924,0.461520,0.150366,0.678138,0.336106,0.704591,0.938184,0.024075,1.360867,-0.506275,0.163796,1.288522,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
8931,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,1.383566,-0.780798,-1.117891,0.147690,-1.423919,1.873898,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,"1_Training"
4455,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,0.336106,1.128988,0.696293,-1.030287,0.198333,-0.506275,-0.602499,-2.426386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
12973,"W",2005,2005,1.366717,-0.525924,1.512560,0.150366,1.104415,-0.245817,1.128988,0.333457,-1.472226,0.300570,-0.506275,0.163796,-1.493191,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
15904,"W",2006,2006,-2.570982,-0.525924,1.768002,0.150366,-0.813831,0.452490,-0.780798,0.575348,0.206823,-1.950819,1.975084,-2.250540,0.000000,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
7911,"W",2006,2006,1.366717,-0.696476,1.752077,0.150366,-1.026969,-0.478585,-0.992997,-0.513163,-0.098688,-1.027102,1.937203,0.000000,0.000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
2487,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.891276,0.918028,0.916790,1.301021,-0.774357,0.696359,-0.506275,-0.602499,0.101958,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
728,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.678138,0.103337,0.704591,0.938184,-0.774357,1.396142,1.914459,0.668542,1.333807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,"1_Training"
3224,"W",2005,2005,-0.995902,-0.696476,1.768002,0.150366,1.104415,-1.293277,1.128988,-1.238836,-0.273722,0.481218,1.961237,-2.250540,-0.572772,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
1518,"F",2005,2005,-0.995902,-0.696476,1.186943,0.150366,0.891276,-1.060508,0.916790,-1.117891,0.764335,1.017369,1.800625,0.000000,0.775084,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
3851,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,-0.478585,1.128988,0.333457,-0.091748,0.341085,-0.506275,0.668542,-1.235997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8361,"W",2006,2006,1.366717,-0.696476,1.752077,0.150366,-1.026969,0.336106,-0.992997,0.817239,-0.098688,-1.198178,1.911862,-0.170944,0.000000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
14848,"W",2006,2006,1.366717,-0.525924,-0.589519,0.150366,-1.026969,-1.060508,-0.992997,-0.755054,-0.120128,-0.907209,-0.506275,-0.602499,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
70,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.464999,1.150797,0.704591,-1.601673,-0.052084,1.757013,-0.506275,0.668542,1.742879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
7178,"F",2006,2006,-2.570982,-0.696476,1.649545,0.150366,-1.026969,-1.642430,-0.992997,-1.722618,0.094537,-0.789169,-0.506275,0.000000,0.000000,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
2432,"F",2005,2005,-2.570982,-0.696476,1.697638,0.150366,0.891276,0.801644,0.916790,0.817239,-0.315689,0.715621,-0.506275,0.000000,0.150837,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
8162,"W",2006,2006,-0.995902,-0.696476,1.666146,0.150366,-1.026969,-0.013048,-0.992997,0.212511,0.164181,-1.124390,1.887814,-1.210742,0.000000,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,"1_Training"
4900,"W",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.150797,-1.205195,-1.359782,-0.412475,0.052862,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
888,"F",2005,2005,1.366717,-0.696476,1.666146,0.150366,0.678138,0.452490,0.704591,1.301021,-0.349749,1.343168,1.937203,0.668542,1.265370,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
269,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.526046,0.704591,-0.755054,0.817365,1.638607,1.939663,0.668542,1.618220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,"1_Training"
4949,"W",2005,2006,1.366717,-0.696476,1.512560,0.150366,1.104415,1.383566,-1.205195,-1.480727,-1.081103,0.010784,-0.506275,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,"1_Training"
3012,"W",2005,2005,1.366717,-0.696476,1.754770,0.150366,1.104415,-1.642430,1.128988,-1.359782,-0.569431,0.540497,-0.506275,-0.602499,-0.357597,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
8161,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,-0.013048,-0.992997,1.180076,1.772215,-1.124390,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
49,"F",2005,2005,-1.783442,-0.696476,1.560196,0.150366,0.464999,1.267182,0.704591,-1.480727,-0.834725,1.740210,-0.506275,0.668542,1.725676,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,"1_Training"
2272,"F",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.891276,0.568875,0.916790,1.421967,0.232118,0.753998,-0.506275,0.668542,0.244174,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
945,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,0.568875,0.704591,0.938184,-2.140854,1.325428,-0.506275,-0.602499,1.241864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
1089,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,1.034413,0.704591,1.421967,-2.140854,1.254054,-0.506275,-0.602499,1.144080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
11757,"W",2005,2005,1.366717,-0.525924,-0.589519,0.150366,0.891276,0.219721,0.916790,1.421967,-0.650003,0.811204,2.120423,1.203594,0.374357,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
4968,"W",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.383566,-1.205195,-1.722618,-1.276665,0.010784,-0.506275,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
936,"W",2005,2005,0.579177,-0.696476,1.780836,0.150366,0.678138,0.568875,0.704591,0.696293,0.275842,1.325428,1.939663,-2.250540,1.241864,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
1411,"W",2005,2005,0.579177,-0.696476,1.780836,0.150366,0.891276,-1.409661,0.916790,-1.359782,0.352939,1.072643,1.939663,-2.250540,0.868421,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
3484,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,1.104415,-0.827739,1.128988,0.333457,-0.373869,0.401457,-0.506275,1.203594,-0.916319,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6524,"F",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.240108,0.801644,-1.205195,1.663858,-1.472226,-0.558426,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8364,"F",2006,2006,0.579177,-0.696476,1.512560,0.150366,-1.026969,0.336106,-0.992997,0.696293,0.085080,-1.198178,1.829469,-0.602499,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
3896,"W",2005,2005,0.579177,-0.696476,-0.589519,0.150366,1.104415,-0.362201,1.128988,-0.029380,-1.137912,0.320855,-0.506275,-0.602499,-1.359229,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5529,"W",2006,2006,0.579177,-0.696476,0.461064,0.150366,-1.240108,-0.944123,-1.205195,-0.150326,0.510503,-0.224879,1.829469,0.668542,0.000000,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
8973,"W",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-1.026969,1.499951,-0.780798,-1.238836,-0.084907,-1.449418,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,"1_Training"
15985,"F",2006,2006,0.579177,-0.696476,-0.589519,0.150366,-0.813831,0.336106,-0.780798,0.333457,-0.399260,-1.923592,1.797307,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
428,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.678138,-0.944123,0.704591,-0.150326,0.424146,1.552893,1.887814,0.668542,1.522563,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
5143,"W",2005,2006,0.579177,-0.696476,-0.589519,0.150366,1.104415,1.732719,-1.205195,-1.117891,0.687253,-0.052770,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1377,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,-1.642430,0.916790,-1.117891,0.029464,1.109272,1.887814,0.163796,0.927643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
7996,"W",2006,2006,0.579177,-0.696476,1.800710,0.150366,-1.026969,-0.362201,-0.992997,-0.271271,0.464929,-1.051308,-0.506275,-2.250540,0.000000,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
9968,"F",2006,2006,1.366717,-0.696476,1.186943,0.150366,-0.813831,0.103337,-0.780798,0.091565,-0.672440,-1.869429,1.813665,0.000000,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,"1_Training"
5093,"W",2005,2006,1.366717,-0.696476,1.512560,0.150366,1.104415,1.616335,-1.205195,-1.238836,-0.190837,-0.031526,1.859554,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
256,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.526046,0.704591,-0.755054,0.641284,1.638607,-0.506275,0.668542,1.618220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6392,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.685259,-1.205195,1.542912,-0.440043,-0.535730,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4804,"W",2005,2005,1.366717,-0.696476,1.196165,0.150366,1.104415,0.918028,1.128988,1.301021,-0.235117,0.094708,-0.506275,-0.602499,-5.184946,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5563,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-0.944123,-1.205195,-0.150326,0.419394,-0.224879,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
7036,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,1.616335,-0.992997,-1.238836,0.561122,-0.719211,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
81,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.464999,1.267182,0.704591,-1.480727,-0.158125,1.740210,1.887814,0.668542,1.725676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,"1_Training"
444,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-0.827739,0.704591,-0.029380,0.492377,1.535635,-0.506275,0.668542,1.502697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8860,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,1.267182,-0.780798,-1.722618,0.592139,-1.398505,1.829469,-0.602499,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
9730,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,-0.362201,-0.780798,0.454402,-0.105729,-1.762241,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,"1_Training"
4643,"W",2005,2005,1.366717,-0.696476,1.998401,0.150366,1.104415,0.568875,1.128988,1.059130,-0.190837,0.157052,2.146327,-0.170944,-3.050633,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
2674,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.267182,1.128988,-1.480727,-0.628563,0.638283,-0.506275,0.668542,-0.054745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2071,"F",2005,2005,1.366717,-0.696476,1.665820,0.150366,0.891276,0.103337,0.916790,0.091565,-0.326777,0.830178,1.859554,0.000000,0.415415,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
8845,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.026969,1.267182,-0.780798,-1.238836,-0.105729,-1.398505,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5297,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-1.409661,-1.205195,-0.875999,0.987508,-0.138339,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,"1_Training"
