auct_id;item_leaf_category_name;listing_title;listing_subtitle;listing_start_date;listing_end_date;listing_durtn_days;listing_type_code;feedback_score_at_listing_time;start_price;buy_it_now_price;buy_it_now_listed_flag;bold_fee_flag;category_featured_fee_flag;gallery_fee_flag;gallery_featured_fee_flag;ipix_featured_fee_flag;highlight_fee_flag;schedule_fee_flag;border_fee_flag;qty_available_per_listing;gms;category_avg_gms;gms_greater_avg;listing_start_date_in_weeks;listing_start_date_month;listing_start_date_day;listing_start_date_year;item_leaf_category_name_article_category;item_leaf_category_name_color_category;_article_meta_mini;_article_meta_nano;_article_meta_classic;_article_40;_article_30;_article_20;_article_4;_article_2;item_leaf_category_name_color_category_Blau_flag;item_leaf_category_name_color_category_Gold_flag;item_leaf_category_name_color_category_Grün_flag;item_leaf_category_name_color_category_Pink_flag;item_leaf_category_name_color_category_Silber_flag;item_leaf_category_name_color_category_Sonsti_flag;listing_type_code_1;listing_type_code_2;listing_type_code_7;listing_type_code_9;listing_title_lowercase_contains_new;listing_subtitle_lowercase_contains_new;listing_title_lowercase_contains_ovp;listing_title_lowercase_contains_black;listing_title_lowercase_contains_silver;listing_title_lowercase_contains_white;listing_title_lowercase_contains_green;listing_title_lowercase_contains_pink;listing_title_lowercase_contains_blue;listing_title_lowercase_contains_photo;listing_title_lowercase_contains_bussword;listing_title_lowercase_contains_invoice;listing_title_lowercase_contains_video;listing_title_lowercase_contains_warrenty;listing_title_lowercase_contains_colordisplay;listing_title_lowercase_contains_original;listing_title_lowercase_contains_verschweißt;listing_title_lowercase_contains_dock;listing_title_lowercase_contains_alt;listing_title_lowercase_contains_songs;listing_title_lowercase_contains_verpackt;listing_title_lowercase_contains_bag
7786;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB Schwarz,Tasche und Dockingstation';'';2006-02-09;2006-02-12;3;1;48;1.000000;169.000000;'Y';'N';'N';'N';'N';'N';'N';'Y';'N';1;201.000000;197.862000;1;5536.428571;2;9;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W'
3879;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB signiert von Roger Hodgson von Supertramp';'';2005-12-19;2005-12-24;5;1;0;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;266.000000;197.862000;1;5529.000000;12;19;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
5090;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB SW + Silikonhülle + Koss The Plug OVP Neu';'';2005-12-29;2006-01-01;3;1;2;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'N';'N';1;246.000000;197.862000;1;5530.428571;12;29;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
2710;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB weiss';'';2005-11-27;2005-11-27;0;1;53;1.000000;155.000000;'Y';'N';'N';'Y';'N';'Y';'N';'N';'N';1;155.000000;197.862000;0;5525.857143;11;27;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7065;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPOD nano 4GB WEISS';'';2006-01-30;2006-02-06;7;1;0;1.000000;0.000000;'N';'Y';'N';'Y';'N';'N';'N';'N';'N';1;217.000000;197.862000;1;5535.000000;1;30;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4420;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'ipod nano 4GB Weiß';'Neu OVP';2005-12-17;2005-12-18;1;1;30;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'Y';'N';'N';1;231.000000;197.862000;1;5528.714286;12;17;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9791;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB weiß';'';2006-03-13;2006-03-13;0;1;52;1.000000;170.000000;'Y';'N';'N';'N';'N';'Y';'N';'N';'N';1;170.000000;197.862000;0;5541.000000;3;13;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
5305;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB weiß';'';2006-01-03;2006-01-08;5;1;68;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'Y';'N';1;226.500000;197.862000;1;5531.142857;1;3;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
8995;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'ipod NANO 4GB weiß - Apple 4 GB OVP -neu-';'';2006-03-01;2006-03-08;7;1;153;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'Y';'N';1;216.000000;197.862000;1;5539.285714;3;1;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
1863;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB weiss - OVP';'Neu und original verpackter iPod Nano 4GB in weiss';2005-11-13;2005-11-20;7;1;1;179.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'N';'N';1;210.990000;197.862000;1;5523.857143;11;13;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9677;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB weiss -- OVP';'';2006-03-11;2006-03-16;5;1;57;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;210.580000;197.862000;1;5540.714286;3;11;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9256;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB weiß -NEU-';'';2006-03-04;2006-03-07;3;1;52;210.000000;220.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;220.000000;197.862000;1;5539.714286;3;4;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4043;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'Ipod nano 4GB weiss ... und schnell bei Ihnen*neu*';'';2005-12-13;2005-12-13;0;9;24;213.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;213.000000;197.862000;1;5528.142857;12;13;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
5869;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'ipod Nano 4GB weiß *** Neu !!! *** OVP *** Garantie !!!';'';2006-01-11;2006-01-21;10;1;80;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;237.000000;197.862000;1;5532.285714;1;11;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
2977;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'IPOD nano 4GB Weiß in OVP - Ipod nano 4 GB ws';'';2005-12-01;2005-12-02;1;9;75;220.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;220.000000;197.862000;1;5526.428571;12;1;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3946;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4gb weiss in top- Zustand!!!';'';2005-12-13;2005-12-18;5;1;43;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'Y';'N';1;236.740000;197.862000;1;5528.142857;12;13;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9203;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPOD NANO 4GB weiß inkl. Dokingst.- mit Händlergarantie';'';2006-03-04;2006-03-11;7;1;182;1.000000;229.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;199.000000;197.862000;1;5539.714286;3;4;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
6440;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4gb weiss m. Garantie in Topzustand!';'';2006-01-22;2006-01-29;7;1;48;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'Y';'N';1;186.000000;197.862000;0;5533.857143;1;22;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
3130;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'ipod nano 4GB weiß nagelneu';'';2005-12-03;2005-12-04;1;1;103;1.990000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;221.000000;197.862000;1;5526.714286;12;3;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3716;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB weiß NEU sofort lieferbar für Weihnachten';'';2005-12-10;2005-12-11;1;9;135;228.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'Y';1;228.000000;197.862000;1;5527.714286;12;10;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7890;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB Weiss Neuwertig, Armband, Tasche';'';2006-02-10;2006-02-12;2;1;52;199.000000;215.000000;'Y';'N';'N';'Y';'N';'Y';'N';'N';'N';1;215.000000;197.862000;1;5536.571429;2;10;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W'
1921;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB weiß noch original verschweißt';'';2005-11-13;2005-11-18;5;1;277;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;216.000000;197.862000;1;5523.857143;11;13;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'F';'F';'F';'F'
9202;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'Ipod Nano 4GB weiss oder schwarz *NEU*';'';2006-03-03;2006-03-06;3;1;327;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;130.990000;197.862000;0;5539.571429;3;3;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4384;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'ipod nano 4GB weiß originalverpackt';'';2005-12-17;2005-12-17;0;9;29;239.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;239.000000;197.862000;1;5528.714286;12;17;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'W';'F'
9973;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'IPOD NANO 4GB WEISS OVP 3 MONATE ALT SEHR GUTER ZUSTAND';'NEUWERTIG - FEINE IPOD ÜBLICHE KRATZER AUF RÜCKSEITE';2006-03-16;2006-03-16;0;9;19;195.000000;0.000000;'N';'Y';'N';'Y';'N';'Y';'N';'N';'N';1;195.000000;197.862000;0;5541.428571;3;16;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'W';'W';'F';'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F'
4568;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'Ipod Nano 4GB weiss, NEU inkl. Zubehör, Versand frei!';'';2005-12-19;2005-12-20;1;9;193;239.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;239.000000;197.862000;1;5529.000000;12;19;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
8421;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB weiß, neu, OVP';'';2006-02-19;2006-02-26;7;1;36;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'N';'N';1;201.000000;197.862000;1;5537.857143;2;19;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
8831;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB weiss, OVP, Garantie!';'';2006-02-26;2006-03-03;5;1;67;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;216.000000;197.862000;1;5538.857143;2;26;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F'
2226;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'IPOD Nano 4GB weiss/white OVP';'';2005-11-19;2005-11-20;1;1;48;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;212.000000;197.862000;1;5524.714286;11;19;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
1857;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white';'';2005-11-13;2005-11-13;0;1;76;160.000000;200.000000;'Y';'N';'N';'N';'N';'N';'N';'N';'N';1;200.000000;197.862000;1;5523.857143;11;13;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
2731;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white';'';2005-11-27;2005-12-04;7;1;13;150.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;224.000000;197.862000;1;5525.857143;11;27;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3376;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white';'';2005-12-06;2005-12-11;5;1;50;1.000000;0.000000;'N';'N';'N';'Y';'N';'Y';'N';'N';'N';1;223.000000;197.862000;1;5527.142857;12;6;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
7169;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white';'';2006-02-01;2006-02-01;0;1;155;99.000000;180.000000;'Y';'N';'N';'Y';'N';'Y';'N';'N';'N';1;180.000000;197.862000;0;5535.285714;2;1;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9279;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white';'';2006-03-05;2006-03-12;7;1;31;1.000000;200.000000;'Y';'N';'N';'Y';'N';'Y';'N';'N';'N';1;203.000000;197.862000;1;5539.857143;3;5;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4483;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB white (weiß) NEU OVP';'';2005-12-18;2005-12-23;5;1;107;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;243.500000;197.862000;1;5528.857143;12;18;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9802;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white ** 2 Wochen alt';'';2006-03-14;2006-03-19;5;1;46;5.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;221.000000;197.862000;1;5541.142857;3;14;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F'
9915;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB white / weiss - NEU in ungeöffneter OVP';'';2006-03-15;2006-03-18;3;1;126;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;212.020000;197.862000;1;5541.285714;3;15;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
9923;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB white Apple neu und OVP';'';2006-03-15;2006-03-22;7;1;1151;1.990000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;206.000000;197.862000;1;5541.285714;3;15;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4922;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'IPOD Nano 4GB White Apple noch eingeschweisst';'';2005-12-26;2005-12-27;1;1;88;220.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'N';'N';1;231.000000;197.862000;1;5530.000000;12;26;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
6424;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB White Neu und OVP';'';2006-01-20;2006-01-27;7;1;42;1.000000;0.000000;'N';'N';'N';'N';'N';'N';'N';'N';'N';1;231.000000;197.862000;1;5533.571429;1;20;2006;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
3399;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB, schwarz- signiert von Roman Weidenfeller';'';2005-12-17;2005-12-22;5;1;0;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;229.670000;197.862000;1;5528.714286;12;17;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4466;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod Nano 4GB, schwarz, NEU, OVP!!!!!';'';2005-12-18;2005-12-19;1;1;125;1.000000;240.000000;'Y';'Y';'N';'Y';'N';'N';'N';'Y';'N';1;240.000000;197.862000;1;5528.857143;12;18;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'W';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4173;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB, schwarz, signiert von Kevin Kuranyi, NEU';'';2005-12-21;2005-12-26;5;1;0;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;256.000000;197.862000;1;5529.285714;12;21;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
4677;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB, signiert von Giovanni Trapattoni, NEU';'';2005-12-23;2005-12-28;5;1;3;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;350.000000;197.862000;1;5529.571429;12;23;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
2879;'Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB';'iPod nano 4GB, signiert von Raffael van der Vaart, NEU';'';2005-12-08;2005-12-13;5;1;0;1.000000;0.000000;'N';'N';'N';'Y';'N';'N';'N';'Y';'N';1;251.990000;197.862000;1;5527.428571;12;8;2005;'iPod Nano 4 GB';;'F';'W';'F';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'W';'F';'F';'F';'W';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F';'F'
