auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_Log10_transformed,start_price_LogN_transformed,buy_it_now_price_LogN_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_months,listing_end_date_months,listing_start_date_day_transformed,listing_end_date_day_transformed,listing_durtn_days_LogN_transformed,qty_available_per_listing_Mean__avg_transformed,category_avg_gms_transformed,start_price_Mean__avg_transformed,buy_it_now_price_Mean__avg_transformed,feedback_score_at_listing_time_Mean__avg_transformed,item_leaf_category_name_article_category_transformed,item_leaf_category_name_article_category_meta_category_transformed,item_leaf_category_name_color_category_transformed,is_24_days_before_weihnachten_transformed,qty_available_per_listing_is_default_transformed,feedback > avg_transformed,buy_prive > avg_transformed,buy_it_now > gms_avg_transformed,start_prive > avg_transformed,start_price > gms_avg_transformed,qty > avg_transformed,listing_subtitle_lowercase_contains_ovp_transformed,start_price_is_default_transformed,buy_it_now_listed_flag_transformed,feedback_score_at_listing_time_is_default_transformed,listing_durtn_days_is_default_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB_transformed,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed
3591,"F","Ipod nano fast Neu!!!","",2005,2005,12,12,0.301319,-0.596090,-0.512916,0.318692,0.318692,-0.318692,-0.280195,-0.715091,0.088526,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
7416,"F","iPod Nano in schwarz - NEU - 2GB","",2006,2006,2,2,-0.253580,-0.596090,-0.512916,-0.908034,-0.908034,0.908034,0.952679,-1.181290,-0.395716,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4095,"W","iPod nano in weiß    >>BRANDNEU<<  besser als der mini","3 Stück sind noch vorrätig,    nutzen Sie diese Chance",2005,2005,12,12,0.213239,1.919289,-0.512916,0.212940,0.212940,-0.212940,-0.280195,-0.132341,0.088526,-1.240302,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8456,"W","iPod Nano in weiß 2 GB NEU & OVP","",2006,2006,2,2,0.359053,-0.596090,-0.512916,-1.204140,-1.204140,1.204140,1.250269,0.450408,1.299131,0.655880,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4763,"F","iPOD NANO IN WEISS 2 GB NEU UND OVP","",2005,2005,12,12,0.605991,-0.596090,-0.512916,0.043737,0.043737,-0.043737,-0.131400,0.800058,0.935949,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
6633,"W","iPod nano in weiß(Neu & OVP) 4 GB","",2006,2006,1,1,-0.378198,-0.596090,-0.512916,-0.633078,-0.633078,0.633078,0.633832,0.916608,1.541252,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
9529,"F","iPOD Nano inkl. Ledertasche","Nur sehr wenig benutzt , vier Wochen alt",2006,2006,3,3,-0.833827,1.494362,1.889521,-1.584848,-1.584848,1.584848,1.590372,-0.715091,-0.153595,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","0","0","1","1","1","1","0","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0"
6863,"F","iPod Nano Kopie, 1GB, FM-Radio, Farbdisplay, USB 2.0","Digital Media Player, iPod Nano Kopie mit vielen Extras",2006,2006,1,2,0.278210,1.573326,-0.512916,-0.717680,-0.717680,0.717680,0.740114,1.382807,-1.606321,0.422558,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1"
5096,"W","iPod Nano mit 4GB neu & original Verpackt","",2005,2006,12,1,-2.161226,-0.596090,-0.512916,-0.104317,-0.104317,0.104317,0.102421,1.615907,-1.485260,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1"
5909,"W","iPod Nano mit 4Gb weiß neuwertig günstig","",2006,2006,1,1,0.228439,1.170547,-0.512916,-0.400423,-0.400423,0.400423,0.357498,-0.365441,-0.032534,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8169,"W","IPOD Nano mit Garantie und MEGA-ZUBEHÖR NUR 3 Tage","",2006,2006,2,2,0.250391,-0.596090,-0.512916,-1.119538,-1.119538,1.119538,1.080217,-0.015791,0.330647,-0.626589,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1"
5584,"F","ipod Nano mit viel Zubehör","",2006,2006,1,1,0.660054,1.735234,1.863077,-0.315821,-0.315821,0.315821,0.208703,-0.831641,-0.879958,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
3180,"F","iPod nano MP3-Player 2GB weiss Originalverpack","",2005,2005,12,12,-0.317607,1.748392,-0.512916,0.424445,0.424445,-0.424445,-0.514016,-1.297840,-1.243139,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1"
5319,"F","iPod nano nagelneu noch nicht ausgepackt in schwarz","",2006,2006,1,1,0.291548,-0.596090,-0.512916,-0.210069,-0.210069,0.210069,0.208703,-1.414390,-0.879958,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8313,"W","iPod nano NEU","",2006,2006,2,2,-1.032572,0.134491,-0.512916,-1.182989,-1.182989,1.182989,1.186500,0.333858,0.935949,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4057,"W","iPod Nano NEU","",2005,2005,12,12,-0.985854,1.809007,1.982358,0.212940,0.212940,-0.212940,-0.301452,-0.132341,-0.032534,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","0","0","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4919,"W","ipod nano neu orginalverpackt(eingeschweißt) 4 GB","",2005,2006,12,1,-0.833827,-0.596090,-0.512916,-0.040865,-0.040865,0.040865,0.081164,1.266257,-1.606321,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
1597,"F","ipod Nano NEU OVP  2GB in weiß","",2005,2005,11,11,0.038960,-0.596090,-0.512916,0.974356,0.974356,-0.974356,-0.939145,-0.831641,-0.032534,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5148,"W","Ipod Nano NEU!!!","",2005,2006,12,1,-0.646096,-0.596090,1.912093,-0.125467,-0.125467,0.125467,0.081164,1.732457,-1.606321,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
15990,"W","IPod Nano Neuwertig nur eimal benutzt !!!!!!","",2006,2006,3,3,0.420909,1.179718,1.835031,-1.775202,-1.775202,1.775202,1.739167,0.333858,0.693828,-0.626589,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
6372,"F","Ipod Nano OVP Kaufdatum 16.01.2006","",2006,2006,1,1,0.423430,-0.596090,1.926551,-0.548476,-0.548476,0.548476,0.506293,0.450408,0.814889,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8208,"F","ipod nano schwarz","",2006,2006,2,2,-0.038439,1.179718,1.738970,-1.140688,-1.140688,1.140688,1.037704,0.100758,0.088526,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
6981,"F","iPod nano schwarz","",2006,2006,1,2,0.636216,0.133583,-0.512916,-0.759980,-0.759980,0.759980,0.803884,1.615907,-1.243139,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5572,"F","IPod Nano Schwarz","",2006,2006,1,1,0.746570,-0.596090,1.914535,-0.294671,-0.294671,0.294671,0.336242,-0.948191,-0.153595,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
7817,"F","Ipod Nano schwarz  mit Zubehör     TOP","",2006,2006,2,2,0.246800,-0.596090,-0.512916,-0.992635,-0.992635,0.992635,0.952679,-0.715091,-0.395716,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1"
9665,"F","iPod Nano schwarz 2 GB","",2006,2006,3,3,0.033421,-0.596090,-0.512916,-1.627149,-1.627149,1.627149,1.632885,-0.481991,0.088526,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8347,"W","Ipod Nano Schwarz 2 GB , Garantie top ovp rechnung","",2006,2006,2,2,-0.985854,1.577125,1.863077,-1.182989,-1.182989,1.182989,1.186500,0.333858,0.935949,0.146596,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","0","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1","1","0","1","1","1"
9130,"F","IPod Nano Schwarz 2 GB Neu","",2006,2006,3,3,-2.161226,-0.596090,-0.512916,-1.436795,-1.436795,1.436795,1.399064,-1.530940,-1.243139,-0.626589,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5229,"F","iPod Nano schwarz 2 GB neu / OVP (eingeschweißt)","",2006,2006,1,1,0.634585,1.773618,-0.512916,-0.188918,-0.188918,0.188918,0.081164,-1.530940,-1.606321,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","0","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
8657,"F","Ipod Nano Schwarz 2gb  *Neu*","",2006,2006,2,2,-1.821467,1.078425,-0.512916,-1.288742,-1.288742,1.288742,1.292782,0.916608,1.541252,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
9686,"W","iPOD Nano schwarz 2GB - 1Monat alt - wie neu - Rechung","** incl schwarzem Leder Etui !! absolut top und edel **",2006,2006,3,3,0.751743,1.721683,1.886944,-1.648299,-1.648299,1.648299,1.547859,-0.365441,-0.395716,0.000000,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","0","0","0","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1"
9008,"W","ipod nano schwarz 2GB NEU & OVP","",2006,2006,3,3,-1.282963,-0.596090,-0.512916,-1.415644,-1.415644,1.415644,1.377808,-1.647490,-1.364200,-0.626589,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5276,"W","iPod Nano schwarz 4 GB","",2006,2006,1,1,-0.038439,-0.596090,1.938264,-0.210069,-0.210069,0.210069,0.208703,-1.414390,-0.879958,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","0","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4135,"W","Ipod nano schwarz 4 Gb","",2005,2005,12,12,-0.284549,-0.596090,-0.512916,0.212940,0.212940,-0.212940,-0.258939,-0.132341,0.209587,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
5146,"W","iPod Nano Schwarz 4 GB / 4GB + Tasche; OVP + Rechnung","",2005,2006,12,1,-0.340953,-0.596090,-0.512916,-0.125467,-0.125467,0.125467,0.229959,1.732457,-0.758897,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","0"
4741,"W","ipod Nano schwarz 4GB *neu*","",2005,2006,12,1,0.758135,1.017681,-0.512916,0.043737,0.043737,-0.043737,0.059908,0.800058,-1.727381,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
1620,"W","iPod NANO Schwarz 4GB *OVP*","",2005,2005,11,11,0.653810,-0.596090,-0.512916,0.932055,0.932055,-0.932055,-0.832863,-0.598541,0.572768,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4671,"F","ipod nano schwarz black 2 GB wie neu Garantie","",2005,2005,12,12,0.332550,-0.596090,-0.512916,0.064887,0.064887,-0.064887,-0.152657,0.683508,0.814889,-2.289448,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1"
1606,"F","iPod nano schwarz NEU","",2005,2005,11,11,-2.161226,1.494362,-0.512916,0.974356,0.974356,-0.974356,-0.981658,-0.831641,-0.274655,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","0","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
4283,"W","iPod nano schwarz original verpackt","",2005,2005,12,12,0.457415,1.908480,-0.512916,0.170639,0.170639,-0.170639,-0.280195,0.100758,0.088526,0.000000,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","0","1"
5001,"F","iPod nano schwarz, fast neu","",2005,2006,12,1,0.988038,-0.596090,-0.512916,-0.083166,-0.083166,0.083166,0.081164,1.499357,-1.606321,0.146596,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
6465,"F","iPod nano schwarz, fast neu","",2006,2006,1,1,0.991206,-0.596090,1.876488,-0.590777,-0.590777,0.590777,0.633832,0.683508,1.541252,0.655880,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
9286,"W","iPod Nano schwarz, neu, OVP, Rechnung, Garantie, Apple","",2006,2006,3,3,0.049853,-0.596090,-0.512916,-1.500246,-1.500246,1.500246,1.547859,-1.181290,-0.395716,0.655880,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1"
8828,"W","iPod nano schwarz/black 2GB -niegelnagelneu!","",2006,2006,2,3,-2.161226,-0.596090,-0.512916,-1.352193,-1.352193,1.352193,1.399064,1.266257,-1.243139,0.655880,-1.787470,7.000000,7.000000,7.000000,7.000000,"0","0","6","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
6766,"W","iPod nano schwarz/silber 4 GB","",2006,2006,1,1,0.428431,-0.596090,-0.512916,-0.696529,-0.696529,0.696529,0.655088,1.266257,1.662312,-0.626589,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
7839,"F","Ipod Nano Streng limitierte Edition von Mousse T weiss!","Bieten sie JETZT mit! Dieser Ipod IST EINMALIG!!!",2006,2006,2,2,-0.802192,-0.596090,2.125847,-0.992635,-0.992635,0.992635,1.101474,-0.715091,0.451708,1.195743,1.296926,14.000000,14.000000,14.000000,14.000000,"5","0","6","1","1","1","0","0","1","1","1","1","1","0","1","1","0","1","1","1","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
