auct_id	item_leaf_category_name	listing_title	listing_subtitle	listing_start_date	listing_end_date	listing_durtn_days	listing_type_code	feedback_score_at_listing_time	start_price	buy_it_now_price	buy_it_now_listed_flag	bold_fee_flag	featured_fee_flag	category_featured_fee_flag	gallery_fee_flag	gallery_featured_fee_flag	ipix_featured_fee_flag	reserve_fee_flag	highlight_fee_flag	schedule_fee_flag	border_fee_flag	qty_available_per_listing	gms	category_avg_gms	gms_greater_avg
14472	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod 30 GB - Apple - weiss - Video + Photo - 5G. - NEU!	+ Apple Care Protection Plan (Garantieverländerung)	01/27/2006	02/03/2006	7	1	216	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	317.90	263.459	1
14473	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video, 30 GB, schwarz, MA146FD/A, Neuware!		01/27/2006	02/06/2006	10	1	1290	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	282.99	263.459	1
14474	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB weiß limitiert mit Silikon Tasche!	Bose SoundDock bereits verkauft!	01/27/2006	02/06/2006	10	9	215	288.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	288.00	263.459	1
14475	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Bose SoundDock zum Superpreis mit Garantie! Einmalig!	Apple iPod 30GB ebenfalls zum Hammerpreis + Zubehör!	01/27/2006	01/28/2006	1	9	215	299.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	299.00	263.459	1
14476	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB 4. Generation		01/27/2006	01/30/2006	3	1	151	1.00	0.00	N	N	N	N	N	N	Y	N	N	Y	N	1	169.55	207.358	0
14478	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB Farbdisplay	Gerät im klasse Zustand, aussehend wie neu!!	01/27/2006	02/03/2006	7	1	22	1.00	250.00	Y	N	N	N	Y	N	Y	N	N	N	Y	1	201.00	207.358	0
14479	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB Farbdisplay (4. Generation)	wegen seltener Nutzung keine Gebrauchsspuren!!!	01/28/2006	02/04/2006	7	1	6	1.00	0.00	N	Y	N	N	Y	N	Y	N	Y	Y	N	1	242.10	207.358	1
14481	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		01/28/2006	01/29/2006	1	1	192	149.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	264.99	263.459	1
14482	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		01/28/2006	01/29/2006	1	1	192	149.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	251.67	263.459	0
14484	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod MP3 Player 30GB für Mac und Windows		01/27/2006	02/06/2006	10	1	14305	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	151.00	263.459	0
14485	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video - 30 GB schwarz - NEU & OVP - 5. Gen.		01/28/2006	02/04/2006	7	1	12	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	271.00	263.459	1
14489	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Phot 30GB incl. Apple Dock		01/27/2006	01/27/2006	0	1	319	205.00	245.00	Y	Y	N	N	N	N	Y	N	N	N	N	1	245.00	263.459	0
14490	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE  iPod  20GB		01/27/2006	02/01/2006	5	1	97	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	201.00	207.358	0
14491	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB BLUE MP3 WAV NEU+OVP		01/27/2006	02/06/2006	10	1	7647	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	251.00	197.022	1
14494	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB PINK MP3 WAV NEU+OVP		01/27/2006	02/01/2006	5	1	7648	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	225.90	197.022	1
14497	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!		01/27/2006	01/28/2006	1	9	125	249.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	249.99	263.459	0
14499	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 4.Generation 20GB OVP + Siliconhülle + 18 GB		01/28/2006	02/04/2006	7	1	28	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	213.85	207.358	1
14501	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	I POD 20GB  weiß *2 Monate alt* mit Zubehör		01/27/2006	02/01/2006	5	1	17	1.00	250.00	Y	N	N	N	N	N	N	N	N	N	N	1	500.00	207.358	1
14502	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 4G/20GB mit Dock		01/27/2006	02/06/2006	10	1	85	100.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	186.00	207.358	0
14504	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPOD Video 30GB		01/28/2006	01/31/2006	3	1	889	99.00	289.00	Y	N	N	N	N	N	Y	N	N	Y	N	1	291.00	263.459	1
14505	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod Photo 20GB, 4.Gen, mit Zubehör, wie neu!!!		01/29/2006	02/05/2006	7	1	16	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	201.00	207.358	0
14506	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod MINI 6GB *NEU* und verschweißt *blue*		01/28/2006	01/30/2006	2	9	143	249.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	249.00	197.022	1
14507	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	!!!!  Apple iPod Video 30 GB Schwarz NEU, OVP  !!!!		01/28/2006	01/28/2006	0	1	36	1.00	290.00	Y	N	N	N	N	N	N	N	N	N	N	1		263.459	0
14511	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB Photo weiss neu in OVP		01/28/2006	01/29/2006	1	1	537	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	197.02	263.459	0
14513	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB "Photo" weiss neu in OVP		01/28/2006	01/31/2006	3	1	532	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	217.00	263.459	0
14517	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod Mini 6 GB in Blau+Zubehör		01/28/2006	01/29/2006	1	1	27	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	151.00	197.022	0
14519	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!		01/28/2006	01/29/2006	1	9	125	249.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	249.99	263.459	0
14520	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Attraktives Angebot:  iPod Video 30 GB / weiß schwarz,		01/28/2006	01/31/2006	3	1	6	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	203.00	263.459	0
14521	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple ipod 20 GB unbenutzt		01/28/2006	01/28/2006	0	1	200	1.00	160.00	Y	N	N	N	N	N	N	N	N	N	N	1	160.00	207.358	0
14523	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	IPOD  20 GB FOTO + Ledertasche  + Musiksammlung		01/28/2006	01/29/2006	1	1	209	99.00	211.00	Y	N	N	N	N	N	N	N	N	N	N	1	196.63	207.358	0
14524	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple ipod 20GB PHOTO Foto mp3-Player *wie NEU* i-pod		01/28/2006	02/02/2006	5	1	121	1.00	0.00	N	N	N	N	Y	N	Y	N	Y	N	N	1	216.00	207.358	1
14525	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	APPLE iPod mini 6GB GREEN MP3 WAV NEU+OVP		01/28/2006	02/04/2006	7	1	7663	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	278.15	197.022	1
14529	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB (Photo+Video) & JBL Soundstation Neu	+ JBL On Stage - Sound- & Ladestation zum Superpreis!	01/28/2006	02/07/2006	10	1	130	25.00	390.00	Y	N	N	N	Y	N	Y	N	Y	N	N	1	334.00	263.459	1
14532	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB mit Farbdisplay und Restgarantie	incl. Griffin iTrip LCD, Apple AV-Dock, iSkin	01/29/2006	01/29/2006	0	1	362	1.00	250.00	Y	N	N	N	N	N	N	N	N	N	N	1	250.00	207.358	1
14533	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod i Pod Video 30 GB 23 Mon. Garantie ~NEU~		01/29/2006	02/05/2006	7	1	194	1.99	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	267.00	263.459	1
14534	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple - ipod  Video 60 GB - schwarz  // NEU/OVP !		01/29/2006	02/05/2006	7	1	2214	1.99	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	391.33	207.358	1
14538	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	IPOD VIDEO,5G,SCHWARZ,NEUWERTIG,GARANTIE,+SONGS		01/29/2006	02/05/2006	7	1	112	200.00	275.00	Y	N	N	N	N	N	N	N	N	N	N	1	250.00	263.459	0
14539	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple i-Pod 20GB+i-Trip,Garantie,OVP,super Zustand		01/29/2006	02/05/2006	7	1	13	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	217.00	207.358	1
14540	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	ipod video - 30GB-schwarz- sehr neuwertig		01/29/2006	02/05/2006	7	1	2	1.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	255.00	263.459	0
14542	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple IPod Video weiß 30GB wie neu		01/29/2006	02/01/2006	3	1	10	1.00	280.00	Y	N	N	N	N	N	N	N	N	N	N	1	266.99	263.459	1
14545	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE IPOD 20GB 4.Generation CLICKWHEEL OVP I-POD		01/29/2006	01/30/2006	1	1	747	99.00	185.00	Y	N	N	N	N	N	N	N	N	Y	N	1	184.90	207.358	0
14546	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti	IPod I Pod mini 4 GB türkis I-Pod mp3 wie neu OVP		01/29/2006	02/01/2006	3	1	34	169.00	179.00	Y	N	N	N	N	N	N	N	N	N	N	1	179.00	196.22	0
14547	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple Ipod Video 30 GB schwarz - Generation 5 *NEU*		01/29/2006	01/29/2006	0	9	131	285.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	285.00	263.459	1
14548	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		01/29/2006	01/30/2006	1	1	203	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	266.00	263.459	1
14550	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!		01/29/2006	01/29/2006	0	9	125	249.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	249.99	263.459	0
14551	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	neuwertiger iPod 20GB (3. Generation) mit Restgarantie		01/29/2006	02/08/2006	10	1	4	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	177.39	207.358	0
14552	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 3. Generation 15 GB guter Zustand		01/29/2006	01/29/2006	0	1	64	50.00	133.00	Y	Y	N	N	Y	N	Y	N	N	N	N	1	133.00	207.358	0
14553	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod 20GB nagelneu original verpackt & eingeschweißt 4G	VERSANDKOSTENFREI als versichertes Paket	01/29/2006	02/05/2006	7	1	36	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	216.55	207.358	1
14554	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4.Generation Guter Zustand		01/29/2006	01/30/2006	1	1	95	1.00	0.00	N	N	N	N	Y	N	N	N	N	Y	N	1	191.00	207.358	0
14555	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB 4. Gen., weiß, unbenutzt inkl. Garantie		01/29/2006	02/05/2006	7	1	435	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	203.00	207.358	0
14558	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	IPOD U2-SPECIAL EDITION- - -GARANTIE- - -		01/29/2006	02/05/2006	7	1	89	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	181.00	207.358	0
14561	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE iPod 20 GB 4.Generation		01/29/2006	02/05/2006	7	1	34	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	183.30	207.358	0
14562	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod Mini 6GB guter Zustand, mit neuen Kopfhörern		01/29/2006	02/05/2006	7	1	273	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	186.60	197.022	0
14564	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple Ipod Photo 20 GB Farbdisplay + mit Garantie +	mit zweitem Paar Ohrhörer	01/29/2006	02/03/2006	5	1	268	1.00	0.00	N	N	N	N	Y	N	N	N	Y	N	N	1	244.00	207.358	1
14567	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple ipod 20GB PHOTO Foto mp3-Player *Garantie* i-pod		01/29/2006	01/31/2006	2	1	113	1.99	219.00	Y	N	N	N	Y	N	Y	N	N	N	N	1		207.358	0
14568	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	IPOD Video in schwarz 30GB mit OVP und kompletten Zubeh		01/29/2006	02/05/2006	7	1	539	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	256.00	263.459	0
14571	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod  VIDEO 30 GB - schwarz  // NEU/OVP !		01/29/2006	02/05/2006	7	1	2215	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	282.00	263.459	1
14574	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple Ipod Mini 6GB silber-OVP+Garantie+Zubehör !!TOP!!		01/29/2006	02/05/2006	7	1	65	1.00	220.00	Y	Y	N	N	Y	N	N	N	N	N	N	1	211.00	197.022	1
14577	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Ipod Video (30GB)		01/29/2006	02/01/2006	3	1	23	250.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	296.00	263.459	1
14586	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB Photo weiss neu in OVP		01/30/2006	02/02/2006	3	1	538	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	226.50	263.459	0
14587	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE IPOD VIDEO 30 GB Schwarz - NEU - ungeöffnet	Der MP3 Player, mit dem sie auch Videos schauen können!	01/30/2006	01/30/2006	0	9	543	279.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	279.00	263.459	1
14589	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB Farbdisplay OVP, viel Zubehör, Rechnung		01/30/2006	02/04/2006	5	1	107	1.00	259.00	Y	N	N	N	N	N	Y	N	N	Y	N	1	248.34	207.358	1
14590	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	-=Apple ipod 4. Generation 20GB=-=externe Festplatte=-		01/30/2006	02/02/2006	3	1	9	198.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	202.00	207.358	0
14591	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple i Pod Video 30 GB Klavierschwarz/Silber		01/30/2006	02/02/2006	3	1	80	1.00	299.00	Y	N	N	N	N	N	Y	N	N	N	N	1	281.00	263.459	1
14592	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple I Pod (software spinnt)		01/30/2006	02/04/2006	5	1	0	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	101.00	207.358	0
14593	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		01/30/2006	01/31/2006	1	1	206	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	261.99	263.459	0
14595	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30 GB schwarz*MP3PLAYER*NEU*OVP		01/30/2006	01/31/2006	1	1	206	149.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	266.00	263.459	1
14599	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple-ipod-i-pod-20GB-20-GB-4TE-4-4-Generation		01/30/2006	01/31/2006	1	1	27	220.00	250.00	Y	N	N	N	Y	N	N	N	N	N	N	1	220.00	207.358	1
14600	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20 GB Farbdisplay+Garantie		01/30/2006	02/04/2006	5	1	14	1.00	0.00	N	Y	N	N	Y	N	Y	N	N	Y	N	1	225.56	207.358	1
14601	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	!!!Apple iPod Mini 6 GB, wie neu, mit vollem Zubehör!!!		01/30/2006	02/06/2006	7	1	23	1.00	0.00	N	Y	N	N	N	N	N	N	N	N	N	1	191.00	197.022	0
14602	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE iPod Special Edition U2		01/30/2006	02/06/2006	7	1	181	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	248.39	207.358	1
14604	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple ipod 20GB PHOTO Foto *mit Garantie* i-pod		01/30/2006	01/31/2006	1	9	441	219.00	0.00	N	N	N	N	N	N	Y	N	N	N	N	1	219.00	207.358	1
14607	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!		01/30/2006	01/30/2006	0	9	125	249.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	249.99	263.459	0
14608	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	APPLE iPod 20G 20GB Farbdisplay Fotos + Tasche B-Ware		01/30/2006	02/04/2006	5	1	11741	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	221.00	207.358	1
14610	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	APPLE IPOD VIDEO 30GB *NEU* Orignal + Rechnung+Garantie		01/30/2006	01/31/2006	1	9	594	290.90	0.00	N	N	N	N	Y	N	N	N	N	N	Y	1	290.90	263.459	1
14614	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	iPod FOTO Photo 20 GB Speicher mit Garantie	Fotos anschauen, spielen, Kalenderfunktion, OutlookSync	02/02/2006	02/12/2006	10	1	248	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	199.02	207.358	0
14617	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini 6GB Silver inkl. Original Zubehör OVP		01/31/2006	02/07/2006	7	1	112	1.00	169.00	Y	N	N	N	N	N	N	N	N	N	N	1	171.00	197.022	0
14618	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video 30GB schwarz *NEU* *OVP* *GARANTIE*		01/31/2006	02/01/2006	1	1	78	1.00	300.00	Y	Y	N	N	N	N	N	N	N	Y	N	1	299.90	263.459	1
14619	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	IPOD 30 GB mit Video Funktion		01/30/2006	02/02/2006	3	1	53	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	274.50	263.459	1
14622	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video - 30 GB schwarz - 5.Gen. NEU & OVP		01/31/2006	02/05/2006	5	1	300	1.00	299.00	Y	N	N	N	Y	N	N	N	N	N	N	1	276.00	263.459	1
14625	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple IPOD 20 GB 4. Gen. randvoll mit ~4000x Rockmusik		01/31/2006	02/07/2006	7	1	236	360.00	390.00	Y	N	N	N	N	N	N	N	N	N	N	1		207.358	0
14626	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 4G 20gig incl original verpackung+Kopfhörer		01/31/2006	02/07/2006	7	1	11	1.00	210.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	181.00	207.358	0
14628	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti	iPod 4 GB Apple+++Ledertasche+++PC Spiel+++		01/31/2006	02/07/2006	7	1	34	50.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	130.99	196.22	0
14629	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini 6GB Silber und Original Apple Zubehör	wie NEU, alles OVP mit RECHNUNG und Apple GARANTIE	01/31/2006	02/07/2006	7	1	7	1.00	0.00	N	N	N	N	Y	N	Y	N	N	Y	N	1	231.00	197.022	1
14630	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - iPod Video 30GB - schwarz - NEU & OVP!		01/31/2006	02/07/2006	7	1	15	1.00	0.00	N	Y	N	N	Y	N	N	N	N	Y	N	1	281.00	263.459	1
14636	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	 Apple i-Pod mini mit 6GB Datenspeicher!		01/31/2006	02/05/2006	5	1	203	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	201.50	197.022	1
14637	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	> APPLE iPOD 30 GB WEiSS   NEU   OVP   MASSiG ZUBEHÖR <		01/31/2006	02/01/2006	1	1	141	1.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	281.52	263.459	1
14638	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Apple iPod mini MP3 6GB green / grün NEUWERTIG OVP		01/31/2006	02/05/2006	5	1	13	1.00	0.00	N	N	N	N	N	N	N	N	N	Y	N	1	200.99	197.022	1
14639	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB "Photo" weiß mit Zubehör		01/31/2006	02/07/2006	7	1	164	1.00	0.00	N	N	N	N	Y	N	Y	N	N	N	N	1	212.11	263.459	0
14640	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod 20GB aus BOSTON(USA)German Software Neuwertig		01/31/2006	02/03/2006	3	1	0	50.00	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	199.00	207.358	0
14642	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	°°° iPod  °°° 3 Gen. 30 GB /  Top Zustand + Zubehör		01/31/2006	02/05/2006	5	1	600	1.99	0.00	N	N	N	N	Y	N	N	N	N	N	N	1	181.00	263.459	0
14643	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	iPod Video 30Gb schwarz		01/31/2006	02/05/2006	5	1	65	1.00	0.00	N	N	N	N	Y	N	N	N	Y	N	N	1	296.00	263.459	1
14645	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple Musik, Foto & Video iPod 30 GB schwarz NEU/OVP		01/31/2006	02/10/2006	10	1	214	1.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	270.50	263.459	1
14646	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Apple iPod 20GB mit Click Wheel *NEU*		01/31/2006	02/05/2006	5	1	10	1.00	250.00	Y	N	N	N	Y	N	Y	N	N	N	N	1	221.00	207.358	1
14648	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple ipod 30 GB!!!Black!!NEU!!!OVP!!! ANSEHEN !!!		01/31/2006	01/31/2006	0	9	125	249.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	249.99	263.459	0
14650	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	iPod Mini 6 GB in Silber  #Sehr guter Zustand+Extras		01/31/2006	02/07/2006	7	1	273	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	205.00	197.022	1
14653	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	Ipod mini 6 GB und gut erhalten		01/31/2006	02/10/2006	10	1	158	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	181.00	197.022	0
14655	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod 30GB weiß, NEU, ORIGINAL VERPACKT, TOP		01/31/2006	02/07/2006	7	1	233	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	290.00	263.459	1
14656	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	ipod Photo 20G Neu OVP + Lederetui + FM Transmitter		01/31/2006	02/01/2006	1	1	58	1.00	260.00	Y	Y	N	N	Y	N	N	N	N	N	N	1	260.00	207.358	1
14657	Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB	Ipod 20gb OVP + viel Zubehör		01/31/2006	02/03/2006	3	1	12	99.99	0.00	N	N	N	N	N	N	N	N	N	N	N	1	146.00	207.358	0
14658	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple iPod Video - 30GB - weiß - OVP (versiegelt)! NEU!		02/01/2006	02/04/2006	3	1	62	1.00	290.00	Y	N	N	N	Y	N	N	N	N	Y	N	1	261.00	263.459	0
14659	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	i pod 60 gb weiss		01/31/2006	02/01/2006	1	1	126	1.00	0.00	N	Y	N	N	Y	N	N	N	N	N	N	1	347.00	263.459	1
14660	Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB	Apple - ipod  Video 30 GB - schwarz  // NEU/OVP !		02/01/2006	02/11/2006	10	1	2249	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	273.00	263.459	1
14661	Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber	ipod mini 6 GB Silber	iPod mini 6 GB, Austauschgerät, noch nicht benutzt	02/01/2006	02/04/2006	3	1	102	1.00	0.00	N	N	N	N	N	N	N	N	N	N	N	1	211.00	197.022	1
