auct_id,listing_title_lowercase,listing_subtitle_lowercase,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
12007,"ipod-20gb 3. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12008,"ipod 4g 20gb 1a + große menge zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12010,"ipod mini 6gb green","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12015,"ipod mini 6gb green","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12016,"ipod mini 6gb green","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12017,"ipod mini 6gb pink","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12021,"ipod mini 6gb pink","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12024,"apple ipod mini 6gb -silber- sehr guter zustand","","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12025,"apple 20 gb ipod 4.gen click wheel","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12026,"apple ipod mini silber (6 gb)","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12027,"ipod 4. generation - guter zustand - kaum gebraucht","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12029,"ipod video, 30gb, weiss, neu","","W","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12030,"ipod video, 5 g, 30 gb, apple, weiß, farbdisplay, ovp","18.10.2005 im apple-store gekauft!! + poweradapter","F","F","W","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F"
12035,"apple ipod photo 30gb + iskin evo artic","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12037,"apple ipod 20gb neu ipod (3g)  mp3 player for pc + mac","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12040,"apple ipod photo 30 gb  5.  generation(2005)+garantie!!","","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
12041,"apple ipod video 5. generation 30gb schwarz ovp & neu","nur 1 tag-inkl.garantie-selbstabholung in hh möglich","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12043,"ipod(30 gb) originalverpackt in weiss mit garantie","","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","W","F"
12045,"ipod 30 gb gen5 photo nano","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12047,"apple ipod 4g - click wheel - 20gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12048,"apple ipod 3g - 20gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12051,"apple ipod 20gb click wheel tragbarer mp3-player","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12052,"ipod 20 gb farbdisplay in ovp mit garantie pc+mac","inkl. zubehör (kabel,kopfhörer,netzteil,software)","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F"
12054,"apple ipod 20gb mit farbdisplay","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12055,"apple ipod 5. gen., farbdisplay, 21 monante garantie","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F"
12057,"ipod photo 20gb farbdisplay & zubehör, restgarantie,ovp","","F","F","W","F","F","F","F","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F"
12058,"apple ipod 4. gen. 20 gb + zubehör + garantie","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12059,"apple ipod photo / 30 gb / neu / ovp / generation 2005","","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12060,"apple ipod tragbarer mp3-player 30 gb schwarz","spitzengerät zum spitzenpreis!!","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12062,"apple ipod video 30 gb schwarz mit ovp und zubehör","versandkostenfrei  bei angebot > 300 eur","F","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12063,"apple ipod mini 6gb silber, komplett & ovp, top!","","F","F","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12065,"apple ipod der 4. generation mit 20 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12066,"apple ipod photo 30gb, 30 gb + zubehör + super zustand","","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F"
12067,"ipod special edition u2","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12068,"ipod 20 gb, fm-transmitter, hörspiele, tasche,kfz-lader","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W"
12072,"apple ipod 20 gb mac + pc 2 mal benutzt","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12074,"apple ipod 20 gb   4. generation   ovp   restgarantie","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12075,"++++ipod 20 gb photo++4. generation+mp3 player+top+ovp+","","F","F","W","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F"
12076,"neu ipod u2 20gb special edition + itrip fm transmitter","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12079,"apple i-pod mini 4 gb  top zustand!!!!","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12084,"apple ipod 20gb 3g","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12085,"apple ipod video 30gb schwarz, neu!","","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12086,"apple ipod video 30gb weiss, neu!","","W","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12087,"ipod 20 gb neu + 1 jahr apple garantie ovp + zub./ 20gb","inkl. dock und tasche m. gürtelclip","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12089,"ipod 20gb (photo),farbdisplay,inkl. rechnung 13.07.2005","","F","F","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F"
12090,"apple  i pod 30g","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12093,"ipod mini 6gb pink","","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12095,"apple ipod 20 gb, 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12096,"neu ! ! !   ipod 30 gb - video-musik-mp3","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F"
12098,"apple ipod,20gb,weiss,4.generation+anlage+zubehör","","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12100,"apple ipod video 5g / 6g - 30 gb - *neu* *ovp*  schwarz","ipod in schwarz, noch eingeschweißt, nagelneu&garantie!","W","W","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12101,"apple ipod 20gb ipod (4g) mp3 player pc/mac click wheel","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12103,"ipod photo 5. gen mit viel zubehör","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12104,"ipod 4g mit 20gb  4.g","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12105,"schnäppchen!!! apple  ipod photo 20 gb wie neu!!!!","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12106,"apple ipod video 30 gb (6. gen.) neu, schwarz,  ovp","original inkl. garantie & günstiger versand!","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12110,"ipod video 30 gb schwarz -  neu und ungeöffnet - 30gb","deutsche version - aktuellstes modell der 5. generation","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12111,"original apple ipod  20 gb neu ovp garantie","","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F"
12112,"!!! top apple ipod 30 gb video nagelneu & ovp !!!!","","W","F","W","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F"
12113,"apple ipod 20gb der 4.g, display defekt !! musik läuft","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
12114,"ipod nano 2gb - unvorstellbar klein, leicht in farbe**","sofort lieferbar!!","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12115,"ipod video 30gb,weiß ansehen!!!","","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12116,"ipod photo 20gb  -  wie neu!","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12117,"ipod 20 gb neu + 1 jahr garantie ovp / 20gb","","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12118,"ipod photo 20gb absolut neu und unbenutzt","","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12119,"apple ipod 30gb neu & originalverpackt 5. generation","apple white ipod video/photo/mp3-player 30gb","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F"
12120,"apple ipod 20 gb 4g top zustand mit restgarantie","","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F"
12121,"ipod 20 gb mit farbdisplay - unterstützt podcast","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12125,"ipod video 30gb weiss neu & unbenutzt ovp apple mac","","W","F","W","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12126,"kenwood hd20-ga7 mp3-player mit 20 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12128,"  ipod nano 4gb apple (weiß) 1000 songs, neu und ovp","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
12130,"originalverpackter apple ipod photo mit 60gb","","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F"
12131,"apple ipod photo 20 gb farbdisplay 5. gen., garantie !!","","F","F","F","F","F","F","F","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F"
12132,"apple ipod video 5g  - 30 gb -  30gb - schwarz ! !","versandkosten übernehme ich! wie neu! zuschlagen!","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12138,"neu ipod u2 20gb special edition + itrip fm transmitter","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12143,"apple ipod photo mp3-player weiß 30gb neu/ovp mod. 2005","inkl. rechnung & lajo hülle / sofortkauf kein porto","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12151,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12153,"apple ipod mini 6gb top zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12155,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12157,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12159,"  apple ipod video 30gb schwarz, 5g, neu und ovp","","W","F","W","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12160,"apple ipod mini 4gb im coolen fanta bamboocha look","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12161,"apple ipod photo 30 gb mit herstellergarantie, ovp","","F","F","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
12162,"apple ipod mini 6gb in silber, neu + ovp","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12163,"nagelneu!!  ipod video 30gb  *black edition*","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12166,"apple ipod 20 gb 4. generation, ovp mit restgarantie","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12167,"ipod 3g 20gb mit zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12168,"apple ipod 20 gb 4.generation mp3 player","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12170,"ipod u2 special edition, 5.generation, 20gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12171,"apple ipod photo 20 gb color, 5.generation, ovp!!!","","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12172,"apple ipod 20gb -super weihnachtsgeschenk!!-","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12173,"ipod 4. generation  20 gb + ovp neuwertig","erst 2 monate alt, mit 10 mon. restgarantie von apple","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12174,"samsung yh-920 gs 20gb mp3-player°radio°led°record°neu!","napster edition°line-in°fm-rec°voice-rec°°wow surround!","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12175,"ipod 20gb,+ itrip, dock, tasche, kabelfernbedienung,","top weihnachtsgeschenk","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W"
12177,"apple ipod 20 gb, 4. generation, ovp mit zubehör","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12179,"apple ipod mini 6 gb silber, neu & ovp!!!","","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12180,"apple ipod 20 gb  4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12182,"apple ipod 20gb neu ipod (3g)  mp3 player for pc + mac","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12183,"apple ipod 20gb neu ipod (3g)  mp3 player for pc + mac","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12185," neu apple ipod 30gb video mit garantie!!","","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12186,"apple ipod 5g video schwarz 30 gb neu & volle garantie","","W","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12188,"ipod 30gb 3. generation mit zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12189,"i.p.o.d","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12190,"apple ipod 20 gb + dock connector to usb 2.0 + firewire","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F"
12191,"neuer weißer 30gb ipod video","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12193,"neuer weißer 30gb ipod video","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12199,"apple ipod 20 gig mit click wheel ovp","mit originalrechnung vom 17.12.2004 restgarantie","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12204,"apple ipod photo 20gb 4g + wie neu + rechnung + hülle","","W","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F"
12205,"apple ipod 20gb 4.generation / ovp /  np: ÿ349,-","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12206,"ipod mini 6gb green neuwertig garantie","","W","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12207,"apple ipod nano 4 gb * weiss * neu / ovp ! superpreis!","","W","F","W","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12211,"ipod 20gb 4. generation neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12212,"apple ipod photo 30 gb + contour design show case","apple ipod photo 30 gb wie neu!!!","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12213,"original apple ipod 4.generation 20gb ovp garantie","","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F"
12218,"apple ipod 20 gb 4. generation 6 monate alt","apple ipod 20 gb 4. generation 6 monate alt","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
12219,"apple ipod 20 gb in ovp 4.gen.","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12220,"apple ipod 30gb mit video, 5g neues modell","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12222,"apple ipod nano 4gb weiss neu und ovp","","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12226,"20 gb ipod, 4 generation defekt?","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12228,"apple ipod nano 4gb weiss","","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12229,"apple ipod 20 gb 4. generation, restgarantie","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12234,"tivoli model pal  blau !! neu !! garantie !!","versandkostenfrei !! ihr fachhändler homeshopping2004","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F"
12235,"apple ipod 20gb 4.generation (mit garantie und zubehör)","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12236,"apple ipod, 20 gb, 3. generation, guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12238,"ipod von apple 20 gb click-wheel-ipod  mit garantie","","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12239,"apple ipod 5 gen 20 gb fast neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12240,"nagelneuer apple ipod 20 gb + garantie","","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12241,"apple ipod 20 gb 4.gen - in original vp","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F"
12245,"apple ipod photo 20 gb inkl. dock & case, garantie!","","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F"
12248,"neuer weißer 30gb ipod video","","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12249,"--* ipod 5g video mit 30 gb ** wie neu / garantie * --","","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12252,"apple ipod 20 gb  pc + mac","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12253,"ipod u2 edition ( schwarz ) + inkl. gutschein + zubehör","","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12255,"apple ipod video 30 gb weiss - neu - garantie","","W","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12258,"apple ipod 20gb (3.generation) *neuwertig* viel zubehör","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12259,"apple ipod 20 gb (3g)","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12260,"apple ipod 20gb 4. generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12265,"apple ipod 20 gb 4. generation ovp fast neu","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12266,"apple ipod mini 6gb -silber- sehr guter zustand","mit rechnung; ovp; mega zubehör !!! versand kostenlos !","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12268,"apple ipod 20gb hd der kult player","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12270,"apple ipod 4g  20gb  mp3-player  ***ovp***","","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12274,"ipod photo 30gb inkl. original apple tasche","","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","W"
12276,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12277,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12279,"apple ipod 20gb 4.generation guter zustand","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12280,"apple ipod 20 gb / farbdisplay / 4. generation / neu /","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12283,"apple ipod mp3 player 20gb + netzteil + usb + firewire","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12287,"apple ipod 4. gen.! farbdisplay! 20 gb! kaum gebraucht!","super schnäppchen! wie neu!","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12288,"ipod photo 30gb + 2x  itrip + powertrip - > wie neu!!!","silikon skin und tasche + ovp mit rechnung!","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F"
12290,"apple ipod 20 gb, 4. generation neu & ovp !!! +zubehör","","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12291,"apple ipod 20gb 4g + zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12292,"neuer video-ipod schwarz 30gb ovp garantie","ipod der neusten generation mit akkuprüfung + garantie","W","W","W","W","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12293,"apple ipod mini 6 gb silber + itrip + hülle","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12295,"apple - ipod mini 6gb pink - neu/ovp/rechnung/garantie","rechnung, itrip, netzteil, kfz-ladekabel, versandfrei","W","F","W","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F"
12296,"apple ipod 20 gb 4. generation, mit zubehör, 30% lauter","deutsche uncupped version = 30% lauter ab 1 euro","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12298,"apple ipod video 30 gb dt. handelsware sofort ab lager!","keine hongkong oder u.s. import - 10 jahre garantie!!!","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F"
12299,"apple ipod video 6.gen. 30 gb, weiß neuware+rechnung!!","","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F"
12301,"apple 30 gb ipod 3.gen inkl neuer akku !","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12303,"ipod 4. generation (click wheel) 20gb - neu & garantie","","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F"
12304,"apple ipod 20 gb 4. generation in perfektem zustand","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12308,"apple ipod 4.generation 20gb inkl. skincase","software,firewire- & usb-kabel,ohrhörer,guter zustand","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12309,"apple ipod 30 gb in black","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12311,"apple ipod mini 6gb grün incl. komplettem lieferumfang","","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12312,"apple ipod 20gb!!!! 3.generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12313,"apple ipod 20gb (4g) mit farbdisplay","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F"
12317,"ipod 4. generation, 20 gb, ***sehr guter zustand***","","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12318,"apple ipod 4g, 20gb, ovp sehr guter zustand + iskin","","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F"
12319,"apple ipod mini 6 gb silber","","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12320,"!!! neu ipod 20 gb weiß 3. generation !!! ipod gen 4.","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12322,"apple ipod video 30gb black schwarz, wie neu, garantie","","W","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F"
12323,"apple ipod 30 gb, 3. gen. mit tragetasche, für bastler","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W"
12324,"apple  ipod  20 gb      neu","","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12325,"****apple ipod 20 gb 5. generation. 5 tage alt****","***mit iscin und haltestation***","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F"
12326,"ipod photo 20gb + neuwertig + garantie + zubehör","","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F"
12327,"apple ipod 20gb clickwheel 4 generation","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12328,"apple ipod   4.g    20 gb    mit viel zubehör","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
12329,"i pod mini 6 gb","","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
