auct_id,gms_greater_avg,listing_start_date_year_transformed,listing_end_date_year_transformed,item_leaf_category_name_color_category_transformed,item_leaf_category_gigabytes_transformed,start_price_LogN_transformed,qty_available_per_listing_Invers_transformed,listing_start_date_month_transformed,listing_start_date_day_transformed,listing_end_date_month_transformed,listing_end_date_day_transformed,feedback_score_at_listing_time_Log10_transformed,dasy_between_weihnachten_2006_Log10_transformed,buy_it_now_price_LogN_transformed,listing_durtn_days_LogN_transformed,days_between_weihnachten_2005_Log10_transformed,start_prive > avg_transformed,start_price_is_default_transformed,start_price > gms_avg_transformed,schedule_fee_flag_transformed,qty_available_per_listing_is_default_transformed,qty > avg_transformed,listing_type_code_9_transformed,listing_type_code_7_transformed,listing_type_code_2_transformed,listing_type_code_1_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_new_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_bag_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_alt_transformed,_contains_gen_transformed,_contains_5gen_transformed,_contains_4gen_transformed,_contains_3gen_transformed,_contains_2gen_transformed,_contains_1gen_transformed,listing_subtitle_lowercase_contains_ovp_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_durtn_days_is_default_transformed,item_leaf_category_name_article_category_meta_category_nano_transformed,item_leaf_category_name_article_category_meta_category_mini_transformed,item_leaf_category_name_article_category_meta_category_classic_transformed,is_24_days_before_weihnachten_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,feedback_score_at_listing_time_is_default_transformed,feedback > avg_transformed,category_featured_fee_flag_transformed,buy_prive > avg_transformed,buy_it_now_listed_flag_transformed,buy_it_now > gms_avg_transformed,border_fee_flag_transformed,bold_fee_flag_transformed,Partition
15928,"F",2005,2005,-2.570982,-0.696476,1.666146,0.150366,0.891276,1.267182,0.916790,1.542912,0.627524,0.638291,1.826350,-1.210742,-0.054745,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
3533,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,1.104415,-0.711354,1.128988,-0.634108,0.333365,0.381393,-0.506275,-2.250540,-1.015683,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1355,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-1.642430,0.916790,-1.117891,-0.672441,1.109267,-0.506275,0.163796,0.927643,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
9,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.464999,0.685259,0.704591,-1.722618,-0.803598,1.823864,2.067594,1.203594,1.809828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
6998,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,1.616335,-0.992997,-1.238836,-0.746789,-0.719209,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,"1_Training"
261,"F",2005,2005,1.366717,-0.696476,1.712606,0.150366,0.678138,-1.526046,0.704591,-1.480727,0.143478,1.638607,1.873898,-2.250540,1.618220,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
1126,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,1.150797,0.704591,1.784804,-1.364601,1.236107,-0.506275,0.163796,1.118631,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
560,"W",2005,2005,-2.570982,-0.696476,1.754502,0.150366,0.678138,-0.478585,0.704591,-0.392217,-0.695972,1.483631,-0.506275,-2.250540,1.441515,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
2726,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,1.383566,1.128988,-1.359782,0.333365,0.618824,-0.506275,0.668542,-0.110735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5073,"F",2005,2006,1.366717,-0.696476,-0.589519,0.150366,1.104415,1.616335,-1.205195,-0.875999,-0.399260,-0.031517,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
287,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-1.409661,0.704591,-0.634108,0.206822,1.621550,-0.506275,0.668542,1.599559,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6213,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,0.219721,-1.205195,0.817239,0.085080,-0.445624,-0.506275,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
103,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.464999,1.383566,0.704591,-1.601673,-1.610979,1.723366,-0.506275,0.163796,1.708281,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1444,"W",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.409661,0.916790,-0.634108,0.444969,1.072637,-0.506275,0.668542,0.868420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
992,"F",2005,2005,-2.570982,-0.696476,1.628793,0.150366,0.678138,0.801644,0.704591,1.663858,0.108385,1.289828,1.885064,0.668542,1.193750,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,"1_Training"
2594,"W",2005,2005,0.579177,-0.696476,1.697638,0.150366,0.891276,1.150797,0.916790,1.301021,0.870791,0.657687,1.901327,-2.250540,-0.000719,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,"1_Training"
1500,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-1.176892,0.916790,-0.392217,0.858460,1.035832,-0.506275,0.668542,0.806829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
3492,"W",2005,2005,1.366717,-0.696476,1.510272,0.150366,1.104415,-0.827739,1.128988,-0.029380,-0.868002,0.401458,-0.506275,0.668542,-0.916319,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1791,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.891276,-0.478585,0.916790,0.333457,-1.081103,0.924344,-0.506275,0.668542,0.605727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3463,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-0.827739,1.128988,0.333457,-0.588347,0.401458,-0.506275,1.203594,-0.916319,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
2280,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,0.568875,0.916790,1.421967,0.553950,0.753999,-0.506275,0.668542,0.244174,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4461,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,0.336106,1.128988,1.180076,-0.440043,0.198335,-0.506275,0.668542,-2.426387,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1344,"F",2005,2005,-2.570982,-0.696476,1.694585,0.150366,0.678138,1.849104,0.916790,-1.480727,-0.942351,1.127520,-0.506275,-0.602500,0.956422,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3166,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-1.293277,1.128988,-0.513163,-0.942351,0.481223,-0.506275,0.668542,-0.572772,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
6452,"F",2006,2006,-2.570982,-0.696476,1.507972,0.150366,-1.240108,0.685259,-1.205195,1.542912,0.143478,-0.535729,-0.506275,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
3837,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,-0.478585,1.128988,-0.150326,-0.112875,0.341089,-0.506275,-0.602500,-1.235998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6226,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,0.219721,-1.205195,1.059130,0.269368,-0.445624,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
4864,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,1.104415,1.150797,1.128988,1.542912,-0.127492,0.052855,1.829469,-0.602500,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
2784,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,1.499951,0.916790,1.663858,0.199345,0.599323,-0.506275,-2.250540,-0.168842,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5445,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,-0.594970,-1.205195,0.212511,-0.326778,-0.290437,-0.506275,0.668542,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
281,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.678138,-1.409661,0.704591,-1.359782,-0.484596,1.621550,1.829469,-2.250540,1.599559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,"1_Training"
2235,"F",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,0.568875,0.916790,1.421967,-0.803598,0.753999,-0.506275,0.668542,0.244174,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
1442,"W",2005,2005,-2.570982,-0.696476,-0.589519,0.150366,0.891276,-1.409661,0.916790,-0.634108,-0.516762,1.072637,1.901327,0.668542,0.868420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,"1_Training"
8886,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,1.267182,-0.780798,-1.480727,-2.140854,-1.398513,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,"1_Training"
5049,"W",2005,2006,-2.570982,-0.696476,-0.589519,0.150366,1.104415,1.499951,-1.205195,-1.359782,-0.903745,-0.010345,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"1_Training"
8849,"F",2006,2006,-0.995902,-0.696476,0.962993,0.150366,-1.026969,1.267182,-0.780798,-1.238836,-0.695972,-1.398513,1.914459,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,"1_Training"
2544,"F",2005,2005,-1.783442,-0.696476,-0.589519,0.150366,0.891276,1.034413,0.916790,1.663858,-0.216914,0.677048,-0.506275,0.163796,0.051474,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5214,"W",2006,2006,-1.783442,-0.696476,-0.589519,0.150366,-1.240108,-1.642430,-1.205195,-0.513163,-0.158125,-0.095438,-0.506275,1.203594,0.000000,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8859,"F",2006,2006,-1.783442,-0.696476,1.410703,0.150366,-1.026969,1.267182,-0.780798,-0.875999,0.946075,-1.398513,-0.506275,1.203594,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
6331,"W",2006,2006,-1.783442,-0.696476,0.777915,0.150366,-1.240108,0.336106,-1.205195,1.180076,-0.091748,-0.468044,2.028725,0.668542,0.000000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,"1_Training"
4139,"W",2005,2005,-1.783442,-0.696476,-0.589519,0.150366,1.104415,-0.013048,1.128988,0.333457,0.306970,0.259847,-0.506275,-0.602500,-1.802138,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,"1_Training"
96,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.464999,1.267182,0.704591,-1.722618,-0.484596,1.740212,-0.506275,0.163796,1.725676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
7081,"W",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.240108,1.849104,-0.992997,-1.238836,-0.166097,-0.765774,1.961237,0.163796,0.000000,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,"1_Training"
8836,"F",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.026969,1.267182,-0.780798,-1.238836,-0.588347,-1.398513,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
5508,"W",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.240108,-1.060508,-1.205195,-0.513163,-0.033411,-0.203146,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
8413,"F",2006,2006,-2.570982,-0.696476,-0.589519,0.150366,-1.026969,0.452490,-0.992997,1.301021,-1.610979,-1.222928,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4539,"F",2005,2005,-0.995902,-0.696476,1.694585,0.150366,1.104415,0.452490,1.128988,0.454402,-0.315689,0.177725,-0.506275,0.000000,-2.707085,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
6268,"W",2006,2006,-0.995902,-0.696476,1.780861,0.150366,-1.240108,0.336106,-1.205195,0.454402,0.836845,-0.468044,-0.506275,-2.250540,0.000000,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
482,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.678138,-0.711354,0.704591,-0.392217,-0.190836,1.518344,-0.506275,-0.602500,1.482573,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9133,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,-1.526046,-0.780798,-0.996945,-0.484596,-1.500681,-0.506275,0.163796,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1029,"F",2005,2005,1.366717,-0.696476,1.697638,0.150366,0.678138,0.918028,0.704591,0.938184,-0.533687,1.271962,-0.506275,0.000000,1.169116,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
517,"W",2005,2005,-0.995902,-0.696476,-0.589519,0.150366,0.678138,-0.594970,0.704591,0.212511,0.176189,1.501005,-0.506275,0.668542,1.462179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5340,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-1.409661,-1.205195,-0.634108,-0.166097,-0.138345,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
4992,"W",2005,2006,1.366717,-0.696476,1.724236,0.150366,1.104415,1.383566,-1.205195,-1.480727,-1.364601,0.010792,-0.506275,0.668542,0.000000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
9433,"W",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,-0.944123,-0.780798,-0.150326,0.065590,-1.630335,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
9977,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-0.813831,0.103337,-0.780798,0.091565,-0.650003,-1.869436,1.759161,0.000000,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,"1_Training"
2627,"F",2005,2005,0.579177,-0.696476,-0.589519,0.150366,0.891276,1.150797,1.128988,-1.601673,-0.273722,0.657687,-0.506275,0.668542,-0.000719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
5954,"F",2006,2006,1.366717,-0.696476,-0.589519,0.150366,-1.240108,-0.362201,-1.205195,0.817239,-0.078162,-0.334452,-0.506275,1.203594,0.000000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
8560,"W",2006,2006,-0.995902,-0.696476,-0.589519,0.150366,-1.026969,0.685259,-0.992997,1.542912,-1.137912,-1.272693,-0.506275,0.668542,0.000000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,"1_Training"
1246,"F",2005,2005,0.579177,-0.696476,0.461520,0.150366,0.678138,1.616335,0.916790,-1.480727,0.512476,1.163885,-0.506275,0.163796,1.012412,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"1_Training"
27,"F",2005,2005,1.366717,-0.696476,-0.589519,0.150366,0.464999,1.034413,0.704591,-1.722618,-0.774357,1.773782,-0.506275,0.668542,1.759889,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,"1_Training"
