auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_Mean__avg,item_leaf_category_name_article_category,item_leaf_category_name_article_category_meta_category,item_leaf_category_name_color_category,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_24_days_before_weihnachten,qty_available_per_listing_is_default,feedback > avg,buy_prive > avg,buy_it_now > gms_avg,start_prive > avg,start_price > gms_avg,qty > avg,listing_subtitle_lowercase_contains_ovp,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
4391,"W","iPod mini 4GB Pink (NEU)","TOP WEIHNACHTSGESCHENK",2005-12-17,2005-12-17,173.450000,140.724516,179.250000,1704.617512,,-0.775880,1.766472,-0.523740,,"iPod Mini 4 GB","mini","Pink",372,7,"W","W","F","F","F","W","W","F","F",2005,2005,12,12,17,17,"F","N","F","W","Y","N","N","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8452,"W","iPod Mini 4GB pink inkl. iPod Dock","",2006-02-19,2006-02-26,173.450000,140.724516,179.250000,1704.617512,0.650967,0.626012,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",308,-57,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,19,26,"W","N","F","F","N","N","N","N","Y","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
6829,"F","ipod mini 4GB pink m. Zubehör","",2006-01-27,2006-01-30,173.450000,140.724516,179.250000,1704.617512,-0.566783,-2.142387,1.543924,-0.523740,,"iPod Mini 4 GB","mini","Pink",331,-34,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,27,30,"F","N","W","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
1057,"W","iPod Mini 4GB PINK MP3 - NEU - OVP - VOLLE GARANTIE","",2005-10-23,2005-10-30,173.450000,140.724516,179.250000,1704.617512,0.650967,0.632176,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",427,62,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,23,30,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
3076,"W","iPod mini 4GB PINK neuwertig mit Zubehör","",2005-12-02,2005-12-12,173.450000,140.724516,179.250000,1704.617512,1.163586,0.043762,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",387,22,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,2,12,"W","N","F","F","Y","N","N","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
3999,"F","iPod mini 4GB pink neuwertig und OVP","",2005-12-13,2005-12-18,173.450000,140.724516,179.250000,1704.617512,0.167384,-1.203841,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",376,11,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,13,18,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
4499,"F","IPOD Mini 4gb Pink OVP","",2005-12-18,2005-12-21,173.450000,140.724516,179.250000,1704.617512,-0.566783,0.980823,-0.605404,-0.523740,,"iPod Mini 4 GB","mini","Pink",371,6,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,18,21,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8868,"F","iPod mini 4GB PINK OVP inkl. iSkin - Tasche","",2006-02-28,2006-03-01,173.450000,140.724516,179.250000,1704.617512,-2.145727,-0.151800,1.644103,-0.523740,,"iPod Mini 4 GB","mini","Pink",299,-66,"W","W","F","F","F","W","F","F","F",2006,2006,2,3,28,1,"F","N","F","F","N","N","N","N","Y","N","Y","N","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","W"
204,"F","ipod mini 4GB silber","",2005-09-30,2005-10-07,167.977000,131.317479,171.047619,628.901677,0.650967,-0.869525,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",450,85,"F","W","F","F","F","F","F","F","F",2005,2005,9,10,30,7,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
699,"F","iPod mini 4GB silber","",2005-10-15,2005-10-22,167.977000,131.317479,171.047619,628.901677,0.650967,-0.151800,-0.605404,1.762834,6.708333,"iPod Mini 4 GB","mini","Silber",435,70,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,15,22,"W","Y","F","F","N","N","Y","N","Y","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
5793,"F","iPod mini 4GB silber","",2006-01-10,2006-01-17,167.977000,131.317479,171.047619,628.901677,0.650967,-0.427583,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",348,-17,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,10,17,"W","N","F","F","N","N","N","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
6367,"W","iPod mini 4GB silber","",2006-01-19,2006-01-21,167.977000,131.317479,171.047619,628.901677,-1.149525,-0.400780,1.462071,1.846035,6.708333,"iPod Mini 4 GB","mini","Silber",339,-26,"W","W","F","W","W","F","F","F","F",2006,2006,1,1,19,21,"F","Y","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
1039,"F","iPod Mini 4GB silber","",2005-10-23,2005-10-30,167.977000,131.317479,171.047619,628.901677,0.650967,-0.144083,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",427,62,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,23,30,"W","N","F","F","N","N","Y","N","Y","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
9282,"F","iPod Mini 4GB silber","",2006-03-05,2006-03-12,167.977000,131.317479,171.047619,628.901677,0.650967,-0.589869,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",294,-71,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,5,12,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
4460,"F","iPod Mini 4GB Silber","",2005-12-18,2005-12-25,167.977000,131.317479,171.047619,628.901677,0.650967,0.257976,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",371,6,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,18,25,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
7440,"F","iPod Mini 4GB Silber","",2006-02-04,2006-02-11,167.977000,131.317479,171.047619,628.901677,0.650967,-1.278191,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",323,-42,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,4,11,"W","N","F","F","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
6414,"F","iPod Mini 4GB Silber","Extras: Kabelfernbedienung + Dockingstation",2006-01-22,2006-01-29,167.977000,131.317479,171.047619,628.901677,0.650967,-2.142387,1.543924,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",336,-29,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,22,29,"F","N","F","F","N","N","Y","N","Y","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
7562,"F","Ipod mini 4gb silber","",2006-02-05,2006-02-08,167.977000,131.317479,171.047619,628.901677,-0.566783,-0.748312,1.562251,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",322,-43,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,5,8,"F","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
9786,"F","Ipod mini 4GB silber","",2006-03-13,2006-03-16,167.977000,131.317479,171.047619,628.901677,-0.566783,-1.808070,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",286,-79,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,13,16,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
3900,"W","Ipod mini 4GB Silber","Neu und OVP",2005-12-12,2005-12-12,167.977000,131.317479,171.047619,628.901677,,-2.142387,1.761868,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",377,12,"W","W","F","F","F","W","W","F","W",2005,2005,12,12,12,12,"F","N","W","W","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
767,"F","Ipod Mini 4GB silber","",2005-10-16,2005-10-23,167.977000,131.317479,171.047619,628.901677,0.650967,-0.748312,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",434,69,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,16,23,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
1505,"F","Ipod Mini 4GB silber","",2005-11-05,2005-11-08,167.977000,131.317479,171.047619,628.901677,-0.566783,0.733948,-0.605404,1.524623,6.708333,"iPod Mini 4 GB","mini","Silber",414,49,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,5,8,"W","Y","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
9700,"F","IPOD MINI 4GB SILBER","",2006-03-12,2006-03-19,167.977000,131.317479,171.047619,628.901677,0.650967,-0.129010,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",287,-78,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,12,19,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
6484,"W","Ipod mini 4GB Silber  + OVP  + Zubehör","",2006-01-21,2006-01-28,167.977000,131.317479,171.047619,628.901677,0.650967,-0.869525,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",337,-28,"W","W","F","F","F","F","F","F","F",2006,2006,1,1,21,28,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
3082,"W","IPod mini 4GB Silber  mit Garantie","",2005-12-02,2005-12-05,167.977000,131.317479,171.047619,628.901677,-0.566783,0.919066,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",387,22,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,2,5,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
8303,"W","iPod mini 4GB silber - inkl. Zubehör - 2. Generation !!","Kaufdatum 06.02.2006 - ink. Lieferschein - Wie neu !!!",2006-02-17,2006-02-20,167.977000,131.317479,171.047619,628.901677,-0.566783,0.713690,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",310,-55,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,17,20,"W","N","F","F","Y","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
143,"W","iPod Mini 4GB silber - NEU & OVP","",2005-09-28,2005-10-05,167.977000,131.317479,171.047619,628.901677,0.650967,-0.079679,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",452,87,"F","W","F","F","F","F","F","F","F",2005,2005,9,10,28,5,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
7554,"F","iPod mini 4GB silber - neu und OVP (noch versiegelt)","",2006-02-05,2006-02-12,167.977000,131.317479,171.047619,628.901677,0.650967,0.102297,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",322,-43,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,5,12,"W","N","F","F","N","N","N","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
1667,"F","IPod Mini 4GB Silber -So gut wie NEU-","",2005-11-09,2005-11-12,167.977000,131.317479,171.047619,628.901677,-0.566783,-2.142387,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",410,45,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,9,12,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
3748,"W","iPod mini 4GB silber (2. Generation) OVP mit Garantie","",2005-12-11,2005-12-18,167.977000,131.317479,171.047619,628.901677,0.650967,0.290142,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",378,13,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,11,18,"W","N","F","F","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
3258,"W","iPod mini 4GB Silber (2.Generation) NEU , Sondermodell","",2005-12-06,2005-12-11,167.977000,131.317479,171.047619,628.901677,0.167384,1.131505,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",383,18,"W","W","W","F","F","F","F","F","F",2005,2005,12,12,6,11,"W","N","F","F","N","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
377,"F","iPod mini 4GB silber (fast unbenutzt, Originalzubehör)","Anfang März gekauft, daher noch ca. 17 Monate Garantie",2005-10-06,2005-10-16,167.977000,131.317479,171.047619,628.901677,1.163586,-0.183967,-0.605404,1.792286,6.708333,"iPod Mini 4 GB","mini","Silber",444,79,"F","W","F","F","F","F","F","F","F",2005,2005,10,10,6,16,"W","Y","F","F","N","N","Y","N","Y","N","Y","Y","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F"
2480,"F","IPOD MINI 4GB silber **NEU** 4 GB","",2005-11-23,2005-11-26,167.977000,131.317479,171.047619,628.901677,-0.566783,0.403337,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",396,31,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,23,26,"W","N","F","F","N","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
1640,"F","iPod mini 4GB Silber / Apple iPod","",2005-11-08,2005-11-13,167.977000,131.317479,171.047619,628.901677,0.167384,-0.552749,-0.605404,1.819951,6.708333,"iPod Mini 4 GB","mini","Silber",411,46,"F","W","F","F","W","F","F","F","F",2005,2005,11,11,8,13,"W","Y","F","F","Y","N","N","N","N","N","N","Y","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
1826,"F","iPod mini 4GB Silber + Belkin Sportarmband NEU!!!","",2005-11-12,2005-11-19,167.977000,131.317479,171.047619,628.901677,0.650967,0.595607,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",407,42,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,12,19,"W","N","F","F","Y","N","Y","N","Y","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
9036,"W","IPod Mini 4GB Silber + DockingStation + umfang. Zubehör","",2006-03-01,2006-03-08,167.977000,131.317479,171.047619,628.901677,0.650967,2.688763,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",298,-67,"W","W","W","F","F","F","F","F","F",2006,2006,3,3,1,8,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F"
6914,"F","iPod mini 4GB Silber + iPod USB Power Adapter","",2006-01-28,2006-02-04,167.977000,131.317479,171.047619,628.901677,0.650967,-0.651525,1.579859,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",330,-35,"W","W","F","F","F","F","F","F","F",2006,2006,1,2,28,4,"F","N","F","F","N","N","N","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
9828,"W","iPod Mini 4GB Silber + iTrip Mini - TOP WIE NEU","",2006-03-14,2006-03-17,167.977000,131.317479,171.047619,628.901677,-0.566783,-0.905268,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",285,-80,"W","W","F","F","F","F","F","F","F",2006,2006,3,3,14,17,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F"
501,"F","iPod Mini 4GB Silber + Logic3 Sound i-Station und .....","",2005-10-09,2005-10-10,167.977000,131.317479,171.047619,628.901677,-2.145727,0.691191,1.644103,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",441,76,"F","W","F","F","F","W","F","F","F",2005,2005,10,10,9,10,"F","N","F","F","N","N","Y","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8723,"F","iPod mini 4GB silber + Netzteil","",2006-02-24,2006-03-01,167.977000,131.317479,171.047619,628.901677,0.167384,-1.473754,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",303,-62,"W","W","F","F","F","F","F","F","F",2006,2006,2,3,24,1,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
7354,"W","iPod mini 4GB silber + Netzteil!!!!","",2006-02-02,2006-02-09,167.977000,131.317479,171.047619,628.901677,0.650967,-1.278191,1.725956,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",325,-40,"W","W","F","F","F","W","W","F","F",2006,2006,2,2,2,9,"F","N","F","F","N","N","Y","N","Y","N","N","Y","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
8173,"W","iPod mini 4GB silber + Netzteil!!!!","",2006-02-15,2006-02-20,167.977000,131.317479,171.047619,628.901677,0.167384,-1.808070,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",312,-53,"W","W","F","F","F","F","F","F","F",2006,2006,2,2,15,20,"W","N","F","F","N","N","N","N","Y","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
3005,"W","iPod Mini 4GB Silber + NEUE Kopfhörer","zusätzl. Netzteil  & ohne Versandkosten",2005-12-01,2005-12-11,167.977000,131.317479,171.047619,628.901677,1.163586,-0.073026,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",388,23,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,1,11,"W","N","F","F","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
3489,"W","iPod MINI 4GB silber + Power Pod GRIFFIN","",2005-12-08,2005-12-11,167.977000,131.317479,171.047619,628.901677,-0.566783,0.115884,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",381,16,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,8,11,"W","N","F","F","Y","N","Y","N","N","N","Y","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
4119,"F","iPod MINI 4GB silber + Power Pod GRIFFIN","Kommt pünktlich zum Weihnachtsfest!",2005-12-14,2005-12-14,167.977000,131.317479,171.047619,628.901677,,0.124734,-0.605404,1.806328,6.708333,"iPod Mini 4 GB","mini","Silber",375,10,"W","W","F","F","F","F","F","F","F",2005,2005,12,12,14,14,"W","Y","F","W","N","N","Y","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
2513,"W","iPod mini 4GB silber 2. Generation + Netzteil *OVP*","",2005-11-23,2005-11-28,167.977000,131.317479,171.047619,628.901677,0.167384,-0.121646,-0.605404,-0.523740,6.708333,"iPod Mini 4 GB","mini","Silber",396,31,"F","W","F","F","F","F","F","F","F",2005,2005,11,11,23,28,"W","N","F","F","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
