auct_id,gms_greater_avg,listing_title,listing_subtitle,listing_start_date,listing_end_date,item_leaf_category_name,listing_type_code,category_avg_gms,start_price_Mean__avg,buy_it_now_price_Mean__avg,feedback_score_at_listing_time_Mean__avg,gms,listing_durtn_days_LogN,feedback_score_at_listing_time_Log10,start_price_LogN,buy_it_now_price_LogN,qty_available_per_listing_LogN,qty_available_per_listing_Mean__avg,listing_start_date_year,listing_end_date_year,listing_start_date_month,listing_end_date_month,listing_start_date_day,listing_end_date_day,start_price_is_default,buy_it_now_listed_flag,feedback_score_at_listing_time_is_default,listing_durtn_days_is_default,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:20 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:30 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Sonsti,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Blau,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Grün,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Pink,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,item_leaf_category_name_Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag
15830,"F","Apple iPod 15 GB NEU - GARANTIE iBook iMac G4 & G5 weiß","",2006-03-14,2006-03-15,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,172.000000,-2.145727,0.022219,-0.014812,-0.690916,0.816175,13.166667,2006,2006,3,3,14,15,"F","Y","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
15880,"F","iPod mini 6 GB Neu mit Rechnung auf Ihren Namen","Neuware",2006-03-17,2006-03-18,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,143.980000,-2.145727,-0.877875,0.285278,0.053260,0.816175,13.166667,2006,2006,3,3,17,18,"W","N","F","F","N","N","N","Y","N","N","N","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
10180,"F","Apple IPod Mini 6 Gigabyte in Silber -Neu u. OVP-","",2005-10-02,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,189.880000,0.650967,0.498025,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,2,9,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10183,"F","Apple iPod Mini 6GB Silber / Silver mit Zubehör","KopfhörerOrginal verpackt und eingeschweißt,NIE benutzt",2005-10-02,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,180.000000,0.650967,-0.774328,0.285278,-0.105287,0.816175,13.166667,2005,2005,10,10,2,9,"W","Y","F","F","N","N","N","Y","N","N","N","Y","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15897,"F","Apple iPod mini 6 GB 6GB silber,Neu,OVP,Garantie,Zubeh.","",2006-03-18,2006-03-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,,-0.566783,0.663614,0.285278,0.333995,0.816175,13.166667,2006,2006,3,3,18,21,"W","Y","F","F","Y","N","N","Y","N","Y","N","Y","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
10859,"F","iPod mini, 6 GB, silber","",2005-10-20,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,167.670000,1.163586,1.061581,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,20,30,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10867,"F","Apple - ipod Mini 6GB Silber NEU/OVP/Rechnung/Garantie","",2005-10-20,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,191.000000,-0.566783,1.385053,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,20,23,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","W","W","F","F"
15900,"F","iPod mini 6 GB Neu mit Rechnung auf Ihren Namen","Neuware",2006-03-19,2006-03-20,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,160.990000,-2.145727,-0.708366,0.285278,0.053260,0.816175,13.166667,2006,2006,3,3,19,20,"W","N","F","F","N","N","N","Y","N","N","N","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
15901,"F","iPod mini 6 GB Neu mit Rechnung auf Ihren Namen","Neuware",2006-03-19,2006-03-20,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,152.000000,-2.145727,-0.708366,0.285278,0.053260,0.816175,13.166667,2006,2006,3,3,19,20,"W","N","F","F","N","N","N","Y","N","N","N","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
15902,"F","iPod mini 6 GB Neu mit Rechnung auf Ihren Namen","Neuware",2006-03-19,2006-03-20,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,156.000000,-2.145727,-0.708366,0.285278,0.053260,0.816175,13.166667,2006,2006,3,3,19,20,"W","N","F","F","N","N","N","Y","N","N","N","Y","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
10508,"F","iPod mini 6GB in Silber - wie neu","",2005-10-13,2005-10-16,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,186.510000,-0.566783,0.051434,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,13,16,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
15914,"F","iPod mini 6 GB Neu mit Rechnung auf Ihren Namen","Neuware",2006-03-20,2006-03-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,189.560000,-2.145727,-0.688128,0.285278,0.053260,0.816175,13.166667,2006,2006,3,3,20,21,"W","N","F","F","N","N","N","Y","N","N","N","Y","Y","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
15915,"F","iPod mini 6 GB Neu mit Rechnung auf Ihren Namen","Neuware",2006-03-20,2006-03-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,180.000000,-2.145727,-0.688128,0.285278,0.053260,0.816175,13.166667,2006,2006,3,3,20,21,"W","N","F","F","N","N","N","Y","N","N","N","Y","Y","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F"
10798,"F","APPLE IPOD MINI 6GB - SILBER - MP3-PLAYER - NEU - OVP","",2005-10-18,2005-10-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,184.660000,-2.145727,0.176888,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,18,19,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10528,"F","!!Neuwertiger Apple iPod Mini 6 GB Silber!!","",2005-10-14,2005-10-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,170.700000,0.650967,-0.774328,-0.033762,0.053260,0.816175,13.166667,2005,2005,10,10,14,21,"F","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
15921,"F","Apple iPod mini 6GB Silber silver","",2006-03-23,2006-03-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,129.000000,,0.613566,0.285278,-1.846356,0.816175,13.166667,2006,2006,3,3,23,23,"W","Y","F","W","N","N","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10543,"W","Apple iPod mini pink 6 Gigabyte mit Rechnung neu","Mp3 Player apple ipod besser als 4 gig besser als nano",2005-10-14,2005-10-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",9,197.022000,168.103558,207.012658,1043.834052,235.000000,0.167384,0.096727,0.701080,0.053260,0.816175,13.166667,2005,2005,10,10,14,19,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F"
10199,"F","Apple iPod 6GB silber, neuwertig mit Garantie + Zubehör","",2005-10-03,2005-10-08,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,181.000000,0.167384,-0.729430,0.285278,-0.085154,0.816175,13.166667,2005,2005,10,10,3,8,"W","Y","F","F","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F"
10200,"F","iPod mini 6GB blau *neuwertig*","",2005-10-03,2005-10-10,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,160.130000,0.650967,1.108203,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,3,10,"W","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10223,"F","Apple iPod mini I 6 GB I Pink I Neu I OVP","",2005-10-04,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,171.000000,0.167384,0.226406,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,4,9,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10235,"W","Apple iPod mini 6GB+Rechnung/Garantie+Apple Zubehör","",2005-10-04,2005-10-06,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",9,197.022000,168.103558,207.012658,1043.834052,199.000000,-1.149525,-0.223319,0.494696,0.053260,0.816175,13.166667,2005,2005,10,10,4,6,"F","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","W","W","F","F"
10266,"W","Apple iPod mini Musicplayer MP3 6GB silber 18 Stunden A","",2005-10-06,2005-10-11,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",9,197.022000,168.103558,207.012658,1043.834052,215.000000,0.167384,2.553430,0.590680,0.053260,0.816175,13.166667,2005,2005,10,10,6,11,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","W","F","F"
10273,"F","IPOD Mini *blau* 6GB mit OVP","",2005-10-06,2005-10-09,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,174.200000,-0.566783,-1.045794,0.143852,0.053260,0.816175,13.166667,2005,2005,10,10,6,9,"F","N","F","F","N","N","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10283,"F","Ipod mini 6GB silber +neue Kopfhörer+silikonschutzhülle","",2005-10-06,2005-10-16,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,181.000000,1.163586,0.307391,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,6,16,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10800,"F","APPLE IPOD MINI 6GB - PINK - MP3-PLAYER - NEU - OVP","",2005-10-18,2005-10-19,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,168.000000,-2.145727,0.176888,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,18,19,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10801,"F","APPLE IPOD MINI 6GB - PINK - MP3-PLAYER - NEU - OVP","",2005-10-18,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,181.000000,0.167384,0.176888,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,18,23,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10547,"W","IRiver H10 6GB 1,5Color-TFT°Mp3-Player°Photo°Radio°NEU","Neue Version! 260.000 Farben°Voice-Rec°Radio-Rec°TXT°FP",2005-10-14,2005-10-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",2,197.022000,168.103558,207.012658,1043.834052,219.000000,0.650967,1.596294,0.613560,0.053260,0.534506,13.166667,2005,2005,10,10,14,21,"F","N","F","F","Y","N","Y","Y","N","Y","N","Y","Y","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10887,"W","APPLE IPOD MINI 6GB - PINK - MP3-PLAYER - NEU - OVP","",2005-10-20,2005-10-21,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,203.890000,-2.145727,0.184260,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,20,21,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
11657,"W","Apple - ipod Mini 6GB BLAU - NEU/OVP/Rechnung/Garantie","letzte Chance für Interessenten....!! RESTBESTAND !!",2005-11-12,2005-11-22,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",9,197.022000,168.103558,207.012658,1043.834052,227.000000,1.163586,1.449112,0.658091,0.053260,1.713954,13.166667,2005,2005,11,11,12,22,"F","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","W","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","W","F","F"
10744,"F","iPod Mini blau 6GB","",2005-10-18,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,190.600000,0.167384,-0.053165,-3.217327,0.053260,0.816175,13.166667,2005,2005,10,10,18,23,"F","N","F","F","N","N","N","N","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10306,"F","iPod mini 6 GB - Grün - Wie neu !!!","",2005-10-07,2005-10-14,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,176.010000,0.650967,-0.405066,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,7,14,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10814,"F","APPLE IPOD MINI 6GB - PINK - MP3-PLAYER - NEU - OVP","",2005-10-19,2005-10-24,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,181.000000,0.167384,0.180587,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,19,24,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10909,"W","IRiver H10 5GB 1,5Color-TFT°Mp3-Player°Photo°Radio°NEU","Special Edition: Mit Radio und FM-Rec.! Rechn.+Garantie",2005-10-21,2005-10-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",2,197.022000,168.103558,207.012658,1043.834052,199.000000,0.650967,1.602891,0.494696,0.053260,0.534506,13.166667,2005,2005,10,10,21,28,"F","N","F","F","Y","N","Y","Y","N","Y","N","Y","Y","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F"
10914,"F","iPod Mini 6GB silber - Absolut Neuwertig, OVP, Garantie","",2005-10-21,2005-10-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,194.500000,0.650967,-0.708366,0.430703,0.053260,0.816175,13.166667,2005,2005,10,10,21,28,"F","N","F","F","N","N","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F"
10919,"F","Apple iPod Mini 6 GB NEU & Original verpackt!","",2005-10-21,2005-10-28,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,192.000000,0.650967,-1.296317,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,21,28,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F"
10926,"F","APPLE IPOD MINI 6GB - SILBER - MP3-PLAYER - NEU - OVP","",2005-10-21,2005-10-24,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,194.000000,-0.566783,0.187906,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,21,24,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10934,"W","Apple - ipod Mini 6GB BLAU - NEU/OVP/Rechnung/Garantie","",2005-10-22,2005-11-01,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",9,197.022000,168.103558,207.012658,1043.834052,229.000000,1.163586,1.389320,0.668979,0.053260,1.713954,13.166667,2005,2005,10,11,22,1,"F","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","W","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","W","W","F","F"
10935,"F","APPLE IPOD MINI 6GB - SILBER  NEU OVP!!!","",2005-10-22,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",9,197.022000,168.103558,207.012658,1043.834052,189.000000,-2.145727,-1.045794,0.430703,0.053260,0.816175,13.166667,2005,2005,10,10,22,23,"F","N","F","F","N","N","N","N","N","N","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10939,"F","iPod mini silber 6GB, OVP, incl. Lederhülle, 3 Mon. alt","",2005-10-22,2005-10-29,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,181.000000,0.650967,-0.614287,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,22,29,"W","N","F","F","N","N","N","Y","N","Y","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F"
10940,"F","APPLE IPOD MINI 6GB - SILBER - MP3-PLAYER - NEU - OVP","",2005-10-22,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,193.900000,-2.145727,0.187906,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,22,23,"W","N","F","F","Y","N","N","Y","N","N","N","N","N","Y","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F"
10950,"F","iPod Mini 6GB silber -nagelneu, OVP","",2005-10-22,2005-10-23,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,181.000000,-2.145727,-0.465842,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,22,23,"W","N","F","F","N","N","N","Y","N","N","N","N","N","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
10951,"F","iPod mini, 6GB, silber, inkl. Zubehör","",2005-10-23,2005-10-30,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 6 GB:Silber",1,197.022000,168.103558,207.012658,1043.834052,171.700000,0.650967,-1.444762,0.285278,0.053260,0.816175,13.166667,2005,2005,10,10,23,30,"W","N","F","F","N","N","N","Y","N","Y","N","N","Y","N","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F"
