Umcodieren1,auct_id,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_start_date_month_1,listing_start_date_month_2,listing_start_date_month_3,listing_start_date_month_6,listing_start_date_month_8,listing_start_date_month_9,listing_start_date_month_10,listing_start_date_month_11,listing_start_date_month_12,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_apple,listing_title_lowercase_contains_ipod,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,start_price_Mean,buy_it_now_price_Mean,buy_it_now_mean < real,is_buy_it_now_greater,start_price_mean < real,is_start_price_greater,dasy_between_weihnachten_2006,days_between_weihnachten_2005,is_before_weihnachten,is_after_weihnachten_2005,Partition
8,4441," Apple iPod mini, 4GB, in silber mit Zubehör...NEU","",2005-12-18,2005-12-23,5,1,27,1.000000,,"N","N","N","N","N","Y","N","N","N","1",186.010000,167.977000,1,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",371,6,"W","F","1_Training"
8,2945,"Apple iPod mini 4GB silber         -NEUWERTIG- -OVP-","incl. Apple USB Power Adapter",2005-11-30,2005-12-10,10,1,63,1.000000,,"N","N","N","Y","N","N","N","N","N","1",180.060000,167.977000,1,11,30,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",389,24,"F","F","1_Training"
8,7440,"iPod Mini 4GB Silber","",2006-02-04,2006-02-11,7,1,6,1.000000,,"N","N","N","N","N","N","N","Y","N","1",136.000000,167.977000,0,2,4,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",323,-42,"W","F","1_Training"
8,4443,"Apple iPod mini,  ipod silber, neu, TOP!!!","",2005-12-19,2005-12-26,7,1,64,1.000000,,"N","N","N","Y","N","N","N","Y","N","1",199.000000,167.977000,1,12,19,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",370,5,"W","F","1_Training"
8,4465,"Apple iPod mini 4 GB Silber mit Netzteil in TOP-Zustand","",2005-12-18,2005-12-19,1,1,47,150.000000,169.000000,"Y","N","N","N","N","Y","N","N","N","1",169.000000,167.977000,1,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","W","W","F",371,6,"W","F","1_Training"
8,7531,"Apple iPod Mini 4 GB in Silber + iTrip + Dock +Tasche +","PowerPod + Netzteil und und und !!!!!!!!!!!!!!!!!!!!!!!",2006-02-05,2006-02-12,7,1,391,1.000000,249.000000,"Y","N","N","Y","N","N","N","N","N","1",181.000000,167.977000,1,2,5,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","W","F","W",34.950037,171.047619,"W","W","F","F",322,-43,"W","F","1_Training"
8,5463,"APPLE iPod mini 4GB Silber  ! So gut wie Neu!","",2006-01-05,2006-01-15,10,1,71,1.000000,,"N","N","N","Y","N","N","N","N","N","1",141.000000,167.977000,0,1,5,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",353,-12,"W","F","1_Training"
8,4470,"Apple Ipod Mini 4 GB Silber *Neuwertig & OVP*","Apple Ipod Mini MP3 Player *Neuwertig und OVP*",2005-12-18,2005-12-25,7,1,20,89.000000,,"N","N","N","N","N","Y","N","Y","N","1",180.000000,167.977000,1,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","W","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","W","F",371,6,"W","F","1_Training"
8,4475,"Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung","",2005-12-18,2005-12-23,5,1,1907,1.000000,,"N","N","N","N","N","N","N","N","N","1",214.000000,167.977000,1,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",371,6,"W","F","1_Training"
8,2905,"Apple iPod mini 4GB Silber   NEU","",2005-11-29,2005-12-06,7,1,2,1.000000,,"N","Y","N","N","N","N","N","N","N","1",196.310000,167.977000,1,11,29,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",390,25,"F","F","1_Training"
8,2902,"Ipod Mini 4GB(2.Generation)+Ladestation","",2005-11-29,2005-12-04,5,1,30,1.000000,,"N","N","N","N","N","N","N","N","N","1",171.000000,167.977000,1,11,29,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",390,25,"F","F","1_Training"
8,4482,"+ + + + + iPod MINI + + + SILBER + + + OVP + + + + +","",2005-12-18,2005-12-23,5,1,17,1.000000,,"N","N","N","N","N","Y","N","N","N","1",102.000000,167.977000,0,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",371,6,"W","F","1_Training"
8,4492,"Apple ipod mini 4GB silber *wie neu* inkl. Ladenetzteil","",2005-12-18,2005-12-25,7,1,13,1.000000,,"N","Y","N","N","N","Y","N","Y","N","1",151.000000,167.977000,0,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",371,6,"W","F","1_Training"
8,4494,"Ipod Mini SWAROVSKI/ 4GB / OVP/ +VIEL Zubehör/ UNIKAT!!","LIEFERUNG VOR WEIHNACHTEN GARANTIERT!",2005-12-18,2005-12-21,3,1,12,1.000000,,"N","N","N","Y","N","Y","Y","N","Y","1",181.000000,167.977000,1,12,18,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",371,6,"W","F","1_Training"
8,7136,"--> IPOD MINI 4GB SILBER <--","wenig gebraucht, inklusive neuer Kabelfernbedienung",2006-01-31,2006-02-05,5,1,18,1.000000,,"N","Y","N","Y","N","Y","N","N","N","1",161.000000,167.977000,0,1,31,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",327,-38,"W","F","1_Training"
8,7430,"i-Pod, 4GB, silber, wie neu, Mit Rechnung und Garantie","",2006-02-04,2006-02-11,7,1,0,1.000000,,"N","N","N","Y","N","Y","N","N","N","1",166.000000,167.977000,0,2,4,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F",34.950037,171.047619,"F","F","F","F",323,-42,"W","F","1_Training"
8,6913,"Apple iPod mini, 4GB, silber, OVP, Rechn., iTrip","",2006-01-28,2006-02-02,5,1,68,1.000000,,"N","Y","N","N","N","N","N","Y","N","1",154.050000,167.977000,0,1,28,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",330,-35,"W","F","1_Training"
8,6914,"iPod mini 4GB Silber + iPod USB Power Adapter","",2006-01-28,2006-02-04,7,1,22,130.000000,,"N","N","N","N","N","Y","N","N","N","1",165.000000,167.977000,0,1,28,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","W","F",330,-35,"W","F","1_Training"
8,7919,"MP3 Player iPod mini  apple silber 4GB NEU OVP","",2006-02-11,2006-02-14,3,1,49,1.000000,,"N","N","N","Y","N","N","N","N","N","1",186.000000,167.977000,1,2,11,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",316,-49,"W","F","1_Training"
8,6925,"Original Apple iPod Silber *2.Gen.*NEU**","",2006-01-28,2006-02-02,5,1,76,50.000000,,"N","Y","N","N","N","N","N","N","N","1",177.000000,167.977000,1,1,28,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","W","F",330,-35,"W","F","1_Training"
8,5436,"iPod Mini 4GB silber neuwertig + Garantie + iTrip  !!!","",2006-01-05,2006-01-15,10,1,127,1.000000,,"N","Y","N","Y","N","Y","N","N","N","1",195.880000,167.977000,1,1,5,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",353,-12,"W","F","1_Training"
8,4522,"iPod mini 4GB silber, * Hörbücher * + i-Pod Kultbuch *","",2005-12-19,2005-12-20,1,1,328,99.000000,,"N","N","N","N","N","N","N","N","N","1",211.000000,167.977000,1,12,19,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","W","F",370,5,"W","F","1_Training"
8,2850,"iPod mini 4 GB silber + neue Kopfhörer + Skin","und Burning Love Tasche",2005-11-29,2005-11-29,0,1,177,1.000000,130.000000,"Y","N","N","Y","N","N","N","Y","N","1",130.000000,167.977000,0,11,29,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",390,25,"F","F","1_Training"
8,4523,"Geschenk !? ipod Mini 4GB **SILBER XMAS**Player NEU/OVP","",2005-12-19,2005-12-24,5,1,112,1.000000,,"N","N","N","Y","N","N","N","N","N","1",185.350000,167.977000,1,12,19,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",370,5,"W","F","1_Training"
8,3931," Apple iPod MINI 4 GB Silber in Top Zustand","",2005-12-12,2005-12-17,5,1,11,1.000000,,"N","N","N","Y","N","Y","N","N","N","1",171.050000,167.977000,1,12,12,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",377,12,"W","F","1_Training"
8,6930,"Apple iPod mini 4 GB 2.Generation silber","",2006-01-28,2006-02-04,7,1,3,1.000000,,"N","N","N","N","N","Y","N","N","N","1",160.000000,167.977000,0,1,28,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",330,-35,"W","F","1_Training"
8,6179,"Apple iPod mini, silber, 4 GB, OVP","",2006-01-16,2006-01-23,7,1,42,1.000000,,"N","Y","N","Y","N","N","N","N","N","1",146.000000,167.977000,0,1,16,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",342,-23,"W","F","1_Training"
8,6182,"I POD MINI  SILVER","",2006-01-16,2006-01-19,3,1,8,100.000000,,"N","N","N","Y","N","N","N","N","N","1",155.000000,167.977000,0,1,16,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",34.950037,171.047619,"F","F","W","F",342,-23,"W","F","1_Training"
8,4551,"Apple iPod Mini 4GB silber NEU OVP noch verschweisst","",2005-12-19,2005-12-19,0,9,126,199.000000,,"N","N","N","Y","N","N","N","N","N","1",199.000000,167.977000,1,12,19,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","W","W","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","W","W",370,5,"W","F","1_Training"
8,4553,"iPod Mini 4 Gb Silber","",2005-12-19,2005-12-24,5,1,2,80.000000,,"N","N","N","N","N","N","N","N","N","1",158.980000,167.977000,0,12,19,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","W","F",370,5,"W","F","1_Training"
8,6186,"*** Apple iPod mini 4 GB Silber NEU+OVP++Garantie ***","",2006-01-16,2006-01-26,10,1,3,1.000000,,"N","N","N","Y","N","N","N","N","N","1",211.000000,167.977000,1,1,16,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",342,-23,"W","F","1_Training"
8,2805,"iPod mini silber nagelneu und noch original verschweißt","",2005-11-28,2005-12-03,5,1,5,100.000000,,"N","N","N","N","N","N","N","N","N","1",176.000000,167.977000,1,11,28,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","W","F",391,26,"F","F","1_Training"
8,7697,"iPod Mini silber 4 GB in OVP wie neu inkl. Zubehör","",2006-02-07,2006-02-14,7,1,116,1.000000,,"N","N","N","Y","N","N","N","N","N","1",151.000000,167.977000,0,2,7,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",320,-45,"W","F","1_Training"
8,4581,"Ipod Mini 4GB,Silber,ovp,unbenutzt,+Milka Cover,Rarität","",2005-12-20,2005-12-20,0,1,29,1.000000,195.000000,"Y","N","N","N","N","N","Y","N","N","1",195.000000,167.977000,1,12,20,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"W","W","F","F",369,4,"W","F","1_Training"
8,5409,"APPLE IPOD Mini - 4GB - SILBER - Guter Zustand - OVP","",2006-01-05,2006-01-06,1,1,143,1.000000,,"N","N","N","N","N","N","N","N","N","1",172.900000,167.977000,1,1,5,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",353,-12,"W","F","1_Training"
8,2797,"Apple ipod 3 Monate alt in Originalverpackung","",2005-11-28,2005-11-29,1,1,221,125.000000,149.000000,"Y","N","N","N","N","N","N","N","N","1",132.000000,167.977000,0,11,28,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","W","W","F","F",34.950037,171.047619,"F","F","W","F",391,26,"F","F","1_Training"
8,2796,"iPod Mini 4 GB II. Generation, NEU + ORIGINALVERPACKT","",2005-11-29,2005-12-04,5,1,15,1.000000,,"N","N","N","Y","N","N","N","Y","N","1",166.000000,167.977000,0,11,29,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","W","F",34.950037,171.047619,"F","F","F","F",390,25,"F","F","1_Training"
8,2795,"iPod mini 4GB *silber* Top Zustand+Restgarantie","",2005-11-28,2005-12-03,5,1,73,160.000000,170.000000,"Y","Y","N","Y","N","Y","N","Y","N","1",170.000000,167.977000,1,11,28,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","W","W","F",391,26,"F","F","1_Training"
8,5401,"Apple iPod Mini in Silver, Neuwertig, OVP, TOP!!","",2006-01-05,2006-01-05,0,1,77,1.000000,180.000000,"Y","N","N","N","N","Y","N","N","N","1",179.990000,167.977000,1,1,5,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"W","W","F","F",353,-12,"W","F","1_Training"
8,2787,"Apple iPOD Mini Silver OVP 4 GB","",2005-11-28,2005-12-08,10,1,450,1.000000,,"N","N","N","Y","N","Y","N","N","N","1",196.000000,167.977000,1,11,28,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",391,26,"F","F","1_Training"
8,2773,"*NEU**OVP* Apple iPod mini 4GB Silber  MP3-Plaver","",2005-11-27,2005-12-04,7,1,169,1.990000,,"N","N","N","Y","N","N","N","N","N","1",182.750000,167.977000,1,11,27,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",392,27,"F","F","1_Training"
8,2772,"iPod mini silber 4GB","OVP, unbenutzt, absolut neuwertig",2005-11-27,2005-12-07,10,1,65,1.000000,,"N","Y","N","Y","N","Y","N","Y","N","1",191.000000,167.977000,1,11,27,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",392,27,"F","F","1_Training"
8,7704,"Apple iPod Mini 4GB Silber Neu u. OVP","",2006-02-07,2006-02-14,7,1,54,1.000000,,"N","N","N","Y","N","Y","N","N","N","1",176.000000,167.977000,1,2,7,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",320,-45,"W","F","1_Training"
8,2763,"Apple iPod Mini 4 GB HDD Silber OVP und Ungeöffnet NEU","",2005-11-27,2005-12-04,7,1,84,1.000000,,"N","N","N","Y","N","N","N","N","N","1",193.000000,167.977000,1,11,27,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",392,27,"F","F","1_Training"
8,6213,"Ipod Mini 4GB / 4 GB Silber","",2006-01-17,2006-01-22,5,1,101,1.000000,,"N","N","N","Y","N","N","N","Y","N","1",141.000000,167.977000,0,1,17,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",341,-24,"W","F","1_Training"
8,2750,"NEUER APPLE iPOD MINI 4GB IN SILBER ORIGINALVERPACKT","",2005-11-27,2005-12-04,7,1,141,1.000000,,"N","N","N","N","N","N","N","N","N","1",161.000000,167.977000,0,11,27,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","W","W","F",34.950037,171.047619,"F","F","F","F",392,27,"F","F","1_Training"
8,4643,"iPod Mini Silber 4GB","incl. iTrip, Armband, Dock, Monster-Splitter u. 6Socken",2005-12-20,2005-12-24,4,1,57,289.900000,296.000000,"Y","N","N","Y","N","Y","N","N","N","1",295.500000,167.977000,1,12,20,2005,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"W","W","W","W",369,4,"W","F","1_Training"
8,7554,"iPod mini 4GB silber - neu und OVP (noch versiegelt)","",2006-02-05,2006-02-12,7,1,105,1.000000,,"N","N","N","N","N","Y","N","N","N","1",166.000000,167.977000,0,2,5,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F",34.950037,171.047619,"F","F","F","F",322,-43,"W","F","1_Training"
8,7745,"APPLE iPod mini 4GB SILVER MP3 WAV NEU+OVP","",2006-02-08,2006-02-13,5,1,7821,1.000000,,"N","N","N","Y","N","N","N","N","N","1",191.000000,167.977000,1,2,8,2006,"iPod Mini 4 GB","Silber","W","F","F","F","F","F","W","F","F","F","F","F","W","F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","W","F","F",34.950037,171.047619,"F","F","F","F",319,-46,"W","F","1_Training"
