auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,gms_transformed,discret_feedback_score_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,gallery_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_classic_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,listing_type_code_1_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3
564,"Apple iPod mini 4GB","Original Verpackt inkl. Zubehör",0,"apple ipod mini 4gb","original verpackt inkl. zubehör",10,10,-0.438583,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.540525,-0.781476,-0.123268,3,0,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,"F",1.133581,4,"buy_it_now_mean < real_transformed",0.193555,"is_buy_it_now_greater_transformed",0.153150,"buy_it_now_listed_flag_transformed",0.082114
563,"Apple iPod Mini 4GB Silber, NEU und UNBENUTZT!","",0,"apple ipod mini 4gb silber, neu und unbenutzt!","",10,10,0.180307,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.540525,-0.723768,0.825641,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.705662,4,"listing_title_lowercase_contains_new_transformed",0.062915,"discret_feedback_score_transformed",0.056626,"gallery_fee_flag_transformed",0.055743
5946,"Nagelneuer IPod Mini Silver mit viel Zubehör","",1,"nagelneuer ipod mini silver mit viel zubehör","",1,1,-0.533438,-1.244638,-0.983191,-1.016074,-0.395092,-0.395092,0.395092,0.502852,-0.554278,-0.922545,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.763475,3,"_article_meta_mini_transformed",0.051722,"listing_title_lowercase_contains_apple_transformed",0.047260,"listing_title_lowercase_contains_new_transformed",0.047118
4308,"Apple iPod Mini, 4GB, Silber","",0,"apple ipod mini, 4gb, silber","",12,12,-0.482123,1.098661,-0.983191,-1.016074,0.177652,0.177652,-0.177652,-0.135704,-0.917794,-0.356565,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.721050,4,"is_before_weihnachten_transformed",0.083053,"gallery_fee_flag_transformed",0.054553,"listing_title_lowercase_contains_new_transformed",0.050008
5682,"iPod Mini silber 4GB! Top-Zustand mit viel Zubehör!!","",0,"ipod mini silber 4gb! top-zustand mit viel zubehör!!","",1,1,-0.443248,-1.244638,-0.983191,-1.016074,-0.331454,-0.331454,0.331454,0.375141,-0.690597,-0.143845,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.882861,3,"listing_title_lowercase_contains_bussword_transformed",0.164028,"_article_meta_mini_transformed",0.044728,"listing_title_lowercase_contains_apple_transformed",0.040869
556,"APPLE iPod mini 4GB,SILVER,NEU+OVP+USB Power Adapter","",1,"apple ipod mini 4gb,silver,neu+ovp+usb power adapter","",10,10,-0.525663,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.583096,-0.554506,-0.787279,3,0,1,0,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,"F",1.050275,1,"buy_it_now_mean < real_transformed",0.071942,"is_buy_it_now_greater_transformed",0.057386,"is_start_price_greater_transformed",0.052175
553,"***Apple Ipod mini 4 GB + super Zubehör, 18 Mon. G.***","",1,"***apple ipod mini 4 gb + super zubehör, 18 mon. g.***","",10,10,-0.418368,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.583096,-0.327081,-0.042396,3,1,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.892069,4,"listing_title_lowercase_contains_bussword_transformed",0.224682,"ipix_featured_fee_flag_transformed",0.073339,"gallery_fee_flag_transformed",0.045380
5680,"Apple iPod mini silber 4GB OVP","",1,"apple ipod mini silber 4gb ovp","",1,1,0.172532,-1.244638,-0.983191,-1.016074,-0.310241,-0.310241,0.310241,0.247430,-0.599718,0.820101,2,1,1,0,1,1,6,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",1.091244,1,"listing_start_date_month1_transformed",0.054013,"listing_start_date_month",0.054013,"is_start_price_greater_transformed",0.050216
550,"Apple iPod mini 4GB silber","",1,"apple ipod mini 4gb silber","",10,10,-0.508558,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.625666,-0.325718,-0.574558,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.687039,4,"gallery_fee_flag_transformed",0.057254,"listing_title_lowercase_contains_new_transformed",0.052484,"listing_title_lowercase_contains_apple_transformed",0.051648
549,"APPLE IPOD MINI 4 GB SILBER OVP GARANTIE","",1,"apple ipod mini 4 gb silber ovp garantie","",10,10,-0.555208,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.583096,-0.622438,-1.832574,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.948524,4,"listing_title_lowercase_contains_warrenty_transformed",0.214932,"discret_feedback_score_transformed",0.079693,"listing_title_lowercase_contains_ovp_transformed",0.065418
4087,"IPOD mini 4 GB Silver 2G Ausstellungsstück zu Toppreis","",0,"ipod mini 4 gb silver 2g ausstellungsstück zu toppreis","",12,12,0.894053,1.098661,-0.983191,-1.016074,0.220078,0.220078,-0.220078,-0.327270,-1.076832,1.179836,2,1,1,0,1,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"F",1.027340,1,"listing_title_lowercase_contains_bussword_transformed",0.120260,"listing_type_code_9_transformed",0.047182,"listing_type_code_1_transformed",0.044764
3522,"iPod mini 4 GB Silber 2G OVP mit Zubehör TOP!","",0,"ipod mini 4 gb silber 2g ovp mit zubehör top!","",12,12,-0.391933,1.098661,-0.983191,-1.016074,0.326142,0.326142,-0.326142,-0.369841,-0.758756,0.047459,3,1,1,1,0,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.940963,4,"listing_title_lowercase_contains_bussword_transformed",0.213007,"ipix_featured_fee_flag_transformed",0.069529,"listing_title_lowercase_contains_ovp_transformed",0.065943
543,"Apple Ipod mini 4 GB Silber Neu inkl. Rechnung","",1,"apple ipod mini 4 gb silber neu inkl. rechnung","",10,10,-0.517888,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.668236,-0.486119,-0.679837,2,1,1,1,0,1,6,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"F",0.979196,1,"is_start_price_greater_transformed",0.055962,"listing_type_code_9_transformed",0.049502,"listing_type_code_1_transformed",0.046965
3141,"Apple iPod mini 4GB","",1,"apple ipod mini 4gb","",12,12,-0.480568,1.098661,-0.983191,-1.016074,0.453418,0.453418,-0.453418,-0.412411,-0.463400,-0.346176,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.667650,4,"is_before_weihnachten_transformed",0.089696,"gallery_fee_flag_transformed",0.060634,"listing_title_lowercase_contains_new_transformed",0.054008
535,"Apple iPod mini 4GB, wie neu, silber","",0,"apple ipod mini 4gb, wie neu, silber","",10,10,-0.482123,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.583096,-0.781476,-0.356565,3,1,1,0,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.723075,4,"ipix_featured_fee_flag_transformed",0.090480,"listing_title_lowercase_contains_new_transformed",0.061400,"gallery_fee_flag_transformed",0.054400
7262,"Der Apple iPod Mini MP3-Player - 4GB Silber","",0,"der apple ipod mini mp3-player - 4gb silber","",2,2,-0.391933,-1.031611,-0.983191,-1.016074,-0.840560,-0.840560,0.840560,0.800844,-0.917794,0.047459,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.690560,3,"_article_meta_mini_transformed",0.057184,"item_leaf_category_name_article_category_transformed",0.045112,"start_price_Mean_transformed",0.042211
530,"Apple iPod mini 4GB OVP mit Garantie + Hülle","",0,"apple ipod mini 4gb ovp mit garantie + hülle","",10,10,-0.363943,0.672607,-0.983191,-1.016074,1.598908,1.598908,-1.598908,-1.561810,-0.701729,0.128332,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.894446,4,"listing_title_lowercase_contains_warrenty_transformed",0.227927,"listing_title_lowercase_contains_ovp_transformed",0.069373,"gallery_fee_flag_transformed",0.043978
528,"Apple iPod  mini silber 4 GB NEU + OVP","",0,"apple ipod  mini silber 4 gb neu + ovp","",10,10,-0.508558,0.672607,-0.983191,-1.016074,1.598908,1.598908,-1.598908,-1.710807,-1.531226,-0.574558,3,0,1,0,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.834742,4,"buy_it_now_listed_flag_transformed",0.111511,"listing_title_lowercase_contains_ovp_transformed",0.074335,"listing_title_lowercase_contains_new_transformed",0.053186
7182,"Apple I-Pod Ipod Mini 4 GB MP3 Player","",0,"apple i-pod ipod mini 4 gb mp3 player","",2,2,-0.541213,-1.031611,-0.983191,-1.016074,-0.819348,-0.819348,0.819348,0.864700,-0.679237,-1.105278,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.700017,3,"_article_meta_mini_transformed",0.056411,"item_leaf_category_name_article_category_transformed",0.044503,"start_price_Mean_transformed",0.041641
3514,"ipod mini silver 4 GB","",0,"ipod mini silver 4 gb","",12,12,-0.534993,1.098661,-0.983191,-1.016074,0.347354,0.347354,-0.347354,-0.454981,-0.826915,-0.954350,2,1,1,1,1,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"F",0.895706,1,"listing_type_code_9_transformed",0.054116,"listing_type_code_1_transformed",0.051343,"_article_meta_mini_transformed",0.047472
521,"Ipod mit 4 GB Silber Neu mit O.V.P.","",0,"ipod mit 4 gb silber neu mit o.v.p.","",10,10,-0.559873,0.672607,-0.983191,-1.016074,1.598908,1.598908,-1.598908,-1.646951,-1.485787,0.000000,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.737950,4,"listing_title_lowercase_contains_apple_transformed",0.066369,"listing_title_lowercase_contains_new_transformed",0.060162,"gallery_fee_flag_transformed",0.053304
520,"Ipod mit 4 GB Silber Neu mit O.V.P.","",0,"ipod mit 4 gb silber neu mit o.v.p.","",10,10,-0.559873,0.672607,-0.983191,-1.016074,1.598908,1.598908,-1.598908,-1.646951,-0.906434,0.000000,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.711108,4,"listing_title_lowercase_contains_apple_transformed",0.068874,"listing_title_lowercase_contains_new_transformed",0.062433,"gallery_fee_flag_transformed",0.055316
518,"iPod Mini 4 GB Silber wie neu (Austauschgerät)","",0,"ipod mini 4 gb silber wie neu (austauschgerät)","",10,10,-0.105813,0.672607,-0.983191,-1.016074,1.598908,1.598908,-1.598908,-1.604381,-1.485787,0.569271,3,1,0,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.871102,4,"bold_fee_flag_transformed",0.172316,"listing_title_lowercase_contains_apple_transformed",0.056224,"listing_title_lowercase_contains_new_transformed",0.050966
6658,"Apple iPod Mini 4GB silber","",0,"apple ipod mini 4gb silber","",1,1,-0.530328,-1.244638,-0.983191,-1.016074,-0.649646,-0.649646,0.649646,0.651848,-0.874854,-0.864192,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.713433,3,"_article_meta_mini_transformed",0.055350,"item_leaf_category_name_article_category_transformed",0.043666,"start_price_Mean_transformed",0.040858
3512,"Ipod mini 4 GB silber Mp3 Palyer Neu OVP","mit Garantie alle Folien auf dem Gerät",1,"ipod mini 4 gb silber mp3 palyer neu ovp","mit garantie alle folien auf dem gerät",12,12,-0.429253,1.098661,-0.983191,-1.016074,0.347354,0.347354,-0.347354,-0.391126,0.170481,-0.084389,3,0,1,1,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,"F",1.182474,4,"buy_it_now_mean < real_transformed",0.185552,"is_buy_it_now_greater_transformed",0.146818,"buy_it_now_listed_flag_transformed",0.078719
5952,"Apple i-Pod Mini 4 GB","OVP mit USB 2.0 Kabel, Software und Kopfhörer",0,"apple i-pod mini 4 gb","ovp mit usb 2.0 kabel, software und kopfhörer",1,1,-0.289303,-1.244638,-0.983191,-1.016074,-0.395092,-0.395092,0.395092,0.502852,-0.826915,0.297669,3,1,0,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,"F",0.989033,3,"listing_title_lowercase_contains_ipod_transformed",0.147281,"bold_fee_flag_transformed",0.091776,"start_price_mean < real_transformed",0.069055
510,"Apple I Pod mini 4 GB Silber","",0,"apple i pod mini 4 gb silber","",10,10,0.066792,0.672607,-0.983191,-1.016074,1.598908,1.598908,-1.598908,-1.710807,-1.508507,0.738299,3,0,1,0,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,"F",1.025528,4,"listing_title_lowercase_contains_ipod_transformed",0.206426,"buy_it_now_listed_flag_transformed",0.090766,"ipix_featured_fee_flag_transformed",0.063795
509,"iPOD Mini 4GByte in Silber - Originalverschweist - NEU","",1,"ipod mini 4gbyte in silber - originalverschweist - neu","",10,10,-0.471238,0.672607,-0.983191,-1.016074,1.577695,1.577695,-1.577695,-1.540525,-0.554278,-0.287823,3,1,0,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,"F",1.213849,4,"listing_title_lowercase_contains_original_transformed",0.341487,"bold_fee_flag_transformed",0.123661,"listing_title_lowercase_contains_apple_transformed",0.040348
3132,"ipod mini silber 4GB+OVP+Zubehör+Ladegerät+Silikonhülle","",1,"ipod mini silber 4gb+ovp+zubehör+ladegerät+silikonhülle","",12,12,-0.542768,1.098661,-0.983191,-1.016074,0.453418,0.453418,-0.453418,-0.540122,-0.145323,-1.150927,3,0,1,1,0,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,"F",1.287927,4,"buy_it_now_mean < real_transformed",0.170360,"is_buy_it_now_greater_transformed",0.134797,"start_price_mean < real_transformed",0.085677
6657,"Apple iPod mini 4GB Silber incl. Armband - WIE NEU !!!","",0,"apple ipod mini 4gb silber incl. armband - wie neu !!!","",1,1,-0.510113,-1.244638,-0.983191,-1.016074,-0.649646,-0.649646,0.649646,0.694418,-0.690597,-0.590702,3,1,1,0,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.738536,3,"ipix_featured_fee_flag_transformed",0.058174,"_article_meta_mini_transformed",0.053469,"listing_title_lowercase_contains_new_transformed",0.048710
3506,"Apple iPod Mini 4GB Silber/sehr guter Zustand/mit Etui","",1,"apple ipod mini 4gb silber/sehr guter zustand/mit etui","",12,12,-0.542768,1.098661,-0.983191,-1.016074,0.347354,0.347354,-0.347354,-0.391126,-0.576544,-1.150927,3,1,1,0,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.909541,4,"listing_title_lowercase_contains_bussword_transformed",0.220366,"ipix_featured_fee_flag_transformed",0.071931,"is_before_weihnachten_transformed",0.065841
503,"Apple iPod Mini 4 GB - Silber - NEU - Ungeöffnet - OVP","",0,"apple ipod mini 4 gb - silber - neu - ungeöffnet - ovp","",10,10,1.502058,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.710807,-0.701957,1.363130,3,0,1,1,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.939403,4,"feedback_score_at_listing_time_transformed",0.110759,"buy_it_now_listed_flag_transformed",0.099087,"discret_feedback_score_transformed",0.071735
5954,"ipod mini 4GB mit Tasche, Rechnung, Garantie und OVP","SILBER 2. Generation AKKU TOP! 100% pos. Bewertung 3,90",0,"ipod mini 4gb mit tasche, rechnung, garantie und ovp","silber 2. generation akku top! 100% pos. bewertung 3,90",1,1,-0.447913,-1.244638,-0.983191,-1.016074,-0.395092,-0.395092,0.395092,0.502852,-1.031393,-0.165261,3,1,1,1,0,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.921611,3,"listing_title_lowercase_contains_warrenty_transformed",0.157201,"listing_title_lowercase_contains_ovp_transformed",0.052287,"ipix_featured_fee_flag_transformed",0.046618
501,"iPod Mini 4GB Silber + Logic3 Sound i-Station und .....","",0,"ipod mini 4gb silber + logic3 sound i-station und .....","",10,10,-0.006293,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.710807,-1.054112,0.673241,3,1,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,"F",0.855283,4,"start_price_mean < real_transformed",0.129017,"ipix_featured_fee_flag_transformed",0.076494,"listing_title_lowercase_contains_apple_transformed",0.057264
7806,"Apple IPod mini 4gb in Silber +++Top-Zustand+++","",0,"apple ipod mini 4gb in silber +++top-zustand+++","",2,2,-0.553653,-1.031611,-0.983191,-1.016074,-0.989050,-0.989050,0.989050,1.034981,-1.144991,-1.681646,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,"F",0.911841,3,"listing_title_lowercase_contains_bussword_transformed",0.158815,"start_price_mean < real_transformed",0.074900,"discret_feedback_score_transformed",0.054350
494,"+++ IPOD mini 4 GB silber OVP +++","",1,"+++ ipod mini 4 gb silber ovp +++","",10,10,-0.505448,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.583096,-0.554506,-0.543689,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.734524,4,"listing_title_lowercase_contains_ovp_transformed",0.084477,"listing_title_lowercase_contains_apple_transformed",0.066679,"gallery_fee_flag_transformed",0.053552
3502,"ipod mini 4gb 4 gb TOP silber","",0,"ipod mini 4gb 4 gb top silber","",12,12,-0.527218,1.098661,-0.983191,-1.016074,0.347354,0.347354,-0.347354,-0.391126,-1.690265,-0.811685,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.920868,4,"listing_title_lowercase_contains_bussword_transformed",0.217655,"is_before_weihnachten_transformed",0.065031,"gms_transformed",0.059311
5960,"Apple iPod mini","",1,"apple ipod mini","",1,1,-0.558318,-1.244638,-0.983191,-1.016074,-0.416305,-0.416305,0.416305,0.460281,-0.009005,-2.408942,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.819250,3,"discret_feedback_score_transformed",0.120088,"_article_meta_mini_transformed",0.048201,"item_leaf_category_name_article_category_transformed",0.038026
487,"Apple iPod mini 4GB silber *OVP*","",0,"apple ipod mini 4gb silber *ovp*","",10,10,-0.418368,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.583096,-0.804195,-0.042396,3,1,1,0,0,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.754636,4,"ipix_featured_fee_flag_transformed",0.086696,"listing_title_lowercase_contains_ovp_transformed",0.082226,"gallery_fee_flag_transformed",0.052125
482,"iPod mini 4GB in Originalverpackung","",0,"ipod mini 4gb in originalverpackung","",10,10,-0.471238,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.668236,-1.213150,-0.287823,3,1,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,"F",1.143301,4,"listing_title_lowercase_contains_original_transformed",0.362559,"ipix_featured_fee_flag_transformed",0.057224,"listing_title_lowercase_contains_apple_transformed",0.042838
5964,"Ipod Mini 4GB silber und Itrip und Kfz-Ladekabel","",1,"ipod mini 4gb silber und itrip und kfz-ladekabel","",1,1,-0.488343,-1.244638,-0.983191,-1.016074,-0.416305,-0.416305,0.416305,0.417711,-0.577225,-0.400310,3,0,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,"F",1.005986,3,"buy_it_now_mean < real_transformed",0.119008,"is_buy_it_now_greater_transformed",0.095737,"start_price_mean < real_transformed",0.067891
480,"iPod mini 4GB silber, 2Hüllen+730 Songs NP199ÿ wie Neu","",0,"ipod mini 4gb silber, 2hüllen+730 songs np199ÿ wie neu","",10,10,-0.357723,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.689521,-0.849635,0.144728,2,1,1,1,0,1,6,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,"F",1.320271,1,"listing_title_lowercase_contains_songs_transformed",0.278818,"listing_type_code_9_transformed",0.036714,"listing_type_code_1_transformed",0.034832
3492,"iPod mini 4GB 1000 songs PC+Mac (Silver). TOP Zustand!!","",1,"ipod mini 4gb 1000 songs pc+mac (silver). top zustand!!","",12,12,-0.538103,1.098661,-0.983191,-1.016074,0.347354,0.347354,-0.347354,-0.305985,-0.236202,-1.024405,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,"F",1.779829,4,"listing_title_lowercase_contains_songs_transformed",0.458405,"listing_title_lowercase_contains_bussword_transformed",0.112613,"start_price_mean < real_transformed",0.061998
476,"APPLE IPOD MINI 4 GB SILBER Mod.2005 - Deutsche Ware !","Top Zustand! Nur 2 Wochen getestet! Inkl. Garantie!",0,"apple ipod mini 4 gb silber mod.2005 - deutsche ware !","top zustand! nur 2 wochen getestet! inkl. garantie!",10,10,-0.482123,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.583096,-0.690597,-0.356565,3,0,0,0,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,"F",1.362476,4,"buy_it_now_mean < real_transformed",0.161038,"is_buy_it_now_greater_transformed",0.127421,"bold_fee_flag_transformed",0.110171
3489,"iPod MINI 4GB silber + Power Pod GRIFFIN","",1,"ipod mini 4gb silber + power pod griffin","",12,12,-0.391933,1.098661,-0.983191,-1.016074,0.347354,0.347354,-0.347354,-0.391126,-0.577225,0.047459,3,1,0,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.821179,4,"bold_fee_flag_transformed",0.182792,"is_before_weihnachten_transformed",0.072926,"listing_title_lowercase_contains_apple_transformed",0.059642
468,"Apple iPod mini silber 4 GB wie neu mit Zubehör","",0,"apple ipod mini silber 4 gb wie neu mit zubehör","",10,10,-0.373273,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.583096,-1.031620,0.102735,3,1,1,0,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.735591,4,"ipix_featured_fee_flag_transformed",0.088940,"listing_title_lowercase_contains_new_transformed",0.060355,"gallery_fee_flag_transformed",0.053475
466,"Apple ipod mini silber (4GB), Sennheiser MX-450, iTrip","",1,"apple ipod mini silber (4gb), sennheiser mx-450, itrip","",10,10,-0.312628,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.583096,-0.552234,0.250373,3,1,0,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.852441,4,"bold_fee_flag_transformed",0.176089,"ipix_featured_fee_flag_transformed",0.076749,"gallery_fee_flag_transformed",0.047490
464,"IPOD Mini Silber wie neu mit Schutzhülle und Displaysch","",0,"ipod mini silber wie neu mit schutzhülle und displaysch","",10,10,-0.559873,0.672607,-0.983191,-1.016074,1.620121,1.620121,-1.620121,-1.668236,-1.031620,0.000000,3,1,1,0,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.756291,4,"ipix_featured_fee_flag_transformed",0.086506,"listing_title_lowercase_contains_apple_transformed",0.064759,"listing_title_lowercase_contains_new_transformed",0.058703
