auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_year,listing_start_date_month,listing_end_date_year,listing_end_date_month,listing_start_date_year1_transformed,listing_durtn_days_transformed,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,listing_start_date_day1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,listing_start_date_day,listing_end_date_day,gms_transformed,discret_feedback_score_transformed,Umcodieren1_transformed,item_leaf_category_name_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,category_featured_fee_flag_transformed,gallery_fee_flag_transformed,gallery_featured_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,schedule_fee_flag_transformed,border_fee_flag_transformed,category_avg_gms_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_nano_transformed,_article_meta_classic_transformed,_article_40_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,_article_2_transformed,item_leaf_category_name_color_category_Blau_flag_transformed,item_leaf_category_name_color_category_Gold_flag_transformed,item_leaf_category_name_color_category_Grün_flag_transformed,item_leaf_category_name_color_category_Pink_flag_transformed,item_leaf_category_name_color_category_Silber_flag_transformed,item_leaf_category_name_color_category_Sonsti_flag_transformed,listing_type_code_1_transformed,listing_type_code_2_transformed,listing_type_code_7_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_silver_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_green_transformed,listing_title_lowercase_contains_pink_transformed,listing_title_lowercase_contains_blue_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_invoice_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_verschweißt_transformed,listing_title_lowercase_contains_dock_transformed,listing_title_lowercase_contains_alt_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,listing_title_lowercase_contains_bag_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed
2154,"Apple iPod Mini pink / rosa 4GB - MP3 Audio Player","",0,"apple ipod mini pink / rosa 4gb - mp3 audio player","",2005,11,2005,11,2005,-0.640009,2.729075,0.885634,0.217370,-0.558649,-0.794813,0.792823,0.792823,-0.792823,-0.838114,0.217370,0.571522,-1.020033,2.733197,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
5023,"APPLE IPOD MINI 4GB PINK I-POD MP3 PLAYER I POD","",1,"apple ipod mini 4gb pink i-pod mp3 player i pod","",2005,12,2006,1,2005,0.694503,-0.373273,1.098661,1.499960,-0.558649,-0.794813,-0.076901,-0.076901,0.076901,0.119718,1.499960,-1.363996,0.286351,0.102735,"05","05",3,"0","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
2562,"Apple iPod Mini - Pink - Top Zustand + Extras/Zubehör","",1,"apple ipod mini - pink - top zustand + extras/zubehör","",2005,11,2005,12,2005,0.694503,-0.363943,0.885634,1.033564,-0.558649,-0.794813,0.644333,0.644333,-0.644333,-0.603978,1.033564,-1.726905,-0.463400,0.128332,"05","05",3,"0","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","0","1"
2939,"Pink Apple Ipod Mini","",0,"pink apple ipod mini","",2005,11,2005,12,2005,0.694503,-0.553653,0.885634,1.733159,-0.558649,-0.794813,0.517057,0.517057,-0.517057,-0.476266,1.733159,-1.001086,-0.690597,-1.681646,"05","05",3,"1","1","1","0","1","0","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
2560,"MP3 Player Apple iPod mini 4GB pink NAGELNEU und OVP!!!","",1,"mp3 player apple ipod mini 4gb pink nagelneu und ovp!!!","",2005,11,2005,12,2005,1.695387,-0.460353,0.885634,1.033564,-0.558649,-0.794813,0.644333,0.644333,-0.644333,-0.540122,1.033564,-1.363996,0.150033,-0.227054,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
8852,"APPLE iPod  mini *PiNK*4 GB*4GB*mit sehr viel MUSiK!!!","",0,"apple ipod  mini *pink*4 gb*4gb*mit sehr viel musik!!!","",2006,2,2006,3,2006,0.694503,-0.377938,-1.031611,1.266762,-0.558649,-0.794813,-1.349667,-1.349667,1.349667,1.396829,1.266762,-1.243026,-1.326749,0.089452,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1"
3999,"iPod mini 4GB pink neuwertig und OVP","",0,"ipod mini 4gb pink neuwertig und ovp","",2005,12,2005,12,2005,0.027247,-0.548988,1.098661,-0.249027,-0.558649,-0.794813,0.241291,0.241291,-0.241291,-0.242130,-0.249027,0.329582,-0.985272,-1.388053,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
4910,"i Pod Mini 4 GB Pink in OVP mit allem Zubehör","",0,"i pod mini 4 gb pink in ovp mit allem zubehör","",2005,12,2006,1,2005,0.694503,-0.497673,1.098661,1.266762,-0.558649,-0.794813,-0.034475,-0.034475,0.034475,0.077148,1.266762,-1.605935,-0.576998,-0.473634,"05","05",3,"1","1","1","0","1","1","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0"
2052,"iPod Mini, Pink mit viel Zubehör","",0,"ipod mini, pink mit viel zubehör","",2005,11,2005,11,2005,-0.640009,-0.558318,0.885634,0.100771,-0.558649,-0.794813,0.814035,0.814035,-0.814035,-0.859400,0.100771,0.450552,-2.144659,-2.408942,"05","05",3,"1","1","1","1","1","0","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1"
8601,"APPLE iPod mini 4GB PINK MP3 WAV NEU+OVP","",1,"apple ipod mini 4gb pink mp3 wav neu+ovp","",2006,2,2006,2,2006,0.027247,2.729075,-1.031611,0.800366,-0.558649,-0.794813,-1.264816,-1.264816,1.264816,1.269118,0.800366,1.418311,-0.349801,2.312686,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
5060,"Apple I Pod mini neuwertig!","",0,"apple i pod mini neuwertig!","",2005,12,2006,1,2005,1.695387,-0.517888,1.098661,1.616560,-0.558649,-0.794813,-0.098114,-0.098114,0.098114,0.204859,1.616560,-0.880116,-0.988452,-0.679837,"05","05",3,"0","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0"
1758,"#### Mini I Pod Pink 4 GB wie neu anschauen ####","",0,"#### mini i pod pink 4 gb wie neu anschauen ####","",2005,11,2005,11,2005,1.695387,-0.348393,0.885634,-0.482225,-0.558649,-0.794813,0.920099,0.920099,-0.920099,-0.816829,-0.482225,0.692492,-0.576998,0.168400,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","0","1"
3769,"Apple iPod mini 4GB pink (1.Generation), neuwertig","",1,"apple ipod mini 4gb pink (1.generation), neuwertig","",2005,12,2005,12,2005,0.694503,0.287603,1.098661,-0.482225,-0.558649,-0.794813,0.283716,0.283716,-0.283716,-0.242130,-0.482225,0.329582,-0.349801,0.896659,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
5143,"IPOD MINI PINK OVP WIE NEU!!!","",1,"ipod mini pink ovp wie neu!!!","",2005,12,2006,1,2005,0.694503,-0.012513,1.098661,1.733159,-0.558649,-0.794813,-0.119326,-0.119326,0.119326,0.162289,1.733159,-1.122056,-0.508839,0.667313,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0"
4916,"Apple iPod mini, 4 GB, Pink","",0,"apple ipod mini, 4 gb, pink","",2005,12,2005,12,2005,-1.640894,-0.437028,1.098661,1.266762,-0.558649,-0.794813,-0.034475,-0.034475,0.034475,-0.071848,1.266762,1.297341,-0.872355,-0.116585,"05","05",3,"0","1","1","0","1","0","0","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
3169,"Apple iPod mini Pink mit Tasche","",0,"apple ipod mini pink mit tasche","",2005,12,2005,12,2005,-0.640009,-0.379493,1.098661,-1.298419,-0.558649,-0.794813,0.432206,0.432206,-0.432206,-0.476266,-1.298419,-1.001086,-0.690142,0.084949,"05","05",3,"1","0","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1"
8854,"Apple Ipod Mini 4GB pink mit Zubehör in OVP 2 Genration","Habe den Ipod nur 1 mal benutzt !!! Zustand wie NEU!",0,"apple ipod mini 4gb pink mit zubehör in ovp 2 genration","habe den ipod nur 1 mal benutzt !!! zustand wie neu!",2006,2,2006,2,2006,-1.640894,-0.318848,-1.031611,1.266762,-0.558649,-0.794813,-1.349667,-1.349667,1.349667,1.247833,1.266762,1.297341,-0.599718,0.237006,"05","05",3,"0","1","1","1","1","0","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
1976,"Apple iPod Mini pink / rosa 4GB - MP3 Audio Player","",0,"apple ipod mini pink / rosa 4gb - mp3 audio player","",2005,11,2005,11,2005,-0.640009,2.729075,0.885634,-0.132427,-0.558649,-0.794813,0.856461,0.856461,-0.856461,-0.901970,-0.132427,0.208613,-1.031393,2.729612,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
5240,"ipod Mini 4 GB","",1,"ipod mini 4 gb","",2006,1,2006,1,2006,-1.640894,-0.427698,-1.244638,-1.531617,-0.558649,-0.794813,-0.182965,-0.182965,0.182965,0.077148,-1.531617,-1.605935,-0.168043,-0.078180,"05","05",3,"0","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1","1"
2259,"IPOD-MINI-4 GB SPEICHER-IM EDLEM PINK-SEHR EDEL","",1,"ipod-mini-4 gb speicher-im edlem pink-sehr edel","",2005,11,2005,12,2005,1.695387,-0.545878,0.885634,0.916965,-0.558649,-0.794813,0.665546,0.665546,-0.665546,-0.561407,0.916965,-1.484965,-0.349801,-1.256205,"05","05",3,"1","1","1","0","1","1","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1"
1730,"Apple iPod Mini pink / rosa 4GB - MP3 Audio Player","",0,"apple ipod mini pink / rosa 4gb - mp3 audio player","",2005,11,2005,11,2005,-0.640009,2.729075,0.885634,-0.598824,-0.558649,-0.794813,0.941312,0.941312,-0.941312,-0.987111,-0.598824,-0.275267,-0.622438,2.724763,"05","05",2,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","0","1"
4485,"Apple iPod mini 4GB Pink mit Orginalzubehör","",1,"apple ipod mini 4gb pink mit orginalzubehör","",2005,12,2005,12,2005,0.694503,-0.435473,1.098661,0.450568,-0.558649,-0.794813,0.114014,0.114014,-0.114014,-0.071848,0.450568,1.297341,0.558988,-0.109986,"05","05",3,"1","0","1","0","1","0","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
5059,"i pod Mini Pink 4gb","",0,"i pod mini pink 4gb","",2005,12,2006,1,2005,-0.640009,-0.547433,1.098661,1.616560,-0.558649,-0.794813,-0.098114,-0.098114,0.098114,0.055863,1.616560,-1.726905,-1.258590,-1.317998,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","0"
5529,"iPod mini pink 4 GB  -kaum gebraucht- TOP","",1,"ipod mini pink 4 gb  -kaum gebraucht- top","",2006,1,2006,1,2006,0.694503,-0.180453,-1.244638,-0.948621,-0.558649,-0.794813,-0.289029,-0.289029,0.289029,0.332570,-0.948621,-0.154297,-0.349801,0.475055,"05","05",3,"0","1","1","0","1","1","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
2386,"APPLE iPod MINI PINK /ROSA 4GB MP3 AUDIO PLAYER WIE NEU","",0,"apple ipod mini pink /rosa 4gb mp3 audio player wie neu","",2005,11,2005,11,2005,-0.640009,-0.166458,0.885634,0.683766,-0.558649,-0.794813,0.707972,0.707972,-0.707972,-0.752974,0.683766,1.055401,-0.804195,0.494058,"05","05",3,"1","1","1","1","1","0","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
5139,"APPLE IPOD MINI 4GB PINK I-POD MP3 PLAYER I POD","",1,"apple ipod mini 4gb pink i-pod mp3 player i pod","",2006,1,2006,1,2006,0.694503,-0.457243,-1.244638,-1.648216,-0.558649,-0.794813,-0.161752,-0.161752,0.161752,0.204859,-1.648216,-0.880116,0.331791,-0.210910,"05","05",3,"0","1","1","1","1","1","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1"
8973,"iPod Mini Pink 4 GB - NEU- OVP-mit Lieferschein","ORIGINAL VERPACKT + Power Adapter +Dock Connector",1,"ipod mini pink 4 gb - neu- ovp-mit lieferschein","original verpackt + power adapter +dock connector",2006,2,2006,3,2006,0.027247,-0.449468,-1.031611,1.499960,-0.558649,-0.794813,-1.392092,-1.392092,1.392092,1.396829,1.499960,-1.243026,-0.168043,-0.172599,"05","05",3,"1","1","1","1","1","0","0","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
7996,"IPod Mini pink, rosa, mit Garantie, frei Haus, mit Skin","",1,"ipod mini pink, rosa, mit garantie, frei haus, mit skin","",2006,2,2006,2,2006,-1.307266,-0.214663,-1.031611,-0.365626,-0.558649,-0.794813,-1.052688,-1.052688,1.052688,0.971126,-0.365626,-0.275267,-0.190763,0.425482,"05","05",2,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","1"
3896,"iPod Mini Pink ,Original verschweißt + Massig Zubehör!!","",1,"ipod mini pink ,original verschweißt + massig zubehör!!","",2005,12,2005,12,2005,-0.640009,-0.547433,1.098661,-0.365626,-0.558649,-0.794813,0.262503,0.262503,-0.262503,-0.305985,-0.365626,-0.033327,1.149246,-1.317998,"05","05",3,"1","1","1","1","1","0","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1"
7565,"!!! Apple I Pod Mini (Pink) 4GB Speicher !!! NEU !!!","",0,"!!! apple i pod mini (pink) 4gb speicher !!! neu !!!","",2006,2,2006,2,2006,0.694503,-0.511668,-1.031611,-1.181820,-0.558649,-0.794813,-0.904199,-0.904199,0.904199,0.949840,-1.181820,-0.396237,-0.665378,-0.607359,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
9108,"iPod mini 4 GB ++PINK+++ANSEHEN++++TOP++","++inkl. Apple Netzteil++NUR 1 TAG!++kaum benutzt++",0,"ipod mini 4 gb ++pink+++ansehen++++top++","++inkl. apple netzteil++nur 1 tag!++kaum benutzt++",2006,3,2006,3,2006,-1.307266,-0.542768,-0.818583,-1.531617,-0.558649,-0.794813,-1.434518,-1.434518,1.434518,1.354259,-1.531617,-1.484965,-1.304029,-1.150927,"05","05",3,"0","1","1","1","1","0","0","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","1","1","1"
1971,"Apple iPod Mini pink / rosa 4GB - MP3 Audio Player","",0,"apple ipod mini pink / rosa 4gb - mp3 audio player","",2005,11,2005,11,2005,-0.640009,2.729075,0.885634,-0.132427,-0.558649,-0.794813,0.856461,0.856461,-0.856461,-0.901970,-0.132427,0.208613,-0.600627,2.729612,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
8866,"iPod  4GB  mit viel Zubehör wenig genutzt","",0,"ipod  4gb  mit viel zubehör wenig genutzt","",2006,2,2006,3,2006,0.694503,-0.539658,-1.031611,1.266762,-0.558649,-0.794813,-1.349667,-1.349667,1.349667,1.396829,1.266762,-1.243026,-1.235870,-1.063285,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
2870,"ipod mini 4gb mit original zubehör","",0,"ipod mini 4gb mit original zubehör","",2005,11,2005,12,2005,0.694503,-0.452578,0.885634,1.616560,-0.558649,-0.794813,0.538269,0.538269,-0.538269,-0.497552,1.616560,-1.122056,-0.804195,-0.187589,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1"
4499,"IPOD Mini 4gb Pink OVP","",0,"ipod mini 4gb pink ovp","",2005,12,2005,12,2005,-0.640009,0.449323,1.098661,0.333969,-0.558649,-0.794813,0.135227,0.135227,-0.135227,-0.178274,0.333969,0.692492,-0.554278,0.988285,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
8452,"iPod Mini 4GB pink inkl. iPod Dock","",1,"ipod mini 4gb pink inkl. ipod dock","",2006,2,2006,2,2006,0.694503,-0.076268,-1.031611,0.450568,-0.558649,-0.794813,-1.201178,-1.201178,1.201178,1.247833,0.450568,1.297341,-0.304362,0.602344,"05","05",3,"1","1","1","0","1","0","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
8187,"iPod mini - 4 GB - MP3-Player - NEU","",1,"ipod mini - 4 gb - mp3-player - neu","",2006,2,2006,2,2006,-0.640009,-0.418368,-1.031611,0.100771,-0.558649,-0.794813,-1.137539,-1.137539,1.137539,1.098837,0.100771,0.450552,0.104139,-0.042396,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1"
6962,"Apple Ipod Mini 4GB Pink - NEU -","",1,"apple ipod mini 4gb pink - neu -","",2006,1,2006,2,2006,0.694503,-0.405928,-1.244638,1.616560,-0.558649,-0.794813,-0.755709,-0.755709,0.755709,0.800844,1.616560,-1.243026,-0.120332,0.001810,"05","05",3,"0","1","1","0","1","0","1","0","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1"
5520,"Apple iPod Mini Pink inkl. neuer Akku und DVD","",0,"apple ipod mini pink inkl. neuer akku und dvd","",2006,1,2006,1,2006,-1.640894,-0.325068,-1.244638,-0.948621,-0.558649,-0.794813,-0.289029,-0.289029,0.289029,0.183574,-0.948621,-1.001086,-1.735704,0.223289,"05","05",2,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1"
2375,"Apple iPod Mini pink / rosa 4GB - MP3 Audio Player","",1,"apple ipod mini pink / rosa 4gb - mp3 audio player","",2005,11,2005,11,2005,0.694503,2.729075,0.885634,0.683766,-0.558649,-0.794813,0.707972,0.707972,-0.707972,-0.667833,0.683766,1.539281,-0.395240,2.737364,"05","05",2,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","1"
7590,"Apple iPod Mini 4GB in pink","",1,"apple ipod mini 4gb in pink","",2006,2,2006,2,2006,0.694503,-0.556763,-1.031611,-1.065221,-0.558649,-0.794813,-0.925412,-0.925412,0.925412,0.971126,-1.065221,-0.275267,-0.009005,-2.045294,"05","05",3,"1","1","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
2371,"Apple iPod Mini pink / rosa 4GB - MP3 Audio Player","",0,"apple ipod mini pink / rosa 4gb - mp3 audio player","",2005,11,2005,11,2005,-0.640009,2.729075,0.885634,0.683766,-0.558649,-0.794813,0.707972,0.707972,-0.707972,-0.752974,0.683766,1.055401,-1.054112,2.737364,"05","05",3,"1","1","1","1","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1"
2664,"IPOD mini PINK 4GB ---sehr edel - metallgehäuse !!!","",0,"ipod mini pink 4gb ---sehr edel - metallgehäuse !!!","",2005,11,2005,11,2005,-1.640894,-0.542768,0.885634,1.266762,-0.558649,-0.794813,0.601908,0.601908,-0.601908,-0.710403,1.266762,1.297341,-1.076832,-1.150927,"05","05",3,"0","0","1","0","1","1","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1"
2501,"i Pod mini mit  Zubehör","",0,"i pod mini mit  zubehör","",2005,11,2005,11,2005,-0.640009,-0.446358,0.885634,0.916965,-0.558649,-0.794813,0.665546,0.665546,-0.665546,-0.710403,0.916965,1.297341,-0.925064,-0.158025,"05","05",3,"0","1","1","0","1","0","1","1","1",5.000000,"6","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","0","0","1","0","1"
