auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg,listing_start_date_date,listing_start_date_in_weeks,listing_start_date_month,listing_start_date_day,listing_start_date_year,item_leaf_category_name_article_category,item_leaf_category_name_color_category,_article_meta_mini,_article_meta_nano,_article_meta_classic,_article_40,_article_30,_article_20,_article_4,_article_2,item_leaf_category_name_color_category_Blau_flag,item_leaf_category_name_color_category_Gold_flag,item_leaf_category_name_color_category_Grün_flag,item_leaf_category_name_color_category_Pink_flag,item_leaf_category_name_color_category_Silber_flag,item_leaf_category_name_color_category_Sonsti_flag,listing_type_code_1,listing_type_code_2,listing_type_code_7,listing_type_code_9,listing_title_lowercase_contains_new,listing_subtitle_lowercase_contains_new,listing_title_lowercase_contains_ovp,listing_title_lowercase_contains_black,listing_title_lowercase_contains_silver,listing_title_lowercase_contains_white,listing_title_lowercase_contains_green,listing_title_lowercase_contains_pink,listing_title_lowercase_contains_blue,listing_title_lowercase_contains_photo,listing_title_lowercase_contains_bussword,listing_title_lowercase_contains_invoice,listing_title_lowercase_contains_video,listing_title_lowercase_contains_warrenty,listing_title_lowercase_contains_colordisplay,listing_title_lowercase_contains_original,listing_title_lowercase_contains_verschweißt,listing_title_lowercase_contains_dock,listing_title_lowercase_contains_alt,listing_title_lowercase_contains_songs,listing_title_lowercase_contains_verpackt,listing_title_lowercase_contains_bag,Partition
6659,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB , weiß , neuwertig , OVP","",0,1,90,150.000000,189.000000,"Y","N","N","Y","N","N","N","N","N",1,189.000000,197.862000,0,2006-01-24,5534.142857,1,24,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9873,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB . 100% Neu!!! iPod weiß/white","",7,1,34,1.000000,230.000000,"Y","Y","N","Y","N","Y","N","N","N",1,218.000000,197.862000,1,2006-03-14,5541.142857,3,14,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3610,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB Black inkl. Koss The Plug Garantie OVP","",3,1,964,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,214.060000,197.862000,1,2005-12-10,5527.714286,12,10,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
1892,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB in weiss (NEU)","",3,1,5,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,206.010000,197.862000,1,2005-11-13,5523.857143,11,13,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6427,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB in weiß, + Zubehör, Garantie","",3,9,278,215.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,215.000000,197.862000,1,2006-01-20,5533.571429,1,20,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
4274,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Neu !","",0,9,1125,239.900000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,239.900000,197.862000,1,2005-12-16,5528.571429,12,16,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4546,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Neu !","",2,9,1136,239.900000,0.000000,"N","N","N","N","N","N","N","Y","N",1,239.900000,197.862000,1,2005-12-19,5529.000000,12,19,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4549,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Neu !","",3,9,1136,239.900000,0.000000,"N","N","N","N","N","N","N","Y","N",1,239.900000,197.862000,1,2005-12-19,5529.000000,12,19,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4633,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Neu !","",3,9,1136,239.900000,0.000000,"N","N","N","N","N","N","N","Y","N",1,239.900000,197.862000,1,2005-12-20,5529.142857,12,20,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9895,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Neu Originalverpackt Schwarz","",1,1,154,150.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,206.000000,197.862000,1,2006-03-15,5541.285714,3,15,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","1_Training"
4462,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4 GB Neu und original verpackt","",0,9,24,225.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,225.000000,197.862000,1,2005-12-18,5528.857143,12,18,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","1_Training"
4646,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB OVP und eingeschweisst, weiss","",7,1,20,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,233.090000,197.862000,1,2005-12-20,5529.142857,12,20,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8030,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB schwarz","",0,1,31,150.000000,189.000000,"Y","N","N","N","N","Y","N","Y","N",1,189.000000,197.862000,0,2006-02-13,5537.000000,2,13,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8178,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Schwarz","",0,1,47,1.000000,150.000000,"Y","Y","N","N","N","N","N","N","Y",1,150.000000,197.862000,0,2006-02-15,5537.285714,2,15,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3039,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4 GB schwarz","",3,1,112,199.000000,215.000000,"Y","N","N","N","N","N","N","N","N",1,215.000000,197.862000,1,2005-12-01,5526.428571,12,1,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2177,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD Nano 4 GB Schwarz","Originalverpackt",3,1,41,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,223.000000,197.862000,1,2005-11-17,5524.428571,11,17,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7026,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB Schwarz -NEU & OVP-  +nur ÿ4,90 Versand+","",7,1,67,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,238.000000,197.862000,1,2006-01-29,5534.857143,1,29,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8697,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB schwarz (Neu)","",0,9,1482,189.000000,0.000000,"N","N","N","N","N","N","Y","N","N",1,189.000000,197.862000,0,2006-02-24,5538.571429,2,24,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3145,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB schwarz neu (1x ausprobiert) Garantie","",7,1,149,1.000000,0.000000,"N","N","N","Y","N","Y","N","N","N",1,243.000000,197.862000,1,2005-12-03,5526.714286,12,3,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
8500,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","ipod nano 4 GB schwarz NEU-OVP","originalverschweißt mit Kaufnachweis",5,1,14,199.000000,250.000000,"Y","N","N","Y","N","N","N","Y","N",1,221.010000,197.862000,1,2006-02-28,5539.142857,2,28,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
9125,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB SCHWARZ wie Neu","",3,1,346,1.000000,220.000000,"Y","N","N","Y","N","N","N","N","N",1,201.000000,197.862000,1,2006-03-02,5539.428571,3,2,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2529,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD NANO 4 GB Topschnäppchen vom Goldseller","",3,9,6915,214.990000,0.000000,"N","N","N","Y","N","N","N","N","N",1,214.990000,197.862000,1,2005-11-23,5525.285714,11,23,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8543,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB weiss","",7,1,57,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,213.000000,197.862000,1,2006-02-21,5538.142857,2,21,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4576,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB weiß (i-Pod) OVP eingeschweißt","",5,1,55,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,225.000000,197.862000,1,2005-12-20,5529.142857,12,20,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5451,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4 GB weiß Farbdisplay Neu in ungeöffneter OVP","",10,1,6,1.990000,0.000000,"N","N","N","N","N","N","N","N","N",1,246.000000,197.862000,1,2006-01-05,5531.428571,1,5,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","1_Training"
8012,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB weiß NEU Original Verpackt!!! TOP!","",7,1,28,1.000000,0.000000,"N","N","N","N","N","Y","N","N","N",1,211.000000,197.862000,1,2006-02-12,5536.857143,2,12,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","F","F","F","W","F","1_Training"
2794,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB, Schwarz.","",7,1,32,1.000000,0.000000,"N","Y","N","N","N","N","N","Y","N",1,149.000000,197.862000,0,2005-11-28,5526.000000,11,28,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8584,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4 GB, weiss","nicht original verpackt aber original nicht angefasst",7,1,20,56.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,203.000000,197.862000,1,2006-02-22,5538.285714,2,22,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4561,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4 GB, weiß oder schwarz, jetzt mit GRAVUR","+++ persönliche Gravur +++ persönlicher Gravur +++",7,1,274,1.000000,0.000000,"N","N","N","Y","N","Y","Y","N","N",1,240.000000,197.862000,1,2005-12-19,5529.000000,12,19,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6410,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB","",0,1,37,1.000000,180.000000,"Y","Y","N","Y","N","N","N","N","N",1,180.000000,197.862000,0,2006-01-20,5533.571429,1,20,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
7942,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4GB","",7,1,0,50.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,202.000000,197.862000,1,2006-02-12,5536.857143,2,12,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4378,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB  - Nagelneu OVP und eingeschweisst","",3,1,79,1.000000,210.000000,"Y","N","N","Y","N","Y","N","N","N",1,250.000000,197.862000,1,2005-12-17,5528.714286,12,17,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8629,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD Nano 4GB  - Neu/OVP mit Garantie 12 Mon.","",0,9,51,149.000000,0.000000,"N","N","N","N","N","Y","N","N","N",4,149.000000,197.862000,0,2006-02-22,5538.285714,2,22,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","1_Training"
9339,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","ipod Nano 4GB  WHITE","",1,1,584,80.000000,135.000000,"Y","N","N","N","N","N","N","N","N",1,84.040000,197.862000,0,2006-03-05,5539.857143,3,5,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4559,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB - Nagelneu OVP und eingeschweisst","",0,9,58,240.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,240.000000,197.862000,1,2005-12-19,5529.000000,12,19,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4589,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB - Nagelneu OVP und eingeschweisst","",0,9,58,249.990000,0.000000,"N","N","N","Y","N","N","N","N","N",1,249.990000,197.862000,1,2005-12-20,5529.142857,12,20,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4627,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB - Nagelneu OVP und eingeschweisst","",1,9,58,249.990000,0.000000,"N","N","N","Y","N","N","N","N","N",1,249.990000,197.862000,1,2005-12-20,5529.142857,12,20,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","W","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8281,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB - nur 2mal benutzt","",3,1,3,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,215.000000,197.862000,1,2006-02-17,5537.571429,2,17,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6906,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB - Unvorstellbar klein, leicht in Farbe**","",10,9,5158,248.900000,0.000000,"N","N","N","Y","N","N","N","N","N",19,248.900000,197.862000,1,2006-01-27,5534.571429,1,27,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6780,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod nano 4GB !! NEU !! Original eingeschweißt verpackt","!!! VERSANDKOSTENFREI !!!",5,1,26,1.000000,0.000000,"N","Y","N","Y","N","N","N","Y","Y",1,238.000000,197.862000,1,2006-01-26,5534.428571,1,26,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","1_Training"
8376,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB *brandneu*","",5,1,9,179.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,212.600000,197.862000,1,2006-02-19,5537.857143,2,19,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
6817,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB + iPod Armband OVP","",7,1,13,1.000000,0.000000,"N","N","N","N","N","N","N","Y","N",1,210.000000,197.862000,1,2006-01-27,5534.571429,1,27,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
2351,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4GB BLACK - Neu und OVP","",3,1,52,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,216.000000,197.862000,1,2005-11-21,5525.000000,11,21,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8700,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB black / schwarz","",0,1,210,1.000000,135.000000,"Y","N","N","N","N","Y","N","N","N",1,135.000000,197.862000,0,2006-02-24,5538.571429,2,24,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
15958,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB black/ schwarz - NEU in ungeöffneter OVP","",3,1,213,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,203.000000,197.862000,1,2006-03-17,5541.571429,3,17,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4855,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4GB in schwarz","",5,1,148,1.000000,0.000000,"N","Y","N","Y","N","Y","N","Y","N",1,223.000000,197.862000,1,2005-12-25,5529.857143,12,25,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8788,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","IPOD Nano 4GB in ungeöffneter Originalverpackung","IPOD Nano Black 4 GB",2,1,421,190.000000,230.000000,"Y","N","N","Y","N","N","N","N","N",1,230.000000,197.862000,1,2006-02-25,5538.714286,2,25,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","F","F","1_Training"
2611,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod NANO 4GB mit Ipod Universal Dock von Apple OVP","",0,1,19,189.000000,199.000000,"Y","N","N","Y","N","Y","N","N","N",1,199.000000,197.862000,1,2005-11-25,5525.571429,11,25,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","1_Training"
5969,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB NEU black originalverpackt °°°°°°°°°°","",7,1,85,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,250.000000,197.862000,1,2006-01-13,5532.571429,1,13,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","F","F","F","F","F","F","F","F","F","F","F","F","W","F","F","F","F","W","F","1_Training"
7380,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB oder iPod 30GB GRATIS!!!nutzt die chance","",3,1,13,1.000000,0.000000,"N","N","N","Y","N","N","N","N","N",1,104.000000,197.862000,0,2006-02-03,5535.571429,2,3,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
5467,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod nano 4GB schwarz - NEU und OVP -","",7,1,144,1.000000,0.000000,"N","Y","N","Y","N","N","Y","Y","N",1,268.000000,197.862000,1,2006-01-08,5531.857143,1,8,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
4315,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB Schwarz ...mehr als neuwertig....","",1,1,141,1.000000,0.000000,"N","N","N","N","N","N","N","N","N",1,267.000000,197.862000,1,2005-12-16,5528.571429,12,16,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
3384,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","iPod Nano 4GB schwarz / black inkl. neue Kopfhörer","",3,1,263,1.000000,0.000000,"N","N","N","Y","N","N","N","Y","N",1,226.000000,197.862000,1,2005-12-08,5527.428571,12,8,2005,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","F","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
8019,"Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB","Ipod Nano 4GB schwarz Neu & OVP","",7,1,4,1.000000,0.000000,"N","Y","N","Y","N","Y","N","Y","Y",1,201.300000,197.862000,1,2006-02-12,5536.857143,2,12,2006,"iPod Nano 4 GB",,"F","W","F","F","F","F","W","F","F","F","F","F","F","F","W","F","F","F","W","F","W","W","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","1_Training"
