auct_id,listing_title,listing_subtitle,gms_greater_avg,listing_title_lowercase,listing_subtitle_lowercase,listing_start_date_month,listing_end_date_month,feedback_score_at_listing_time_transformed,listing_start_date_month1_transformed,start_price_Mean_transformed,buy_it_now_price_Mean_transformed,dasy_between_weihnachten_2006_transformed,days_between_weihnachten_2005_transformed,listing_start_date_days,listing_end_date_days,gms_transformed,discret_feedback_score_transformed,listing_type_code_transformed,buy_it_now_listed_flag_transformed,bold_fee_flag_transformed,gallery_fee_flag_transformed,ipix_featured_fee_flag_transformed,highlight_fee_flag_transformed,item_leaf_category_name_article_category_transformed,_article_meta_mini_transformed,_article_meta_classic_transformed,_article_30_transformed,_article_20_transformed,_article_4_transformed,listing_type_code_1_transformed,listing_type_code_9_transformed,listing_title_lowercase_contains_new_transformed,listing_subtitle_lowercase_contains_new_transformed,listing_title_lowercase_contains_ovp_transformed,listing_title_lowercase_contains_black_transformed,listing_title_lowercase_contains_white_transformed,listing_title_lowercase_contains_photo_transformed,listing_title_lowercase_contains_bussword_transformed,listing_title_lowercase_contains_video_transformed,listing_title_lowercase_contains_warrenty_transformed,listing_title_lowercase_contains_colordisplay_transformed,listing_title_lowercase_contains_original_transformed,listing_title_lowercase_contains_songs_transformed,listing_title_lowercase_contains_apple_transformed,listing_title_lowercase_contains_ipod_transformed,listing_title_lowercase_contains_verpackt_transformed,buy_it_now_mean < real_transformed,is_buy_it_now_greater_transformed,start_price_mean < real_transformed,is_start_price_greater_transformed,is_before_weihnachten_transformed,is_after_weihnachten_2005_transformed,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3,Partition
4998,"Apple ipod mini 4GB mit Zubehör, sehr gepflegte Zustand","",1,"apple ipod mini 4gb mit zubehör, sehr gepflegte zustand","",12,12,-0.382603,1.098661,-0.983191,-1.016074,-0.076901,-0.076901,0.076901,-0.029278,-0.372748,0.075825,2,1,1,0,1,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,"F",1.112294,1,"is_after_weihnachten_2005_transformed",0.190252,"is_start_price_greater_transformed",0.049266,"listing_type_code_9_transformed",0.043579,"1_Training"
1622,"Apple iPod  silber 4GB  mit Rechnung mit USB Netzteil","",0,"apple ipod  silber 4gb  mit rechnung mit usb netzteil","",11,11,0.363798,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-1.029681,-0.712181,0.941827,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.623655,4,"discret_feedback_score_transformed",0.072000,"gallery_fee_flag_transformed",0.063073,"listing_title_lowercase_contains_new_transformed",0.057818,"1_Training"
1618,"IPOD MINI 4GB SILBER NEUWAHRE PC & MAC","",1,"ipod mini 4gb silber neuwahre pc & mac","",11,11,-0.482123,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-1.029681,-0.508839,-0.356565,3,1,1,1,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.614543,4,"listing_title_lowercase_contains_apple_transformed",0.079697,"listing_title_lowercase_contains_new_transformed",0.072243,"gallery_fee_flag_transformed",0.065874,"1_Training"
1616,"iPod mini 4 GB mit Zubehör","+Dockingstation +InEarPhones +Fernbedienung +Akku",1,"ipod mini 4 gb mit zubehör","+dockingstation +inearphones +fernbedienung +akku",11,11,-0.508558,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-0.944540,0.346559,-0.574558,3,0,0,1,0,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,"F",1.089636,1,"highlight_fee_flag_transformed",0.094326,"buy_it_now_mean < real_transformed",0.069344,"is_buy_it_now_greater_transformed",0.055313,"1_Training"
1614,"Apple iPod mini 4GB silber + USB-Ladekabel + Tasche","+++ 2. Generation +++ wie neu! +++",1,"apple ipod mini 4gb silber + usb-ladekabel + tasche","+++ 2. generation +++ wie neu! +++",11,11,-0.514778,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-0.987111,-0.486119,-0.642347,2,1,0,0,0,0,6,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"F",1.242631,1,"listing_subtitle_lowercase_contains_new_transformed",0.161541,"highlight_fee_flag_transformed",0.082713,"bold_fee_flag_transformed",0.045664,"1_Training"
1612,"APPLE iPOD MINI  SILBER NEUWERTIG  MIT RESTGARANTIE","",0,"apple ipod mini  silber neuwertig  mit restgarantie","",11,11,-0.548988,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-0.987111,-1.042071,-1.388053,3,1,1,1,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,"F",0.909536,4,"listing_title_lowercase_contains_warrenty_transformed",0.224146,"start_price_mean < real_transformed",0.121321,"discret_feedback_score_transformed",0.054751,"1_Training"
7583,"Apple Ipod Mini 4Gb, kaum benutzt","inklusive Lieferschein wg. Werbeprämie vom 14.10.2005",0,"apple ipod mini 4gb, kaum benutzt","inklusive lieferschein wg. werbeprämie vom 14.10.2005",2,2,-0.539658,-1.031611,-0.983191,-1.016074,-0.904199,-0.904199,0.904199,0.949840,-1.008673,-1.063285,3,0,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.753863,3,"buy_it_now_listed_flag_transformed",0.073005,"ipix_featured_fee_flag_transformed",0.056991,"_article_meta_mini_transformed",0.052382,"1_Training"
4231,"Apple iPod mini silber 4 GB NEU + OVP","MP3 Player für ca. 1000 Songs, kompatibel mit PC + Mac",1,"apple ipod mini silber 4 gb neu + ovp","mp3 player für ca. 1000 songs, kompatibel mit pc + mac",12,12,-0.199113,1.098661,-0.983191,-1.016074,0.198865,0.198865,-0.198865,-0.284700,0.059154,0.448597,3,0,1,1,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"F",1.195369,4,"buy_it_now_mean < real_transformed",0.183551,"is_buy_it_now_greater_transformed",0.145234,"buy_it_now_listed_flag_transformed",0.077870,"1_Training"
1604,"IPod Mini 4 GB Silber, Neu, OVP, Garantie","",0,"ipod mini 4 gb silber, neu, ovp, garantie","",11,11,-0.525663,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-1.072251,-0.872355,-0.787279,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.838128,4,"listing_title_lowercase_contains_warrenty_transformed",0.243243,"listing_title_lowercase_contains_ovp_transformed",0.074034,"listing_title_lowercase_contains_apple_transformed",0.058436,"1_Training"
1602,"iPod mini 4GB Silber inkl. Eastpak-Tasche","",1,"ipod mini 4gb silber inkl. eastpak-tasche","",11,11,0.132102,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-0.880685,-0.576998,0.790310,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.623145,4,"listing_title_lowercase_contains_apple_transformed",0.078596,"gallery_fee_flag_transformed",0.063124,"discret_feedback_score_transformed",0.061885,"1_Training"
4009,"Apple iPod mini 4GB, NEU!!!!!","",1,"apple ipod mini 4gb, neu!!!!!","",12,12,-0.329733,1.098661,-0.983191,-1.016074,0.241291,0.241291,-0.241291,-0.242130,0.127768,0.212761,3,1,1,1,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.772166,4,"ipix_featured_fee_flag_transformed",0.084728,"is_before_weihnachten_transformed",0.077555,"listing_title_lowercase_contains_new_transformed",0.057496,"1_Training"
4992,"IPod Mini 4GB inkl. Orginalverpackung","",1,"ipod mini 4gb inkl. orginalverpackung","",12,1,-0.552098,1.098661,-0.983191,-1.016074,-0.055688,-0.055688,0.055688,0.098433,-0.452040,-1.564578,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,"F",1.570567,4,"is_after_weihnachten_2005_transformed",0.282283,"listing_end_date_month",0.151293,"start_price_mean < real_transformed",0.070258,"1_Training"
1583,"Apple I Pod MINI 4 GB Silber  Soundmaschine !!!!OVP","",0,"apple i pod mini 4 gb silber  soundmaschine !!!!ovp","",11,11,-0.320403,0.885634,-0.983191,-1.016074,1.004950,1.004950,-1.004950,-1.050966,-0.804195,0.233610,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,"F",0.812431,4,"listing_title_lowercase_contains_ipod_transformed",0.260571,"listing_title_lowercase_contains_ovp_transformed",0.076376,"gallery_fee_flag_transformed",0.049829,"1_Training"
1580,"Apple iPod Mini silver / silber 4GB - MP3 Audio Player!","",0,"apple ipod mini silver / silber 4gb - mp3 audio player!","",11,11,2.729075,0.885634,-0.983191,-1.016074,1.004950,1.004950,-1.004950,-1.050966,-0.781476,2.721000,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",1.025636,4,"feedback_score_at_listing_time_transformed",0.272437,"discret_feedback_score_transformed",0.183547,"gallery_fee_flag_transformed",0.039471,"1_Training"
9177,"Apple iPod mini 4GB          - neu & originalverpackt -","",0,"apple ipod mini 4gb          - neu & originalverpackt -","",3,3,-0.516333,-0.818583,-0.983191,-1.016074,-1.455731,-1.455731,1.455731,1.375544,-1.144991,-0.660757,3,1,0,1,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,"F",1.727326,3,"listing_title_lowercase_contains_verpackt_transformed",0.298612,"listing_title_lowercase_contains_original_transformed",0.192705,"bold_fee_flag_transformed",0.052549,"1_Training"
1575,"iPod-mini 4GB silber + Dock + Zubehör","",1,"ipod-mini 4gb silber + dock + zubehör","",11,11,-0.527218,0.885634,-0.983191,-1.016074,1.004950,1.004950,-1.004950,-0.965826,0.422670,-0.811685,2,1,1,0,1,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,"F",0.924151,1,"is_start_price_greater_transformed",0.059295,"listing_type_code_9_transformed",0.052450,"listing_type_code_1_transformed",0.049763,"1_Training"
9200,"IPod Mini 4 GB silber wie neu!!!","",0,"ipod mini 4 gb silber wie neu!!!","",3,3,-0.272198,-0.818583,-0.983191,-1.016074,-1.455731,-1.455731,1.455731,1.418114,-1.372188,0.329830,3,1,0,0,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.876427,3,"bold_fee_flag_transformed",0.103568,"ipix_featured_fee_flag_transformed",0.049022,"_article_meta_mini_transformed",0.045056,"1_Training"
4234,"Apple Ipod Mini Silber 4GB NEU und OVP + 2Jahre Garanti","",1,"apple ipod mini silber 4gb neu und ovp + 2jahre garanti","",12,12,-0.472793,1.098661,-0.983191,-1.016074,0.198865,0.198865,-0.198865,-0.242130,0.331791,-0.297109,3,1,1,1,0,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.826160,4,"ipix_featured_fee_flag_transformed",0.079190,"listing_title_lowercase_contains_ovp_transformed",0.075107,"is_before_weihnachten_transformed",0.072486,"1_Training"
3270,"IPod Mini Silber, MP3-Player mit viel Zubehör,GARANTIE!","",1,"ipod mini silber, mp3-player mit viel zubehör,garantie!","",12,12,-0.458798,1.098661,-0.983191,-1.016074,0.410993,0.410993,-0.410993,-0.518837,-0.622438,-0.218920,3,0,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,"F",1.173860,4,"listing_title_lowercase_contains_warrenty_transformed",0.173673,"is_buy_it_now_greater_transformed",0.147895,"start_price_mean < real_transformed",0.094002,"1_Training"
1559,"Apple IPod Mini 4 GB NEU&OVP","",1,"apple ipod mini 4 gb neu&ovp","",11,11,-0.497673,0.885634,-0.983191,-1.016074,0.983738,0.983738,-0.983738,-0.987111,-0.497479,-0.473634,3,1,0,0,0,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.799411,4,"bold_fee_flag_transformed",0.187770,"ipix_featured_fee_flag_transformed",0.081840,"listing_title_lowercase_contains_ovp_transformed",0.077620,"1_Training"
9227,"iPod mini in Silber 4GB! Super! Anschauen!","",0,"ipod mini in silber 4gb! super! anschauen!","",3,3,-0.522553,-0.818583,-0.983191,-1.016074,-1.476944,-1.476944,1.476944,1.524540,-0.758756,-0.741630,3,0,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,"F",0.991330,3,"listing_title_lowercase_contains_bussword_transformed",0.146081,"start_price_mean < real_transformed",0.068895,"buy_it_now_listed_flag_transformed",0.055517,"1_Training"
1542,"Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung","",1,"apple - ipod mini 4gb  ** silber** neu/ovp ! rechnung","",11,11,1.879924,0.885634,-0.983191,-1.016074,1.026163,1.026163,-1.026163,-0.987111,-0.352073,1.451411,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.822381,4,"feedback_score_at_listing_time_transformed",0.180370,"discret_feedback_score_transformed",0.088771,"listing_title_lowercase_contains_ovp_transformed",0.075452,"1_Training"
3267,"ipot 4Gb","",0,"ipot 4gb","",12,12,-0.561428,1.098661,-0.983191,-1.016074,0.410993,0.410993,-0.410993,-0.454981,-1.258590,0.000000,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,"F",0.883595,4,"listing_title_lowercase_contains_ipod_transformed",0.239585,"is_before_weihnachten_transformed",0.067775,"listing_title_lowercase_contains_apple_transformed",0.055429,"1_Training"
5894,"Ipod Mini 4G Silber wenig genutzt wie Neu","",1,"ipod mini 4g silber wenig genutzt wie neu","",1,1,-0.269088,-1.244638,-0.983191,-1.016074,-0.395092,-0.395092,0.395092,0.353855,-0.576998,0.335471,3,0,1,0,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,"F",0.977124,3,"buy_it_now_mean < real_transformed",0.122523,"is_buy_it_now_greater_transformed",0.098565,"buy_it_now_listed_flag_transformed",0.056324,"1_Training"
9247,"iPod Mini 4GB,silber,2.G..SONDERMODELLabsolut neuwertig","",0,"ipod mini 4gb,silber,2.g..sondermodellabsolut neuwertig","",3,3,-0.421478,-0.818583,-0.983191,-1.016074,-1.476944,-1.476944,1.476944,1.439399,-0.690597,-0.054055,3,1,1,1,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.766087,3,"_article_meta_mini_transformed",0.051546,"listing_title_lowercase_contains_apple_transformed",0.047099,"listing_title_lowercase_contains_new_transformed",0.046958,"1_Training"
1525,"IPOD MINI - 4 GB SILBER - neu - OVP","",1,"ipod mini - 4 gb silber - neu - ovp","",11,11,-0.547433,0.885634,-0.983191,-1.016074,1.026163,1.026163,-1.026163,-0.987111,-0.576998,-1.317998,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.674080,4,"listing_title_lowercase_contains_ovp_transformed",0.092052,"listing_title_lowercase_contains_apple_transformed",0.072657,"discret_feedback_score_transformed",0.068921,"1_Training"
4015,"NEU! OVP! iPod Mini Siber 4GB. Noch eingeschweisst!","",1,"neu! ovp! ipod mini siber 4gb. noch eingeschweisst!","",12,12,-0.489898,1.098661,-0.983191,-1.016074,0.241291,0.241291,-0.241291,-0.199559,0.218192,-0.411841,3,1,1,1,1,1,6,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.929206,1,"listing_title_lowercase_contains_white_transformed",0.137134,"_article_meta_mini_transformed",0.045760,"buy_it_now_price_Mean_transformed",0.034519,"1_Training"
3264,"Apple iPod Mini NEU 4 GB Silber Mp3-Player 4GB i-pod","Mit komplettem Zubehör WEIHNACHTEN!",1,"apple ipod mini neu 4 gb silber mp3-player 4gb i-pod","mit komplettem zubehör weihnachten!",12,12,-0.113588,1.098661,-0.983191,-1.016074,0.410993,0.410993,-0.410993,-0.518837,-0.486119,0.560210,3,0,1,1,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"F",1.143097,4,"buy_it_now_mean < real_transformed",0.191944,"is_buy_it_now_greater_transformed",0.151875,"buy_it_now_listed_flag_transformed",0.081431,"1_Training"
1522,"iPod mini 4 GB","",0,"ipod mini 4 gb","",11,11,-0.505448,0.885634,-0.983191,-1.016074,1.026163,1.026163,-1.026163,-0.987111,-1.201791,-0.543689,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.620868,4,"listing_title_lowercase_contains_apple_transformed",0.078885,"gallery_fee_flag_transformed",0.063356,"listing_title_lowercase_contains_new_transformed",0.058077,"1_Training"
4018,"Ipod mini silber 4GB, neu, mit garantie","",1,"ipod mini silber 4gb, neu, mit garantie","",12,12,-0.548988,1.098661,-0.983191,-1.016074,0.241291,0.241291,-0.241291,-0.284700,0.196608,-1.388053,3,1,1,1,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.999466,4,"listing_title_lowercase_contains_warrenty_transformed",0.203977,"ipix_featured_fee_flag_transformed",0.065459,"is_before_weihnachten_transformed",0.059917,"1_Training"
9257,"Apple iPod Mini 4 GB silber wie neu OVP viel Zubehör","",0,"apple ipod mini 4 gb silber wie neu ovp viel zubehör","",3,3,-0.513223,-0.818583,-0.983191,-1.016074,-1.476944,-1.476944,1.476944,1.524540,-0.654472,-0.624561,3,0,1,1,0,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,"F",1.019594,3,"buy_it_now_mean < real_transformed",0.117420,"is_buy_it_now_greater_transformed",0.094459,"buy_it_now_listed_flag_transformed",0.053978,"1_Training"
5565,"ipod 4 GB MP3-Player Apple iPod Mini Neu und OVP","",1,"ipod 4 gb mp3-player apple ipod mini neu und ovp","",1,1,0.063682,-1.244638,-0.983191,-1.016074,-0.289029,-0.289029,0.289029,0.247430,0.740746,0.735689,0,1,1,1,1,0,6,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",1.401570,1,"listing_type_code_transformed",0.214566,"highlight_fee_flag_transformed",0.073333,"listing_start_date_month1_transformed",0.042054,"1_Training"
9281,"iPod Mini von Apple, 4 GB, silber","",0,"ipod mini von apple, 4 gb, silber","",3,3,-0.312628,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.460685,-0.940514,0.250373,3,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.759318,3,"_article_meta_mini_transformed",0.052005,"item_leaf_category_name_article_category_transformed",0.041027,"gallery_fee_flag_transformed",0.041001,"1_Training"
1502,"Apple IPod Mini Silber OVP, Neu","",0,"apple ipod mini silber ovp, neu","",11,11,-0.410593,0.885634,-0.983191,-1.016074,1.047376,1.047376,-1.047376,-1.008396,-0.826915,-0.014334,3,1,1,0,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.634669,4,"listing_title_lowercase_contains_ovp_transformed",0.097768,"listing_title_lowercase_contains_new_transformed",0.069952,"gallery_fee_flag_transformed",0.061978,"1_Training"
9282,"iPod Mini 4GB silber","",0,"ipod mini 4gb silber","",3,3,-0.520998,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.545825,-0.884169,-0.720213,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,"F",0.769051,3,"_article_meta_mini_transformed",0.051347,"listing_title_lowercase_contains_apple_transformed",0.046918,"item_leaf_category_name_article_category_transformed",0.040508,"1_Training"
1496,"Ipod mini 4G silber","",0,"ipod mini 4g silber","",11,11,-0.404373,0.885634,-0.983191,-1.016074,1.047376,1.047376,-1.047376,-1.157392,-1.281310,0.007083,3,0,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,"F",0.692495,4,"buy_it_now_listed_flag_transformed",0.134417,"listing_title_lowercase_contains_apple_transformed",0.070725,"gallery_fee_flag_transformed",0.056803,"1_Training"
9288,"Apple iPod Mini 4GB - 2.Generation iPod mini","",1,"apple ipod mini 4gb - 2.generation ipod mini","",3,3,-0.542768,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.481970,0.309071,-1.150927,2,1,1,1,0,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",1.207506,1,"listing_end_date_days",0.051291,"dasy_between_weihnachten_2006_transformed",0.050771,"days_between_weihnachten_2005_transformed",0.050771,"1_Training"
9295,"Apple Ipod Mini 4 GB (4GB)  silber pink blau","",1,"apple ipod mini 4 gb (4gb)  silber pink blau","",3,3,-0.497673,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.396829,-0.372521,-0.473634,2,1,1,1,1,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,"F",1.183073,1,"dasy_between_weihnachten_2006_transformed",0.051820,"days_between_weihnachten_2005_transformed",0.051820,"listing_start_date_days",0.051820,"1_Training"
9301,"Apple iPod 4GB silber NEU","",1,"apple ipod 4gb silber neu","",3,3,-0.451023,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.418114,-0.372521,-0.180041,3,0,1,1,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,"F",1.017031,3,"buy_it_now_mean < real_transformed",0.117716,"is_buy_it_now_greater_transformed",0.094697,"start_price_mean < real_transformed",0.067154,"1_Training"
9316,"Original Apple iPod Mini 4GB Silber +++NEU und  OVP+++","",1,"original apple ipod mini 4gb silber +++neu und  ovp+++","",3,3,-0.510113,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.545825,-0.508839,-0.590702,3,1,0,1,1,1,6,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,"F",1.178696,3,"listing_title_lowercase_contains_original_transformed",0.282400,"bold_fee_flag_transformed",0.077009,"listing_title_lowercase_contains_ovp_transformed",0.040883,"1_Training"
1484,"Apple iPod / i pod mini Silber 4 GB wie neu","",1,"apple ipod / i pod mini silber 4 gb wie neu","",11,11,0.046577,0.885634,-0.983191,-1.016074,1.047376,1.047376,-1.047376,-1.008396,-0.519744,0.721096,3,1,1,0,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",0.653580,4,"ipix_featured_fee_flag_transformed",0.100101,"listing_title_lowercase_contains_new_transformed",0.067928,"gallery_fee_flag_transformed",0.060185,"1_Training"
9326,"ipod mini Apple 4GB, silber+sennheiser Kopfhörer inkl.","",0,"ipod mini apple 4gb, silber+sennheiser kopfhörer inkl.","",3,3,-0.519443,-0.818583,-0.983191,-1.016074,-1.498156,-1.498156,1.498156,1.545825,-1.144991,-0.699637,3,1,1,1,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.783486,3,"ipix_featured_fee_flag_transformed",0.054837,"_article_meta_mini_transformed",0.050401,"item_leaf_category_name_article_category_transformed",0.039762,"1_Training"
1479,"Apple iPod mini 4 GB Silber","",1,"apple ipod mini 4 gb silber","",11,11,-0.317293,0.885634,-0.983191,-1.016074,1.047376,1.047376,-1.047376,-0.965826,0.059154,0.240380,2,1,1,0,1,1,6,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,"F",0.904806,1,"is_start_price_greater_transformed",0.060563,"listing_type_code_9_transformed",0.053572,"listing_type_code_1_transformed",0.050827,"1_Training"
1473,"IPOD MINI 4GB SILBER NEUWERTIG MIT HERSTELLERGARANTIE","",0,"ipod mini 4gb silber neuwertig mit herstellergarantie","",11,11,-0.497673,0.885634,-0.983191,-1.016074,1.026163,1.026163,-1.026163,-0.987111,-0.804195,-0.473634,3,1,1,1,1,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,"F",0.889703,4,"listing_title_lowercase_contains_warrenty_transformed",0.229142,"start_price_mean < real_transformed",0.124025,"listing_title_lowercase_contains_apple_transformed",0.055049,"1_Training"
1472,"Apple iPod Mini silver / silber 4GB - MP3 Audio Player","",0,"apple ipod mini silver / silber 4gb - mp3 audio player","",11,11,2.729075,0.885634,-0.983191,-1.016074,1.068589,1.068589,-1.068589,-1.114822,-1.187931,2.718138,3,1,1,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,"F",1.040525,4,"feedback_score_at_listing_time_transformed",0.268539,"discret_feedback_score_transformed",0.180602,"gallery_fee_flag_transformed",0.038906,"1_Training"
3662,"Apple Mini I Pod","",1,"apple mini i pod","",12,12,-0.496118,1.098661,-0.983191,-1.016074,0.304929,0.304929,-0.304929,-0.263415,-0.554278,-0.460679,3,1,1,0,0,1,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"F",0.912829,4,"listing_title_lowercase_contains_ipod_transformed",0.231912,"ipix_featured_fee_flag_transformed",0.071671,"is_before_weihnachten_transformed",0.065604,"1_Training"
3259,"Apple iPod mini 4GB silber - NEU!!","",1,"apple ipod mini 4gb silber - neu!!","",12,12,-0.264423,1.098661,-0.983191,-1.016074,0.410993,0.410993,-0.410993,-0.454981,0.125041,0.343821,3,1,1,1,0,1,6,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"F",0.741369,4,"ipix_featured_fee_flag_transformed",0.088247,"is_before_weihnachten_transformed",0.080777,"listing_title_lowercase_contains_new_transformed",0.059885,"1_Training"
